03217.ppm;  24;0.01360
03218.ppm;  38;0.01748
03219.ppm;  10;0.01343
03220.ppm;  24;0.01155
03221.ppm;  26;0.01066
03222.ppm;   6;0.00755
03223.ppm;   4;0.01484
03224.ppm;  11;0.01509
03225.ppm;  23;0.01431
03226.ppm;   4;0.01293
03227.ppm;  35;0.01398
03228.ppm;   7;0.01569
03229.ppm;  15;0.01609
03230.ppm;  31;0.01315
03231.ppm;  23;0.01165
03232.ppm;  11;0.01352
03233.ppm;  25;0.01606
03234.ppm;  18;0.01189
03235.ppm;  27;0.01467
03236.ppm;  41;0.01507
03237.ppm;   1;0.01549
03238.ppm;  23;0.01339
03239.ppm;   8;0.01547
03240.ppm;   4;0.01399
03241.ppm;  33;0.00441
03242.ppm;   7;0.00952
03243.ppm;  25;0.01513
03244.ppm;  12;0.01816
03245.ppm;   9;0.00941
03246.ppm;  20;0.01002
03247.ppm;   1;0.01406
03248.ppm;   1;0.01457
03249.ppm;  11;0.01421
03250.ppm;  27;0.01003
03251.ppm;  13;0.01767
03252.ppm;  13;0.01721
03253.ppm;  15;0.01668
03254.ppm;  35;0.01536
03255.ppm;  25;0.01601
03256.ppm;  11;0.01496
03257.ppm;   8;0.01178
03258.ppm;  36;0.01311
03259.ppm;   2;0.01177
03260.ppm;  10;0.01215
03261.ppm;  12;0.01425
03262.ppm;   2;0.00959
03263.ppm;   3;0.01201
03264.ppm;  34;0.01424
03265.ppm;  16;0.01562
03266.ppm;   8;0.01468
03267.ppm;  10;0.01522
03268.ppm;  12;0.01768
03269.ppm;   9;0.01520
03270.ppm;  11;0.01477
03271.ppm;  11;0.01496
03272.ppm;  35;0.01108
03273.ppm;  30;0.00908
03274.ppm;  40;0.00707
03275.ppm;   4;0.01313
03276.ppm;   2;0.01117
03277.ppm;   1;0.01218
03278.ppm;  18;0.01432
03279.ppm;  17;0.01511
03280.ppm;  35;0.01442
03281.ppm;   0;0.01197
03282.ppm;   2;0.01240
03283.ppm;  12;0.01537
03284.ppm;  12;0.01757
03285.ppm;  12;0.01800
03286.ppm;  14;0.01286
03287.ppm;   8;0.00688
03288.ppm;  31;0.01349
03289.ppm;   1;0.01258
03290.ppm;  18;0.00800
03291.ppm;   7;0.01163
03292.ppm;  10;0.01573
03293.ppm;   5;0.01192
03294.ppm;  21;0.01044
03295.ppm;  13;0.01644
03296.ppm;   5;0.00850
03297.ppm;  13;0.01669
03298.ppm;  18;0.00869
03299.ppm;   2;0.01399
03300.ppm;  25;0.01333
03301.ppm;  10;0.01659
03302.ppm;   1;0.01368
03303.ppm;  42;0.00803
03304.ppm;   1;0.01425
03305.ppm;   7;0.01545
03306.ppm;  34;0.01373
03307.ppm;  14;0.01667
03308.ppm;   7;0.01615
03309.ppm;   2;0.01153
03310.ppm;  25;0.01251
03311.ppm;  15;0.01234
03312.ppm;   8;0.01493
03313.ppm;  33;0.01585
03314.ppm;  10;0.01618
03315.ppm;  10;0.01532
03316.ppm;   3;0.01064
03317.ppm;  17;0.01799
03318.ppm;  13;0.01585
03319.ppm;  11;0.01420
03320.ppm;  25;0.01605
03321.ppm;   1;0.01035
03322.ppm;  15;0.00991
03323.ppm;   1;0.01245
03324.ppm;  15;0.00615
03325.ppm;  14;0.01816
03326.ppm;   9;0.01555
03327.ppm;  13;0.01770
03328.ppm;   9;0.01658
03329.ppm;  25;0.00897
03330.ppm;   4;0.01312
03331.ppm;   1;0.01022
03332.ppm;   7;0.01267
03333.ppm;  31;0.01479
03334.ppm;   3;0.01083
03335.ppm;   1;0.01329
03336.ppm;   2;0.01344
03337.ppm;  20;0.01353
03338.ppm;  18;0.01523
03339.ppm;  38;0.01634
03340.ppm;   0;0.01186
03341.ppm;  39;0.00872
03342.ppm;   3;0.01346
03343.ppm;  15;0.01480
03344.ppm;  12;0.01700
03345.ppm;   2;0.01308
03346.ppm;   3;0.01336
03347.ppm;  35;0.01434
03348.ppm;   5;0.00982
03349.ppm;  11;0.01484
03350.ppm;   3;0.01162
03351.ppm;   1;0.01222
03352.ppm;   9;0.01709
03353.ppm;  37;0.01244
03354.ppm;  12;0.01815
03355.ppm;   7;0.01121
03356.ppm;   2;0.01362
03357.ppm;  38;0.00981
03358.ppm;  22;0.01322
03359.ppm;  16;0.01620
03360.ppm;  41;0.01591
03361.ppm;  31;0.01622
03362.ppm;  25;0.01437
03363.ppm;  35;0.00528
03364.ppm;  10;0.01641
03365.ppm;  16;0.01662
03366.ppm;   2;0.01472
03367.ppm;  29;0.01458
03368.ppm;  13;0.01636
03369.ppm;  22;0.01442
03370.ppm;  12;0.01446
03371.ppm;  12;0.01694
03372.ppm;   9;0.01430
03373.ppm;  23;0.00636
03374.ppm;  15;0.01674
03375.ppm;  13;0.01708
03376.ppm;   3;0.01168
03377.ppm;  12;0.01794
03378.ppm;  12;0.00816
03379.ppm;  25;0.01644
03380.ppm;  38;0.01241
03381.ppm;  10;0.01606
03382.ppm;   1;0.01146
03383.ppm;  11;0.01490
03384.ppm;   4;0.01119
03385.ppm;  36;0.01595
03386.ppm;  42;0.01713
03387.ppm;  30;0.01039
03388.ppm;  22;0.01344
03389.ppm;   5;0.00565
03390.ppm;   4;0.01282
03391.ppm;  31;0.01551
03392.ppm;   4;0.01454
03393.ppm;   9;0.01529
03394.ppm;  28;0.01545
03395.ppm;  13;0.01638
03396.ppm;  13;0.01690
03397.ppm;  16;0.01716
03398.ppm;   7;0.01249
03399.ppm;   2;0.00882
03400.ppm;   3;0.01247
03401.ppm;   9;0.01381
03402.ppm;  15;0.01069
03403.ppm;  14;0.01818
03404.ppm;   9;0.01412
03405.ppm;  19;0.01166
03406.ppm;   5;0.01136
03407.ppm;   5;0.01094
03408.ppm;   1;0.01069
03409.ppm;  13;0.01684
03410.ppm;  28;0.01231
03411.ppm;   8;0.01556
03412.ppm;  14;0.01825
03413.ppm;   6;0.01587
03414.ppm;  10;0.01574
03415.ppm;   1;0.00996
03416.ppm;  23;0.01459
03417.ppm;  13;0.01713
03418.ppm;  36;0.01497
03419.ppm;   2;0.01191
03420.ppm;   0;0.01179
03421.ppm;  28;0.01321
03422.ppm;  40;0.01614
03423.ppm;   2;0.01284
03424.ppm;  12;0.01781
03425.ppm;  15;0.00890
03426.ppm;   5;0.01305
03427.ppm;   4;0.01427
03428.ppm;  13;0.01480
03429.ppm;  35;0.01479
03430.ppm;  12;0.01766
03431.ppm;   4;0.01252
03432.ppm;   5;0.01229
03433.ppm;  11;0.01369
03434.ppm;   5;0.00524
03435.ppm;   2;0.00644
03436.ppm;   9;0.01634
03437.ppm;  18;0.01190
03438.ppm;   7;0.01541
03439.ppm;   5;0.00648
03440.ppm;  18;0.01374
03441.ppm;   2;0.01405
03442.ppm;   3;0.01125
03443.ppm;  12;0.01821
03444.ppm;   8;0.01269
03445.ppm;   1;0.01115
03446.ppm;   4;0.01385
03447.ppm;   4;0.01433
03448.ppm;  15;0.00573
03449.ppm;  14;0.01735
03450.ppm;   8;0.01201
03451.ppm;   2;0.01496
03452.ppm;   1;0.01584
03453.ppm;   8;0.01442
03454.ppm;  40;0.00690
03455.ppm;   5;0.01263
03456.ppm;  35;0.01408
03457.ppm;  22;0.01147
03458.ppm;   5;0.01187
03459.ppm;  35;0.01304
03460.ppm;  12;0.01717
03461.ppm;   1;0.01418
03462.ppm;  35;0.01488
03463.ppm;  12;0.01799
03464.ppm;  10;0.01530
03465.ppm;  38;0.01581
03466.ppm;  11;0.01526
03467.ppm;  38;0.01393
03468.ppm;   1;0.01534
03469.ppm;  36;0.01445
03470.ppm;   8;0.01542
03471.ppm;  11;0.01382
03472.ppm;  16;0.01608
03473.ppm;  42;0.01720
03474.ppm;   0;0.01195
03475.ppm;   1;0.01342
03476.ppm;  16;0.01641
03477.ppm;  12;0.01739
03478.ppm;  11;0.01178
03479.ppm;  33;0.00435
03480.ppm;  25;0.01629
03481.ppm;  20;0.01567
03482.ppm;  17;0.01780
03483.ppm;   1;0.01464
03484.ppm;   4;0.01049
03485.ppm;  18;0.01246
03486.ppm;  15;0.01582
03487.ppm;  25;0.01573
03488.ppm;  35;0.01467
03489.ppm;  12;0.01713
03490.ppm;  11;0.01312
03491.ppm;   2;0.01410
03492.ppm;  18;0.01471
03493.ppm;  24;0.01205
03494.ppm;  25;0.01589
03495.ppm;  18;0.01391
03496.ppm;   7;0.01539
03497.ppm;   9;0.01012
03498.ppm;   1;0.00748
03499.ppm;   8;0.01402
03500.ppm;   2;0.01604
03501.ppm;  32;0.01195
03502.ppm;   8;0.01006
03503.ppm;  10;0.01567
03504.ppm;  12;0.01797
03505.ppm;  13;0.01666
03506.ppm;  16;0.01681
03507.ppm;  12;0.01518
03508.ppm;  14;0.01819
03509.ppm;  38;0.01692
03510.ppm;   4;0.01101
03511.ppm;  38;0.01570
03512.ppm;  18;0.01500
03513.ppm;  38;0.01637
03514.ppm;  12;0.01814
03515.ppm;   7;0.01477
03516.ppm;   9;0.01342
03517.ppm;  38;0.01764
03518.ppm;   2;0.01435
03519.ppm;   2;0.01518
03520.ppm;   2;0.01189
03521.ppm;  24;0.01283
03522.ppm;   1;0.01273
03523.ppm;  42;0.00685
03524.ppm;   1;0.01148
03525.ppm;   5;0.01003
03526.ppm;  10;0.01520
03527.ppm;   9;0.01636
03528.ppm;  38;0.01687
03529.ppm;  18;0.01356
03530.ppm;   4;0.01461
03531.ppm;   4;0.01307
03532.ppm;  17;0.01480
03533.ppm;  12;0.01743
03534.ppm;   1;0.01378
03535.ppm;  35;0.01390
03536.ppm;  13;0.01719
03537.ppm;   9;0.01625
03538.ppm;  10;0.01656
03539.ppm;  17;0.01776
03540.ppm;  10;0.01545
03541.ppm;   5;0.01229
03542.ppm;  11;0.01444
03543.ppm;   8;0.01569
03544.ppm;   2;0.01194
03545.ppm;  13;0.01575
03546.ppm;  14;0.01825
03547.ppm;  11;0.01466
03548.ppm;  38;0.01655
03549.ppm;  10;0.01601
03550.ppm;  14;0.01816
03551.ppm;  18;0.01500
03552.ppm;  19;0.00960
03553.ppm;  32;0.01672
03554.ppm;   8;0.01513
03555.ppm;   5;0.01272
03556.ppm;   2;0.01344
03557.ppm;  12;0.01786
03558.ppm;  22;0.01396
03559.ppm;   2;0.01146
03560.ppm;  17;0.01227
03561.ppm;  42;0.00888
03562.ppm;   2;0.00854
03563.ppm;  35;0.01223
03564.ppm;  27;0.00955
03565.ppm;   9;0.01555
03566.ppm;   5;0.01126
03567.ppm;  30;0.00689
03568.ppm;  13;0.01615
03569.ppm;  13;0.01789
03570.ppm;  13;0.01712
03571.ppm;  11;0.01492
03572.ppm;  38;0.01416
03573.ppm;  10;0.01645
03574.ppm;  12;0.01760
03575.ppm;   8;0.01463
03576.ppm;   8;0.01511
03577.ppm;   8;0.01256
03578.ppm;   4;0.01377
03579.ppm;  38;0.01540
03580.ppm;  24;0.01151
03581.ppm;  35;0.01511
03582.ppm;  38;0.01661
03583.ppm;  17;0.01785
03584.ppm;  38;0.01652
03585.ppm;  10;0.01500
03586.ppm;  18;0.01138
03587.ppm;  11;0.01288
03588.ppm;  25;0.01484
03589.ppm;   3;0.01016
03590.ppm;  17;0.01714
03591.ppm;   7;0.01240
03592.ppm;  35;0.01459
03593.ppm;   9;0.00829
03594.ppm;  14;0.01825
03595.ppm;   3;0.01216
03596.ppm;  38;0.01044
03597.ppm;  12;0.01275
03598.ppm;  20;0.01531
03599.ppm;  38;0.01663
03600.ppm;   6;0.01769
03601.ppm;  14;0.01822
03602.ppm;   2;0.01255
03603.ppm;   4;0.01451
03604.ppm;   2;0.01387
03605.ppm;  37;0.01033
03606.ppm;  12;0.01791
03607.ppm;   8;0.01506
03608.ppm;   9;0.01551
03609.ppm;  38;0.01786
03610.ppm;  12;0.01794
03611.ppm;   4;0.01353
03612.ppm;  38;0.01489
03613.ppm;   9;0.01174
03614.ppm;  35;0.01407
03615.ppm;   4;0.01450
03616.ppm;  37;0.01354
03617.ppm;  21;0.01312
03618.ppm;  10;0.01608
03619.ppm;   2;0.01490
03620.ppm;  16;0.01460
03621.ppm;  23;0.01447
03622.ppm;   3;0.01071
03623.ppm;   2;0.01426
03624.ppm;  11;0.01585
03625.ppm;  25;0.01528
03626.ppm;  11;0.01475
03627.ppm;   1;0.01260
03628.ppm;   5;0.01179
03629.ppm;   1;0.01348
03630.ppm;  15;0.00738
03631.ppm;  10;0.01545
03632.ppm;   2;0.01210
03633.ppm;   7;0.00634
03634.ppm;   1;0.01433
03635.ppm;  12;0.01782
03636.ppm;   7;0.01477
03637.ppm;   7;0.01329
03638.ppm;   1;0.00694
03639.ppm;  38;0.01541
03640.ppm;  17;0.01782
03641.ppm;  10;0.01670
03642.ppm;  10;0.01646
03643.ppm;  18;0.00853
03644.ppm;  17;0.01157
03645.ppm;   1;0.01461
03646.ppm;   1;0.01169
03647.ppm;  14;0.01808
03648.ppm;  12;0.01804
03649.ppm;   7;0.01478
03650.ppm;   4;0.01397
03651.ppm;  14;0.01803
03652.ppm;  17;0.01756
03653.ppm;  38;0.01383
03654.ppm;   3;0.00929
03655.ppm;   3;0.00705
03656.ppm;  25;0.01464
03657.ppm;  25;0.01580
03658.ppm;  10;0.01618
03659.ppm;  13;0.01738
03660.ppm;   8;0.00773
03661.ppm;   2;0.01176
03662.ppm;  18;0.01262
03663.ppm;  31;0.01442
03664.ppm;  14;0.01468
03665.ppm;  26;0.01357
03666.ppm;  31;0.00994
03667.ppm;  14;0.01812
03668.ppm;  14;0.01825
03669.ppm;   9;0.01547
03670.ppm;  35;0.01507
03671.ppm;   3;0.01207
03672.ppm;  33;0.01367
03673.ppm;   1;0.01418
03674.ppm;  14;0.01812
03675.ppm;  25;0.01392
03676.ppm;   2;0.01342
03677.ppm;   0;0.01280
03678.ppm;  10;0.01606
03679.ppm;  17;0.01799
03680.ppm;   2;0.01363
03681.ppm;  25;0.01585
03682.ppm;  13;0.01739
03683.ppm;   4;0.01469
03684.ppm;  39;0.01254
03685.ppm;   5;0.01151
03686.ppm;  31;0.01496
03687.ppm;  10;0.01481
03688.ppm;   4;0.01451
03689.ppm;   4;0.01384
03690.ppm;  24;0.01355
03691.ppm;   1;0.01206
03692.ppm;  12;0.01752
03693.ppm;   8;0.01496
03694.ppm;   2;0.01066
03695.ppm;  41;0.01193
03696.ppm;   4;0.01359
03697.ppm;  12;0.01800
03698.ppm;  12;0.01771
03699.ppm;  10;0.01475
03700.ppm;  35;0.00898
03701.ppm;  21;0.01155
03702.ppm;  22;0.01350
03703.ppm;   2;0.01439
03704.ppm;  12;0.00890
03705.ppm;   6;0.01727
03706.ppm;  35;0.01479
03707.ppm;   3;0.01285
03708.ppm;  14;0.01822
03709.ppm;   2;0.01179
03710.ppm;  17;0.01810
03711.ppm;   2;0.01085
03712.ppm;  17;0.01804
03713.ppm;  11;0.01531
03714.ppm;  19;0.01133
03715.ppm;  33;0.01298
03716.ppm;   2;0.01181
03717.ppm;   4;0.01475
03718.ppm;  33;0.01441
03719.ppm;  28;0.01330
03720.ppm;  41;0.01481
03721.ppm;   6;0.01678
03722.ppm;  28;0.01274
03723.ppm;  38;0.00792
03724.ppm;  38;0.00845
03725.ppm;  11;0.01384
03726.ppm;   7;0.01208
03727.ppm;  18;0.00523
03728.ppm;  18;0.01317
03729.ppm;  10;0.01291
03730.ppm;  25;0.01443
03731.ppm;  13;0.01737
03732.ppm;   3;0.01015
03733.ppm;  11;0.01519
03734.ppm;  38;0.01256
03735.ppm;  35;0.01521
03736.ppm;  17;0.01523
03737.ppm;  22;0.01470
03738.ppm;  31;0.01486
03739.ppm;  18;0.00504
03740.ppm;  11;0.01449
03741.ppm;  25;0.01572
03742.ppm;  25;0.01467
03743.ppm;  31;0.01505
03744.ppm;  15;0.00424
03745.ppm;  30;0.01485
03746.ppm;  28;0.01156
03747.ppm;  12;0.01800
03748.ppm;  12;0.00943
03749.ppm;  31;0.01456
03750.ppm;  35;0.00792
03751.ppm;  34;0.01230
03752.ppm;  28;0.01310
03753.ppm;  29;0.01540
03754.ppm;  10;0.01593
03755.ppm;   9;0.01018
03756.ppm;  13;0.01681
03757.ppm;  31;0.01429
03758.ppm;  10;0.01549
03759.ppm;   1;0.01098
03760.ppm;  10;0.01584
03761.ppm;   6;0.01542
03762.ppm;  11;0.01546
03763.ppm;  13;0.01726
03764.ppm;  38;0.01670
03765.ppm;   4;0.01359
03766.ppm;  13;0.01713
03767.ppm;  13;0.01720
03768.ppm;   7;0.01524
03769.ppm;   1;0.01441
03770.ppm;  18;0.01015
03771.ppm;   7;0.01513
03772.ppm;   1;0.00893
03773.ppm;   2;0.01295
03774.ppm;  31;0.01524
03775.ppm;  11;0.01392
03776.ppm;   0;0.00669
03777.ppm;  11;0.01426
03778.ppm;  20;0.00500
03779.ppm;   0;0.01024
03780.ppm;  25;0.01621
03781.ppm;  18;0.01114
03782.ppm;  30;0.00789
03783.ppm;  23;0.01327
03784.ppm;   1;0.01432
03785.ppm;   1;0.01477
03786.ppm;  25;0.01371
03787.ppm;  13;0.01680
03788.ppm;  10;0.01551
03789.ppm;  37;0.01246
03790.ppm;  15;0.00892
03791.ppm;   5;0.00659
03792.ppm;  11;0.01296
03793.ppm;  12;0.00871
03794.ppm;   9;0.01345
03795.ppm;  11;0.01493
03796.ppm;   5;0.01313
03797.ppm;   2;0.01250
03798.ppm;  13;0.01825
03799.ppm;  30;0.00504
03800.ppm;  25;0.01604
03801.ppm;   9;0.01285
03802.ppm;   5;0.01262
03803.ppm;  13;0.01707
03804.ppm;  20;0.01218
03805.ppm;   3;0.00860
03806.ppm;  11;0.01342
03807.ppm;  10;0.01615
03808.ppm;  10;0.01639
03809.ppm;  14;0.01822
03810.ppm;   1;0.01406
03811.ppm;  25;0.01543
03812.ppm;   3;0.01233
03813.ppm;  10;0.01615
03814.ppm;  13;0.01774
03815.ppm;  35;0.00682
03816.ppm;  18;0.01385
03817.ppm;  18;0.00904
03818.ppm;  10;0.01630
03819.ppm;   4;0.01293
03820.ppm;  26;0.01376
03821.ppm;  28;0.01486
03822.ppm;  15;0.00718
03823.ppm;  17;0.01736
03824.ppm;  17;0.01757
03825.ppm;  14;0.01820
03826.ppm;  35;0.01586
03827.ppm;  12;0.01746
03828.ppm;   7;0.01522
03829.ppm;  38;0.01273
03830.ppm;   1;0.01169
03831.ppm;   1;0.01047
03832.ppm;  41;0.01422
03833.ppm;   7;0.01313
03834.ppm;   5;0.01029
03835.ppm;  20;0.01269
03836.ppm;   1;0.01212
03837.ppm;   6;0.00782
03838.ppm;   2;0.01376
03839.ppm;   2;0.01407
03840.ppm;  23;0.01355
03841.ppm;  12;0.00664
03842.ppm;  12;0.01774
03843.ppm;   1;0.01026
03844.ppm;  13;0.01687
03845.ppm;  35;0.01606
03846.ppm;   5;0.00512
03847.ppm;  25;0.01616
03848.ppm;  10;0.01623
03849.ppm;  38;0.01532
03850.ppm;   5;0.01104
03851.ppm;  28;0.01534
03852.ppm;   9;0.01371
03853.ppm;  34;0.01323
03854.ppm;   1;0.01290
03855.ppm;  38;0.01493
03856.ppm;   9;0.01434
03857.ppm;   4;0.00659
03858.ppm;   4;0.00515
03859.ppm;  16;0.01718
03860.ppm;  25;0.01041
03861.ppm;  23;0.01491
03862.ppm;  10;0.01569
03863.ppm;   0;0.01093
03864.ppm;  39;0.01005
03865.ppm;  12;0.01808
03866.ppm;  10;0.01495
03867.ppm;  41;0.01543
03868.ppm;  25;0.01379
03869.ppm;  33;0.01114
03870.ppm;  15;0.01625
03871.ppm;  33;0.01517
03872.ppm;  25;0.01532
03873.ppm;  27;0.01271
03874.ppm;   7;0.01521
03875.ppm;  13;0.01759
03876.ppm;  11;0.01466
03877.ppm;   1;0.01360
03878.ppm;   1;0.01524
03879.ppm;   7;0.01303
03880.ppm;  28;0.01490
03881.ppm;  17;0.01800
03882.ppm;  12;0.01805
03883.ppm;   7;0.01491
03884.ppm;  12;0.01657
03885.ppm;  31;0.01382
03886.ppm;   1;0.00856
03887.ppm;  38;0.01696
03888.ppm;  13;0.01702
03889.ppm;  24;0.01347
03890.ppm;  13;0.01720
03891.ppm;  14;0.01816
03892.ppm;  10;0.01626
03893.ppm;   1;0.00635
03894.ppm;  25;0.00713
03895.ppm;   5;0.01222
03896.ppm;  22;0.01143
03897.ppm;   1;0.01369
03898.ppm;  15;0.01146
03899.ppm;   8;0.01399
03900.ppm;   1;0.01263
03901.ppm;  25;0.01585
03902.ppm;  13;0.01581
03903.ppm;  12;0.01688
03904.ppm;  28;0.01412
03905.ppm;  41;0.01525
03906.ppm;  38;0.01513
03907.ppm;  17;0.01337
03908.ppm;   7;0.01334
03909.ppm;  33;0.01315
03910.ppm;  38;0.01683
03911.ppm;   3;0.01145
03912.ppm;  28;0.01520
03913.ppm;  35;0.00947
03914.ppm;   4;0.01443
03915.ppm;   4;0.01256
03916.ppm;   2;0.01402
03917.ppm;  31;0.01441
03918.ppm;  16;0.01650
03919.ppm;  12;0.01713
03920.ppm;  12;0.01757
03921.ppm;  12;0.01822
03922.ppm;   0;0.00785
03923.ppm;   2;0.01502
03924.ppm;   9;0.01476
03925.ppm;   4;0.01502
03926.ppm;  20;0.01174
03927.ppm;  31;0.01485
03928.ppm;   7;0.01284
03929.ppm;   4;0.01484
03930.ppm;   8;0.00572
03931.ppm;   9;0.01576
03932.ppm;  35;0.01589
03933.ppm;  13;0.01690
03934.ppm;   9;0.01489
03935.ppm;  38;0.00928
03936.ppm;  12;0.01433
03937.ppm;   7;0.01254
03938.ppm;  32;0.01696
03939.ppm;   9;0.01054
03940.ppm;  11;0.01530
03941.ppm;   7;0.01524
03942.ppm;   5;0.01199
03943.ppm;  13;0.01635
03944.ppm;   7;0.01243
03945.ppm;  12;0.01790
03946.ppm;  11;0.01521
03947.ppm;   1;0.01282
03948.ppm;  25;0.01564
03949.ppm;  12;0.01690
03950.ppm;   4;0.01555
03951.ppm;  17;0.01642
03952.ppm;   6;0.01671
03953.ppm;  38;0.01260
03954.ppm;  38;0.01641
03955.ppm;  12;0.01601
03956.ppm;  31;0.01462
03957.ppm;   6;0.01729
03958.ppm;  22;0.01341
03959.ppm;   4;0.01574
03960.ppm;  18;0.00525
03961.ppm;  15;0.01523
03962.ppm;   1;0.01297
03963.ppm;   8;0.01471
03964.ppm;  40;0.01720
03965.ppm;  26;0.01047
03966.ppm;   9;0.01552
03967.ppm;   3;0.01278
03968.ppm;  40;0.01029
03969.ppm;  13;0.01743
03970.ppm;   8;0.01508
03971.ppm;  34;0.01216
03972.ppm;  17;0.01745
03973.ppm;  36;0.01330
03974.ppm;  12;0.01797
03975.ppm;  40;0.00777
03976.ppm;  38;0.01485
03977.ppm;   4;0.01463
03978.ppm;  31;0.01482
03979.ppm;  35;0.01293
03980.ppm;  31;0.01527
03981.ppm;  18;0.00642
03982.ppm;  13;0.01678
03983.ppm;  25;0.01277
03984.ppm;   1;0.00783
03985.ppm;   1;0.01430
03986.ppm;  17;0.01781
03987.ppm;  31;0.01556
03988.ppm;  16;0.01523
03989.ppm;  10;0.01671
03990.ppm;  12;0.01776
03991.ppm;  41;0.00628
03992.ppm;   9;0.01126
03993.ppm;  39;0.01269
03994.ppm;  35;0.01034
03995.ppm;  13;0.01621
03996.ppm;  10;0.01609
03997.ppm;  13;0.01802
03998.ppm;   4;0.01435
03999.ppm;   4;0.01524
04000.ppm;  25;0.01551
04001.ppm;  34;0.01348
04002.ppm;  12;0.01539
04003.ppm;   2;0.01520
04004.ppm;   8;0.01283
04005.ppm;  29;0.01100
04006.ppm;  31;0.01223
04007.ppm;   4;0.01401
04008.ppm;   1;0.01291
04009.ppm;   8;0.01450
04010.ppm;   4;0.01536
04011.ppm;  20;0.00571
04012.ppm;   0;0.01010
04013.ppm;  33;0.00525
04014.ppm;  13;0.01697
04015.ppm;  25;0.01614
04016.ppm;   2;0.01379
04017.ppm;   4;0.01509
04018.ppm;   2;0.01420
04019.ppm;  12;0.01795
04020.ppm;  28;0.01445
04021.ppm;  11;0.01466
04022.ppm;  35;0.01349
04023.ppm;   4;0.01241
04024.ppm;  10;0.01633
04025.ppm;  38;0.01575
04026.ppm;  31;0.01398
04027.ppm;  12;0.01819
04028.ppm;   7;0.01218
04029.ppm;  16;0.01437
04030.ppm;   6;0.01729
04031.ppm;   1;0.01162
04032.ppm;  21;0.01351
04033.ppm;   2;0.00623
04034.ppm;  13;0.01679
04035.ppm;   2;0.01258
04036.ppm;  38;0.00734
04037.ppm;   2;0.01183
04038.ppm;  24;0.01390
04039.ppm;   5;0.01208
04040.ppm;  34;0.01304
04041.ppm;   9;0.01529
04042.ppm;  17;0.01792
04043.ppm;  26;0.01390
04044.ppm;  25;0.01420
04045.ppm;  24;0.01160
04046.ppm;  12;0.01780
04047.ppm;  17;0.01676
04048.ppm;  27;0.01354
04049.ppm;  35;0.01536
04050.ppm;  29;0.01376
04051.ppm;   8;0.01488
04052.ppm;  31;0.01434
04053.ppm;   5;0.01269
04054.ppm;  15;0.01614
04055.ppm;  22;0.01204
04056.ppm;  10;0.01535
04057.ppm;  28;0.01536
04058.ppm;  25;0.01618
04059.ppm;  12;0.01742
04060.ppm;   8;0.01332
04061.ppm;   9;0.01564
04062.ppm;  11;0.01373
04063.ppm;   1;0.01314
04064.ppm;  17;0.01788
04065.ppm;  29;0.01253
04066.ppm;  38;0.01659
04067.ppm;   2;0.01028
04068.ppm;  36;0.00732
04069.ppm;  30;0.01309
04070.ppm;  30;0.01357
04071.ppm;   1;0.01377
04072.ppm;   8;0.00509
04073.ppm;  13;0.01728
04074.ppm;  38;0.01489
04075.ppm;   1;0.01000
04076.ppm;   5;0.01204
04077.ppm;  29;0.01440
04078.ppm;  11;0.01467
04079.ppm;  18;0.00991
04080.ppm;  11;0.01577
04081.ppm;  10;0.01599
04082.ppm;   4;0.01501
04083.ppm;  15;0.01613
04084.ppm;  12;0.01566
04085.ppm;   7;0.01109
04086.ppm;  21;0.01212
04087.ppm;  38;0.01733
04088.ppm;  28;0.01005
04089.ppm;  13;0.01707
04090.ppm;   7;0.00929
04091.ppm;  12;0.01811
04092.ppm;  10;0.01646
04093.ppm;   1;0.00743
04094.ppm;  35;0.01396
04095.ppm;   1;0.00985
04096.ppm;   8;0.01529
04097.ppm;  38;0.01678
04098.ppm;  25;0.01612
04099.ppm;  13;0.01689
04100.ppm;  15;0.01556
04101.ppm;  12;0.01656
04102.ppm;   8;0.01295
04103.ppm;  17;0.01798
04104.ppm;  38;0.01497
04105.ppm;  41;0.00789
04106.ppm;  31;0.01532
04107.ppm;  10;0.01602
04108.ppm;  25;0.01606
04109.ppm;   1;0.01162
04110.ppm;  14;0.01780
04111.ppm;  17;0.01728
04112.ppm;  23;0.01434
04113.ppm;  10;0.01661
04114.ppm;  26;0.01409
04115.ppm;  31;0.01215
04116.ppm;   2;0.00503
04117.ppm;  36;0.00974
04118.ppm;  14;0.01051
04119.ppm;   4;0.01549
04120.ppm;   4;0.01433
04121.ppm;   7;0.01514
04122.ppm;  20;0.01303
04123.ppm;  34;0.01278
04124.ppm;   1;0.01206
04125.ppm;  21;0.00943
04126.ppm;  14;0.01814
04127.ppm;   4;0.01225
04128.ppm;  13;0.01701
04129.ppm;   6;0.01763
04130.ppm;  39;0.00810
04131.ppm;  11;0.01523
04132.ppm;  33;0.01396
04133.ppm;  30;0.00863
04134.ppm;   2;0.01394
04135.ppm;   3;0.01208
04136.ppm;  33;0.01141
04137.ppm;   1;0.01343
04138.ppm;  40;0.01454
04139.ppm;   1;0.01320
04140.ppm;  13;0.01697
04141.ppm;  23;0.01420
04142.ppm;  18;0.01133
04143.ppm;  10;0.01529
04144.ppm;  35;0.01274
04145.ppm;   1;0.01353
04146.ppm;  15;0.01425
04147.ppm;  21;0.00400
04148.ppm;  14;0.01825
04149.ppm;   3;0.01364
