00001_00033_00023.ppm 53 52 7 7 49 48 1
00001_00033_00024.ppm 55 53 5 6 50 49 1
00001_00033_00025.ppm 58 56 6 6 54 52 1
00001_00033_00026.ppm 63 60 6 6 57 55 1
00001_00033_00027.ppm 69 65 9 6 65 60 1
00001_00033_00028.ppm 72 69 7 6 66 63 1
00001_00033_00029.ppm 76 76 6 9 69 71 1
00001_00034_00000.ppm 30 29 6 5 25 24 1
00001_00034_00001.ppm 30 31 6 7 25 26 1
00001_00034_00002.ppm 31 30 7 5 27 25 1
00001_00034_00003.ppm 32 32 6 7 27 28 1
00001_00034_00004.ppm 33 31 6 6 27 27 1
00001_00034_00005.ppm 32 32 6 6 27 27 1
00001_00034_00006.ppm 32 33 6 7 28 29 1
00001_00034_00007.ppm 34 33 6 6 28 28 1
00001_00034_00008.ppm 34 33 7 6 30 29 1
00001_00034_00009.ppm 35 34 7 6 31 30 1
00001_00034_00010.ppm 35 35 5 7 30 32 1
00001_00034_00011.ppm 38 37 7 5 34 32 1
00001_00034_00012.ppm 38 39 5 6 33 34 1
00001_00034_00013.ppm 40 40 6 7 35 36 1
00001_00034_00014.ppm 41 41 7 7 37 37 1
00001_00034_00015.ppm 42 41 6 5 37 36 1
00001_00034_00016.ppm 42 44 5 6 37 38 1
00001_00034_00017.ppm 45 44 7 6 41 40 1
00001_00034_00018.ppm 47 46 7 6 43 42 1
00001_00034_00019.ppm 50 48 7 5 45 43 1
00001_00034_00020.ppm 51 52 5 7 46 48 1
00001_00034_00021.ppm 55 54 7 5 51 49 1
00001_00034_00022.ppm 57 58 5 7 52 54 1
00001_00034_00023.ppm 63 63 7 7 59 59 1
00001_00034_00024.ppm 70 71 6 7 64 65 1
00001_00034_00025.ppm 76 75 7 6 70 68 1
00001_00034_00026.ppm 86 87 8 8 80 79 1
00001_00034_00027.ppm 98 98 9 8 90 89 1
00001_00034_00028.ppm 110 113 10 10 101 104 1
00001_00034_00029.ppm 130 135 13 12 121 125 1
00001_00035_00000.ppm 26 26 6 6 21 22 1
00001_00035_00001.ppm 26 27 7 6 22 22 1
00001_00035_00002.ppm 26 26 5 6 21 22 1
00001_00035_00003.ppm 26 28 5 7 21 23 1
00001_00035_00004.ppm 29 28 7 6 24 24 1
00001_00035_00005.ppm 29 30 7 6 25 25 1
00001_00035_00006.ppm 29 29 7 5 25 24 1
00001_00035_00007.ppm 28 30 6 7 24 26 1
00001_00035_00008.ppm 29 30 6 6 24 25 1
00001_00035_00009.ppm 29 30 10 6 28 25 1
00001_00035_00010.ppm 31 32 9 8 28 28 1
00001_00035_00011.ppm 32 31 7 6 28 27 1
00001_00035_00012.ppm 33 35 5 6 28 30 1
00001_00035_00013.ppm 34 34 5 6 29 30 1
00001_00035_00014.ppm 35 35 7 7 31 31 1
00001_00035_00015.ppm 34 36 5 6 29 31 1
00001_00035_00016.ppm 35 36 5 6 30 32 1
00001_00035_00017.ppm 37 38 7 6 33 33 1
00001_00035_00018.ppm 39 39 7 5 35 34 1
00001_00035_00019.ppm 42 42 5 7 37 38 1
00001_00035_00020.ppm 45 44 5 6 39 39 1
00001_00035_00021.ppm 48 47 7 7 44 43 1
00001_00035_00022.ppm 52 50 6 7 46 46 1
00001_00035_00023.ppm 54 55 6 6 49 50 1
00001_00035_00024.ppm 60 58 6 7 54 53 1
00001_00035_00025.ppm 63 59 5 6 57 55 1
00001_00035_00026.ppm 69 64 6 6 63 59 1
00001_00035_00027.ppm 76 73 7 7 71 67 1
00001_00035_00028.ppm 89 85 11 11 85 80 1
00001_00035_00029.ppm 105 98 9 10 96 91 1
00001_00036_00000.ppm 31 30 7 5 27 25 1
00001_00036_00001.ppm 31 31 5 6 26 27 1
00001_00036_00002.ppm 33 34 5 6 28 29 1
00001_00036_00003.ppm 34 33 7 5 30 28 1
00001_00036_00004.ppm 34 35 6 7 29 30 1
00001_00036_00005.ppm 33 35 5 7 28 31 1
00001_00036_00006.ppm 33 34 5 5 28 29 1
00001_00036_00007.ppm 34 36 6 6 30 31 1
00001_00036_00008.ppm 35 37 5 7 30 33 1
00001_00036_00009.ppm 35 36 5 5 30 31 1
00001_00036_00010.ppm 38 38 7 6 34 33 1
00001_00036_00011.ppm 38 37 6 6 33 33 1
00001_00036_00012.ppm 40 38 7 5 36 33 1
00001_00036_00013.ppm 42 40 6 5 37 35 1
00001_00036_00014.ppm 42 42 6 6 38 37 1
00001_00036_00015.ppm 42 41 5 6 37 37 1
00001_00036_00016.ppm 43 42 5 5 38 37 1
00001_00036_00017.ppm 45 45 5 7 40 41 1
00001_00036_00018.ppm 47 48 5 6 42 43 1
00001_00036_00019.ppm 48 47 6 6 44 43 1
00001_00036_00020.ppm 51 50 7 6 47 44 1
00001_00036_00021.ppm 53 51 5 6 47 47 1
00001_00036_00022.ppm 56 54 7 5 52 49 1
00001_00036_00023.ppm 57 56 7 6 53 51 1
00001_00036_00024.ppm 61 59 7 5 57 54 1
00001_00036_00025.ppm 64 62 6 5 60 57 1
00001_00036_00026.ppm 70 69 6 8 64 64 1
00001_00036_00027.ppm 75 72 7 6 69 66 1
00001_00036_00028.ppm 81 81 8 7 75 74 1
00001_00036_00029.ppm 92 88 9 7 85 81 1
00001_00037_00000.ppm 26 25 8 5 24 20 1
00001_00037_00001.ppm 26 26 6 7 22 22 1
00001_00037_00002.ppm 27 26 7 5 23 21 1
00001_00037_00003.ppm 28 27 7 7 24 23 1
00001_00037_00004.ppm 28 26 6 5 23 21 1
00001_00037_00005.ppm 27 27 6 5 23 22 1
00001_00037_00006.ppm 28 28 6 6 23 23 1
00001_00037_00007.ppm 29 28 7 6 25 24 1
00001_00037_00008.ppm 30 31 7 7 26 27 1
00001_00037_00009.ppm 31 32 5 7 25 28 1
00001_00037_00010.ppm 31 31 5 6 26 27 1
00001_00037_00011.ppm 31 32 5 6 26 27 1
00001_00037_00012.ppm 33 34 5 7 27 29 1
00001_00037_00013.ppm 34 34 7 7 30 30 1
00001_00037_00014.ppm 36 36 7 7 32 32 1
00001_00037_00015.ppm 36 36 5 5 31 31 1
00001_00037_00016.ppm 38 37 6 6 33 33 1
00001_00037_00017.ppm 40 40 6 6 36 36 1
00001_00037_00018.ppm 40 41 5 6 35 36 1
00001_00037_00019.ppm 43 43 5 6 37 38 1
00001_00037_00020.ppm 45 47 5 7 40 42 1
00001_00037_00021.ppm 48 48 5 5 43 43 1
00001_00037_00022.ppm 54 53 6 8 48 49 1
00001_00037_00023.ppm 56 55 8 7 53 50 1
00001_00037_00024.ppm 59 57 6 6 54 53 1
00001_00037_00025.ppm 62 61 7 7 58 57 1
00001_00037_00026.ppm 71 71 6 8 65 66 1
00001_00037_00027.ppm 82 82 7 8 74 74 1
00001_00037_00028.ppm 92 88 10 8 85 82 1
00001_00037_00029.ppm 105 104 10 10 97 96 1
00001_00038_00000.ppm 27 28 7 6 23 23 1
00001_00038_00001.ppm 28 28 7 5 24 23 1
00001_00038_00002.ppm 27 28 6 5 23 23 1
00001_00038_00003.ppm 29 30 8 7 26 26 1
00001_00038_00004.ppm 29 30 7 6 25 25 1
00001_00038_00005.ppm 29 31 5 6 24 26 1
00001_00038_00006.ppm 30 31 6 6 26 27 1
00001_00038_00007.ppm 30 31 5 6 25 27 1
00001_00038_00008.ppm 31 33 6 7 27 29 1
00001_00038_00009.ppm 31 33 5 7 26 29 1
00001_00038_00010.ppm 31 33 5 7 26 29 1
00001_00038_00011.ppm 32 34 6 6 28 29 1
00001_00038_00012.ppm 33 34 5 6 28 30 1
00001_00038_00013.ppm 33 34 8 6 31 30 1
00001_00038_00014.ppm 33 34 5 5 28 29 1
00001_00038_00015.ppm 36 36 7 5 32 31 1
00001_00038_00016.ppm 37 37 7 5 33 32 1
00001_00038_00017.ppm 37 37 7 5 33 32 1
00001_00038_00018.ppm 38 39 5 5 33 34 1
00001_00038_00019.ppm 38 40 5 6 33 35 1
00001_00038_00020.ppm 39 41 5 7 34 37 1
00001_00038_00021.ppm 40 43 5 7 35 39 1
00001_00038_00022.ppm 41 42 7 5 37 37 1
00001_00038_00023.ppm 42 44 7 6 38 39 1
00001_00038_00024.ppm 43 46 5 6 38 41 1
00001_00038_00025.ppm 46 48 6 6 41 43 1
00001_00038_00026.ppm 49 51 7 6 45 46 1
00001_00038_00027.ppm 51 54 5 6 46 49 1
00001_00038_00028.ppm 54 56 5 5 49 51 1
00001_00038_00029.ppm 58 60 5 5 53 55 1
00001_00039_00000.ppm 34 34 6 7 30 30 1
00001_00039_00001.ppm 36 36 6 6 31 31 1
00001_00039_00002.ppm 37 35 8 5 34 30 1
00001_00039_00003.ppm 36 35 6 5 32 30 1
00001_00039_00004.ppm 36 38 6 6 32 33 1
00001_00039_00005.ppm 36 38 6 6 32 33 1
00001_00039_00006.ppm 38 38 8 6 35 33 1
00001_00039_00007.ppm 39 38 6 5 35 33 1
00001_00039_00008.ppm 39 42 6 6 35 37 1
00001_00039_00009.ppm 40 43 6 7 36 39 1
00001_00039_00010.ppm 40 42 6 5 36 37 1
00001_00039_00011.ppm 45 48 6 6 41 43 1
00001_00039_00012.ppm 45 48 6 6 41 43 1
00001_00039_00013.ppm 45 46 6 5 41 41 1
00001_00039_00014.ppm 46 47 6 6 42 43 1
00001_00039_00015.ppm 51 52 8 6 48 47 1
00001_00039_00016.ppm 50 54 6 5 46 49 1
00001_00039_00017.ppm 52 55 7 5 49 50 1
00001_00039_00018.ppm 56 57 6 5 52 52 1
00001_00039_00019.ppm 59 62 7 6 55 57 1
00001_00039_00020.ppm 62 69 6 7 58 64 1
00001_00039_00021.ppm 65 70 8 7 62 64 1
00001_00039_00022.ppm 70 73 8 6 66 67 1
00001_00039_00023.ppm 73 79 9 7 69 72 1
00001_00039_00024.ppm 76 80 6 9 70 74 1
00001_00039_00025.ppm 82 85 8 7 76 78 1
00001_00039_00026.ppm 86 96 8 9 80 88 1
00001_00039_00027.ppm 94 100 10 10 88 93 1
00001_00039_00028.ppm 104 108 11 10 97 99 1
00001_00039_00029.ppm 110 116 11 11 103 106 1
00001_00040_00000.ppm 33 34 7 7 29 30 1
00001_00040_00001.ppm 34 36 6 6 29 31 1
00001_00040_00002.ppm 34 38 5 6 29 33 1
00001_00040_00003.ppm 34 38 5 6 29 33 1
00001_00040_00004.ppm 34 36 5 6 29 31 1
00001_00040_00005.ppm 37 37 5 5 32 32 1
00001_00040_00006.ppm 38 37 6 6 33 33 1
00001_00040_00007.ppm 38 39 5 5 33 34 1
00001_00040_00008.ppm 38 40 5 6 33 35 1
00001_00040_00009.ppm 40 42 5 5 35 37 1
00001_00040_00010.ppm 42 44 6 7 37 40 1
00001_00040_00011.ppm 43 45 5 5 38 40 1
00001_00040_00012.ppm 43 45 5 6 38 41 1
00001_00040_00013.ppm 44 47 5 7 39 43 1
00001_00040_00014.ppm 46 49 5 7 41 45 1
00001_00040_00015.ppm 48 49 6 6 44 44 1
00001_00040_00016.ppm 51 53 7 7 47 49 1
00001_00040_00017.ppm 54 54 6 6 49 49 1
00001_00040_00018.ppm 53 56 5 5 48 51 1
00001_00040_00019.ppm 56 58 5 5 51 53 1
00001_00040_00020.ppm 58 59 5 6 53 55 1
00001_00040_00021.ppm 62 62 5 5 57 57 1
00001_00040_00022.ppm 67 68 6 7 61 62 1
00001_00040_00023.ppm 71 73 6 6 65 67 1
00001_00040_00024.ppm 81 81 9 7 75 74 1
00001_00040_00025.ppm 83 85 9 9 77 79 1
00001_00040_00026.ppm 93 92 10 8 86 84 1
00001_00040_00027.ppm 99 100 10 9 92 92 1
00001_00040_00028.ppm 121 117 12 12 112 108 1
00001_00040_00029.ppm 130 128 11 13 119 118 1
00001_00041_00000.ppm 41 42 6 6 37 37 1
00001_00041_00001.ppm 42 43 7 7 39 39 1
00001_00041_00002.ppm 44 44 7 6 40 39 1
00001_00041_00003.ppm 44 43 7 5 40 38 1
00001_00041_00004.ppm 43 44 5 6 38 39 1
00001_00041_00005.ppm 45 44 8 5 42 39 1
00001_00041_00006.ppm 45 46 5 6 40 41 1
00001_00041_00007.ppm 47 48 7 6 43 43 1
00001_00041_00008.ppm 47 48 8 6 44 43 1
00001_00041_00009.ppm 48 49 6 7 44 45 1
00001_00041_00010.ppm 49 49 5 5 44 44 1
00001_00041_00011.ppm 50 49 7 5 46 44 1
00001_00041_00012.ppm 50 50 5 5 45 45 1
00001_00041_00013.ppm 52 52 6 7 47 48 1
00001_00041_00014.ppm 54 54 7 6 50 49 1
00001_00041_00015.ppm 55 55 8 7 52 51 1
00001_00041_00016.ppm 54 54 6 5 50 49 1
00001_00041_00017.ppm 55 56 6 6 51 51 1
00001_00041_00018.ppm 56 56 6 5 51 51 1
00001_00041_00019.ppm 58 59 6 7 53 55 1
00001_00041_00020.ppm 58 60 5 7 53 56 1
00001_00041_00021.ppm 61 60 7 5 57 55 1
00001_00041_00022.ppm 62 63 7 7 58 59 1
00001_00041_00023.ppm 63 63 8 5 60 58 1
00001_00041_00024.ppm 65 67 8 6 62 61 1
00001_00041_00025.ppm 68 69 8 8 63 64 1
00001_00041_00026.ppm 68 69 7 6 63 63 1
00001_00041_00027.ppm 72 72 8 8 67 67 1
00001_00041_00028.ppm 74 74 8 8 69 69 1
00001_00041_00029.ppm 77 77 8 8 72 72 1
00001_00042_00000.ppm 34 35 6 7 30 31 1
00001_00042_00001.ppm 34 34 5 6 29 30 1
00001_00042_00002.ppm 34 36 6 6 29 31 1
00001_00042_00003.ppm 32 33 5 6 27 29 1
00001_00042_00004.ppm 34 36 5 6 29 31 1
00001_00042_00005.ppm 37 37 6 6 32 33 1
00001_00042_00006.ppm 38 40 5 6 33 35 1
00001_00042_00007.ppm 38 40 6 7 34 36 1
00001_00042_00008.ppm 38 39 5 6 33 35 1
00001_00042_00009.ppm 39 39 5 6 34 35 1
00001_00042_00010.ppm 43 44 7 7 39 40 1
00001_00042_00011.ppm 42 44 5 6 37 39 1
00001_00042_00012.ppm 45 47 5 7 40 43 1
00001_00042_00013.ppm 46 46 6 5 41 41 1
00001_00042_00014.ppm 48 50 5 6 43 45 1
00001_00042_00015.ppm 49 49 7 5 45 44 1
00001_00042_00016.ppm 48 50 6 6 44 45 1
00001_00042_00017.ppm 50 51 6 5 46 46 1
00001_00042_00018.ppm 51 52 5 5 46 47 1
00001_00042_00019.ppm 52 53 5 7 47 49 1
00001_00042_00020.ppm 59 59 7 7 55 55 1
00001_00042_00021.ppm 60 62 5 6 55 57 1
00001_00042_00022.ppm 62 64 7 6 58 59 1
00001_00042_00023.ppm 70 71 7 6 65 65 1
00001_00042_00024.ppm 72 73 7 6 67 67 1
00001_00042_00025.ppm 80 81 9 8 74 74 1
00001_00042_00026.ppm 82 82 8 8 76 76 1
00001_00042_00027.ppm 91 92 9 9 84 84 1
00001_00042_00028.ppm 103 104 11 10 96 95 1
00001_00042_00029.ppm 116 117 13 11 109 108 1
00001_00043_00000.ppm 39 38 7 5 35 33 1
00001_00043_00001.ppm 39 38 7 5 35 33 1
00001_00043_00002.ppm 40 41 5 7 35 37 1
00001_00043_00003.ppm 41 40 7 5 37 35 1
00001_00043_00004.ppm 41 41 7 7 37 37 1
00001_00043_00005.ppm 42 42 5 5 37 37 1
00001_00043_00006.ppm 43 42 7 5 39 37 1
00001_00043_00007.ppm 43 42 7 6 39 38 1
00001_00043_00008.ppm 46 47 5 7 41 43 1
00001_00043_00009.ppm 46 47 5 7 41 43 1
00001_00043_00010.ppm 47 46 7 6 43 42 1
00001_00043_00011.ppm 48 48 6 5 44 43 1
00001_00043_00012.ppm 49 48 7 6 45 44 1
00001_00043_00013.ppm 49 49 5 6 44 45 1
00001_00043_00014.ppm 52 52 6 6 47 47 1
00001_00043_00015.ppm 53 53 5 5 48 48 1
00001_00043_00016.ppm 55 55 7 7 51 51 1
00001_00043_00017.ppm 55 55 7 7 51 51 1
00001_00043_00018.ppm 58 59 5 7 53 55 1
00001_00043_00019.ppm 61 61 7 7 57 57 1
00001_00043_00020.ppm 61 60 7 5 57 55 1
00001_00043_00021.ppm 64 65 6 6 60 60 1
00001_00043_00022.ppm 65 64 7 5 61 59 1
00001_00043_00023.ppm 69 70 7 8 64 65 1
00001_00043_00024.ppm 73 74 7 7 68 68 1
00001_00043_00025.ppm 81 82 8 9 75 76 1
00001_00043_00026.ppm 85 86 8 8 79 79 1
00001_00043_00027.ppm 98 98 10 10 91 91 1
00001_00043_00028.ppm 105 106 11 10 98 97 1
00001_00043_00029.ppm 121 121 17 13 117 113 1
00001_00044_00000.ppm 38 37 7 5 34 32 1
00001_00044_00001.ppm 38 38 8 6 35 33 1
00001_00044_00002.ppm 38 37 6 6 33 33 1
00001_00044_00003.ppm 38 37 8 6 35 33 1
00001_00044_00004.ppm 37 38 5 6 32 33 1
00001_00044_00005.ppm 32 33 5 7 27 29 1
00001_00044_00006.ppm 34 35 5 6 29 30 1
00001_00044_00007.ppm 34 35 6 7 30 31 1
00001_00044_00008.ppm 36 36 7 6 32 31 1
00001_00044_00009.ppm 36 37 5 7 31 33 1
00001_00044_00010.ppm 38 38 6 6 33 33 1
00001_00044_00011.ppm 37 37 5 5 32 32 1
00001_00044_00012.ppm 41 41 5 5 36 36 1
00001_00044_00013.ppm 43 42 7 6 39 38 1
00001_00044_00014.ppm 42 43 6 7 38 39 1
00001_00044_00015.ppm 43 43 5 5 38 38 1
00001_00044_00016.ppm 45 45 5 5 40 40 1
00001_00044_00017.ppm 47 47 7 7 43 43 1
00001_00044_00018.ppm 48 49 5 7 43 45 1
00001_00044_00019.ppm 51 50 7 6 47 46 1
00001_00044_00020.ppm 51 52 6 6 47 47 1
00001_00044_00021.ppm 54 54 6 7 49 50 1
00001_00044_00022.ppm 57 57 7 7 53 53 1
00001_00044_00023.ppm 58 58 6 5 53 53 1
00001_00044_00024.ppm 69 68 9 7 65 63 1
00001_00044_00025.ppm 73 72 8 6 68 66 1
00001_00044_00026.ppm 76 76 6 6 70 70 1
00001_00044_00027.ppm 80 80 8 8 74 74 1
00001_00044_00028.ppm 96 97 9 10 89 90 1
00001_00044_00029.ppm 109 109 11 12 101 102 1
00001_00045_00000.ppm 41 41 7 6 37 36 1
00001_00045_00001.ppm 40 40 5 5 35 35 1
00001_00045_00002.ppm 43 43 7 7 39 39 1
00001_00045_00003.ppm 43 43 7 7 39 39 1
00001_00045_00004.ppm 42 42 6 5 38 37 1
00001_00045_00005.ppm 44 45 6 6 40 40 1
00001_00045_00006.ppm 45 45 7 7 41 41 1
00001_00045_00007.ppm 44 44 6 5 40 39 1
00001_00045_00008.ppm 48 49 6 7 44 45 1
00001_00045_00009.ppm 48 49 5 7 43 45 1
00001_00045_00010.ppm 49 49 6 6 45 45 1
00001_00045_00011.ppm 50 50 6 6 45 45 1
00001_00045_00012.ppm 51 51 5 5 46 46 1
00001_00045_00013.ppm 52 51 7 5 48 46 1
00001_00045_00014.ppm 53 53 6 5 49 48 1
00001_00045_00015.ppm 55 55 5 6 50 51 1
00001_00045_00016.ppm 57 58 6 6 53 53 1
00001_00045_00017.ppm 57 58 6 7 53 54 1
00001_00045_00018.ppm 61 60 7 5 57 55 1
00001_00045_00019.ppm 65 64 8 6 62 60 1
00001_00045_00020.ppm 65 65 7 7 61 61 1
00001_00045_00021.ppm 70 70 8 8 65 65 1
00001_00045_00022.ppm 73 73 9 7 69 67 1
00001_00045_00023.ppm 77 76 9 6 73 70 1
00001_00045_00024.ppm 84 85 9 9 79 79 1
00001_00045_00025.ppm 87 86 9 7 81 79 1
00001_00045_00026.ppm 91 92 9 10 84 85 1
00001_00045_00027.ppm 105 105 12 10 98 96 1
00001_00045_00028.ppm 110 110 11 10 103 102 1
00001_00045_00029.ppm 119 118 14 15 112 113 1
00001_00046_00000.ppm 40 41 5 7 35 37 1
00001_00046_00001.ppm 40 41 6 6 36 36 1
00001_00046_00002.ppm 41 42 5 7 36 38 1
00001_00046_00003.ppm 42 41 7 6 38 37 1
00001_00046_00004.ppm 43 43 7 7 39 39 1
00001_00046_00005.ppm 44 43 7 6 40 39 1
00001_00046_00006.ppm 44 43 7 6 40 39 1
00001_00046_00007.ppm 46 46 6 6 41 41 1
00001_00046_00008.ppm 45 45 5 5 40 40 1
00001_00046_00009.ppm 46 45 7 6 42 41 1
00001_00046_00010.ppm 48 48 7 6 44 43 1
00001_00046_00011.ppm 48 49 6 6 44 44 1
00001_00046_00012.ppm 50 49 7 6 46 45 1
00001_00046_00013.ppm 50 49 8 5 47 44 1
00001_00046_00014.ppm 52 51 7 5 48 46 1
00001_00046_00015.ppm 53 52 8 6 50 48 1
00001_00046_00016.ppm 54 54 7 5 51 49 1
00001_00046_00017.ppm 57 58 6 6 53 53 1
00001_00046_00018.ppm 59 60 6 7 55 56 1
00001_00046_00019.ppm 61 61 5 5 56 56 1
00001_00046_00020.ppm 64 62 7 6 61 58 1
00001_00046_00021.ppm 68 69 7 7 63 63 1
00001_00046_00022.ppm 70 71 7 7 65 65 1
00001_00046_00023.ppm 76 76 6 6 70 70 1
00001_00046_00024.ppm 81 80 9 8 75 74 1
00001_00046_00025.ppm 85 86 8 8 79 79 1
00001_00046_00026.ppm 94 94 9 8 87 86 1
00001_00046_00027.ppm 105 104 11 10 97 96 1
00001_00046_00028.ppm 111 112 11 10 104 103 1
00001_00046_00029.ppm 123 123 10 11 113 114 1
00001_00047_00000.ppm 35 35 8 6 33 31 1
00001_00047_00001.ppm 35 36 5 6 30 31 1
00001_00047_00002.ppm 35 36 5 6 30 31 1
00001_00047_00003.ppm 36 35 6 5 31 30 1
00001_00047_00004.ppm 35 35 5 5 30 30 1
00001_00047_00005.ppm 36 36 6 5 32 31 1
00001_00047_00006.ppm 37 37 7 6 33 32 1
00001_00047_00007.ppm 36 36 6 5 32 31 1
00001_00047_00008.ppm 39 39 7 6 35 34 1
00001_00047_00009.ppm 40 39 6 6 35 35 1
00001_00047_00010.ppm 40 40 7 6 36 35 1
00001_00047_00011.ppm 40 40 6 5 36 35 1
00001_00047_00012.ppm 41 40 8 5 38 35 1
00001_00047_00013.ppm 41 42 5 7 36 38 1
00001_00047_00014.ppm 44 44 6 7 39 40 1
00001_00047_00015.ppm 46 46 7 6 42 41 1
00001_00047_00016.ppm 47 48 5 6 42 43 1
00001_00047_00017.ppm 47 48 6 6 43 43 1
00001_00047_00018.ppm 53 53 7 7 49 49 1
00001_00047_00019.ppm 52 53 5 6 47 48 1
00001_00047_00020.ppm 56 55 7 5 52 50 1
00001_00047_00021.ppm 58 59 6 7 54 55 1
00001_00047_00022.ppm 61 61 8 7 58 57 1
00001_00047_00023.ppm 61 60 7 6 57 56 1
00001_00047_00024.ppm 72 71 7 6 66 65 1
00001_00047_00025.ppm 75 75 6 6 69 69 1
00001_00047_00026.ppm 80 80 8 8 74 74 1
00001_00047_00027.ppm 92 91 9 8 84 83 1
00001_00047_00028.ppm 97 97 8 8 89 89 1
00001_00047_00029.ppm 111 111 12 10 104 102 1
00001_00048_00000.ppm 35 35 5 5 30 30 1
00001_00048_00001.ppm 36 35 7 5 32 30 1
00001_00048_00002.ppm 35 35 5 5 30 30 1
00001_00048_00003.ppm 36 35 6 5 31 30 1
00001_00048_00004.ppm 35 36 8 6 33 31 1
00001_00048_00005.ppm 35 35 5 5 30 30 1
00001_00048_00006.ppm 36 35 7 5 32 30 1
00001_00048_00007.ppm 36 37 5 6 31 32 1
00001_00048_00008.ppm 39 40 5 6 34 35 1
00001_00048_00009.ppm 40 41 6 7 36 37 1
00001_00048_00010.ppm 40 40 5 5 35 35 1
00001_00048_00011.ppm 42 42 6 7 37 38 1
00001_00048_00012.ppm 41 42 5 6 36 37 1
00001_00048_00013.ppm 43 42 7 6 39 38 1
00001_00048_00014.ppm 43 42 7 5 39 37 1
00001_00048_00015.ppm 44 44 7 6 40 39 1
00001_00048_00016.ppm 46 46 7 6 42 41 1
00001_00048_00017.ppm 45 46 5 7 40 42 1
00001_00048_00018.ppm 47 48 5 6 42 43 1
00001_00048_00019.ppm 50 50 7 6 46 45 1
00001_00048_00020.ppm 52 53 6 6 48 48 1
00001_00048_00021.ppm 54 54 7 6 50 49 1
00001_00048_00022.ppm 58 57 7 5 54 52 1
00001_00048_00023.ppm 63 64 6 6 59 59 1
00001_00048_00024.ppm 69 68 7 6 63 62 1
00001_00048_00025.ppm 76 76 7 8 70 71 1
00001_00048_00026.ppm 83 82 9 8 77 76 1
00001_00048_00027.ppm 92 93 9 10 85 86 1
00001_00048_00028.ppm 108 107 12 9 101 98 1
00001_00048_00029.ppm 130 130 15 13 122 120 1
00001_00049_00000.ppm 32 32 5 6 27 27 1
00001_00049_00001.ppm 33 32 9 5 31 27 1
00001_00049_00002.ppm 34 33 6 6 29 29 1
00001_00049_00003.ppm 34 33 6 5 29 28 1
00001_00049_00004.ppm 33 33 5 6 28 29 1
00001_00049_00005.ppm 33 33 6 5 29 28 1
00001_00049_00006.ppm 34 34 5 5 29 29 1
00001_00049_00007.ppm 35 35 7 6 31 30 1
00001_00049_00008.ppm 36 36 6 6 31 31 1
00001_00049_00009.ppm 37 36 7 6 33 32 1
00001_00049_00010.ppm 38 37 6 5 33 32 1
00001_00049_00011.ppm 38 37 6 5 33 32 1
00001_00049_00012.ppm 39 40 5 6 34 35 1
00001_00049_00013.ppm 41 41 7 7 37 37 1
00001_00049_00014.ppm 42 41 6 5 37 36 1
00001_00049_00015.ppm 43 43 7 7 39 39 1
00001_00049_00016.ppm 44 44 6 5 40 39 1
00001_00049_00017.ppm 49 50 5 6 44 45 1
00001_00049_00018.ppm 49 50 5 6 44 45 1
00001_00049_00019.ppm 52 52 6 6 47 47 1
00001_00049_00020.ppm 51 51 6 5 47 46 1
00001_00049_00021.ppm 54 55 5 6 49 50 1
00001_00049_00022.ppm 59 59 7 7 55 55 1
00001_00049_00023.ppm 61 62 6 6 57 57 1
00001_00049_00024.ppm 67 68 7 7 62 62 1
00001_00049_00025.ppm 70 70 7 7 65 65 1
00001_00049_00026.ppm 76 76 8 7 71 70 1
00001_00049_00027.ppm 85 85 10 9 80 79 1
00001_00049_00028.ppm 97 97 12 10 92 90 1
00001_00049_00029.ppm 111 111 13 10 105 102 1
00001_00050_00000.ppm 36 34 6 5 32 29 1
00001_00050_00001.ppm 37 36 6 7 33 32 1
00001_00050_00002.ppm 39 35 6 5 33 30 1
00001_00050_00003.ppm 39 36 8 6 36 32 1
00001_00050_00004.ppm 39 37 7 6 35 32 1
00001_00050_00005.ppm 40 37 7 5 36 32 1
00001_00050_00006.ppm 39 38 5 6 34 33 1
00001_00050_00007.ppm 39 39 5 7 34 35 1
00001_00050_00008.ppm 40 40 5 6 35 35 1
00001_00050_00009.ppm 42 39 6 5 37 34 1
00001_00050_00010.ppm 42 39 6 6 37 35 1
00001_00050_00011.ppm 42 41 5 5 37 35 1
00001_00050_00012.ppm 43 43 5 6 38 37 1
00001_00050_00013.ppm 45 43 5 5 39 38 1
00001_00050_00014.ppm 46 45 6 7 41 41 1
00001_00050_00015.ppm 47 46 7 6 43 41 1
00001_00050_00016.ppm 49 48 8 6 46 43 1
00001_00050_00017.ppm 49 48 5 6 43 43 1
00001_00050_00018.ppm 51 50 7 7 47 46 1
00001_00050_00019.ppm 51 51 5 6 46 46 1
00001_00050_00020.ppm 54 52 7 5 50 47 1
00001_00050_00021.ppm 56 56 7 7 52 51 1
00001_00050_00022.ppm 57 56 6 5 53 51 1
00001_00050_00023.ppm 59 58 7 6 55 53 1
00001_00050_00024.ppm 60 58 7 5 56 53 1
00001_00050_00025.ppm 62 60 7 5 58 55 1
00001_00050_00026.ppm 65 64 6 6 59 59 1
00001_00050_00027.ppm 68 68 7 8 63 63 1
00001_00050_00028.ppm 73 71 6 7 66 66 1
00001_00050_00029.ppm 75 73 6 7 68 68 1
00001_00051_00000.ppm 27 32 6 6 23 27 1
