HIT-Jaccard=1.000000;00001.jpg.ppm;best_x=56;best_y=160;my_leftcol=48;my_toprow=46;my_rightcol=64;my_bottomrow=111;my_scale_factor=0.799103, my_confidence=1.000000, used_for_training=1
HIT-Jaccard=0.250522;00130.jpg.ppm;best_x=183;best_y=178;my_leftcol=174;my_toprow=23;my_rightcol=192;my_bottomrow=98;my_scale_factor=0.696976, my_confidence=46.682552, used_for_training=-1
HIT-Jaccard=0.406728;00131.jpg.ppm;best_x=181;best_y=159;my_leftcol=172;my_toprow=42;my_rightcol=190;my_bottomrow=117;my_scale_factor=0.696976, my_confidence=61.757011, used_for_training=-1
HIT-Jaccard=0.439815;00132.jpg.ppm;best_x=176;best_y=158;my_leftcol=167;my_toprow=43;my_rightcol=185;my_bottomrow=118;my_scale_factor=0.696976, my_confidence=119.949638, used_for_training=-1
HIT-Jaccard=0.444271;00133.jpg.ppm;best_x=179;best_y=155;my_leftcol=170;my_toprow=46;my_rightcol=188;my_bottomrow=121;my_scale_factor=0.696976, my_confidence=123.194008, used_for_training=-1
HIT-Jaccard=0.363503;00134.jpg.ppm;best_x=165;best_y=161;my_leftcol=156;my_toprow=40;my_rightcol=174;my_bottomrow=115;my_scale_factor=0.696976, my_confidence=136.217117, used_for_training=1
HIT-Jaccard=0.367013;00135.jpg.ppm;best_x=147;best_y=158;my_leftcol=138;my_toprow=43;my_rightcol=156;my_bottomrow=118;my_scale_factor=0.696976, my_confidence=75.005043, used_for_training=-1
HIT-Jaccard=0.402725;00136.jpg.ppm;best_x=141;best_y=166;my_leftcol=132;my_toprow=35;my_rightcol=150;my_bottomrow=110;my_scale_factor=0.696976, my_confidence=51.030876, used_for_training=-1
MISS-Jaccard=0.140308;00137.jpg.ppm;best_x=146;best_y=179;my_leftcol=137;my_toprow=22;my_rightcol=155;my_bottomrow=97;my_scale_factor=0.696976, my_confidence=21.757690, used_for_training=-1
HIT-Jaccard=0.408834;00138.jpg.ppm;best_x=152;best_y=199;my_leftcol=143;my_toprow=2;my_rightcol=161;my_bottomrow=77;my_scale_factor=0.696976, my_confidence=24.127247, used_for_training=-1
HIT-Jaccard=0.500456;00139.jpg.ppm;best_x=159;best_y=194;my_leftcol=150;my_toprow=7;my_rightcol=168;my_bottomrow=82;my_scale_factor=0.696976, my_confidence=14.213254, used_for_training=-1
MISS-Jaccard=0.194302;00140.jpg.ppm;best_x=145;best_y=167;my_leftcol=136;my_toprow=34;my_rightcol=154;my_bottomrow=109;my_scale_factor=0.696976, my_confidence=41.702297, used_for_training=-1
true_positive;false_positive;false_negative;true_negative;PRECISION;RECALL;F
 137.000;  0.000;  3.000;  0.000;  0.979;  0.979;  0.979
