p = 0.168000; confidence = 0.440000; image = 0; scale_factor = 0.979780; x = 959; y = 294
p = 0.521700; confidence = 0.520000; image = 55; scale_factor = 0.567000; x = 890; y = 296
p = 0.102700; confidence = 0.510000; image = 55; scale_factor = 0.979780; x = 938; y = 440
p = 0.102700; confidence = 0.510000; image = 55; scale_factor = 0.979780; x = 938; y = 440
p = 0.102700; confidence = 0.500000; image = 55; scale_factor = 0.979780; x = 938; y = 439
p = 0.178100; confidence = 0.530000; image = 55; scale_factor = 1.410880; x = 650; y = 313
p = 0.178100; confidence = 0.520000; image = 55; scale_factor = 1.410880; x = 650; y = 311
p = 0.334700; confidence = 0.560000; image = 55; scale_factor = 1.693050; x = 411; y = 280
p = 0.263100; confidence = 0.580000; image = 55; scale_factor = 2.031660; x = 410; y = 281
p = 0.664400; confidence = 0.650000; image = 55; scale_factor = 2.031660; x = 876; y = 372
p = 0.141900; confidence = 0.410000; image = 56; scale_factor = 0.680400; x = 141; y = 272
p = 0.153600; confidence = 0.480000; image = 56; scale_factor = 0.816480; x = 141; y = 272
p = 0.104700; confidence = 0.490000; image = 56; scale_factor = 1.175730; x = 143; y = 274
p = 0.766200; confidence = 0.650000; image = 56; scale_factor = 1.175730; x = 588; y = 322
p = 0.766200; confidence = 0.680000; image = 56; scale_factor = 1.175730; x = 587; y = 323
p = 0.766200; confidence = 0.670000; image = 56; scale_factor = 1.175730; x = 587; y = 323
p = 0.178100; confidence = 0.510000; image = 56; scale_factor = 1.410880; x = 591; y = 319
p = 0.647100; confidence = 0.620000; image = 56; scale_factor = 1.410880; x = 587; y = 325
p = 0.647100; confidence = 0.650000; image = 56; scale_factor = 1.410880; x = 587; y = 323
p = 0.457400; confidence = 0.590000; image = 57; scale_factor = 0.680400; x = 1008; y = 388
p = 0.187700; confidence = 0.450000; image = 57; scale_factor = 0.816480; x = 515; y = 283
p = 0.997700; confidence = 0.850000; image = 57; scale_factor = 0.816480; x = 1008; y = 380
p = 0.997700; confidence = 0.840000; image = 57; scale_factor = 0.816480; x = 1009; y = 384
p = 0.997700; confidence = 0.870000; image = 57; scale_factor = 0.816480; x = 1008; y = 384
p = 1.000000; confidence = 0.960000; image = 57; scale_factor = 0.979780; x = 1009; y = 381
p = 0.997200; confidence = 0.890000; image = 57; scale_factor = 0.979780; x = 1005; y = 385
p = 0.997200; confidence = 0.860000; image = 57; scale_factor = 0.979780; x = 1004; y = 386
p = 0.921800; confidence = 0.620000; image = 57; scale_factor = 1.175730; x = 999; y = 380
p = 0.373600; confidence = 0.520000; image = 57; scale_factor = 1.175730; x = 1003; y = 377
p = 0.373600; confidence = 0.570000; image = 57; scale_factor = 1.175730; x = 1001; y = 380
p = 0.189500; confidence = 0.500000; image = 57; scale_factor = 2.031660; x = 951; y = 309
p = 0.274200; confidence = 0.500000; image = 57; scale_factor = 2.031660; x = 952; y = 311
p = 0.189500; confidence = 0.510000; image = 57; scale_factor = 2.031660; x = 951; y = 309
p = 0.296300; confidence = 0.510000; image = 58; scale_factor = 0.472500; x = 201; y = 376
p = 0.171500; confidence = 0.500000; image = 58; scale_factor = 1.693050; x = 1274; y = 264
p = 0.139200; confidence = 0.520000; image = 58; scale_factor = 2.031660; x = 1067; y = 388
p = 0.362100; confidence = 0.550000; image = 59; scale_factor = 0.472500; x = 1015; y = 353
p = 0.362100; confidence = 0.530000; image = 59; scale_factor = 0.472500; x = 1018; y = 340
p = 0.430000; confidence = 0.540000; image = 59; scale_factor = 0.567000; x = 1014; y = 347
p = 0.997300; confidence = 0.780000; image = 59; scale_factor = 0.680400; x = 1014; y = 346
p = 0.997300; confidence = 0.740000; image = 59; scale_factor = 0.680400; x = 1010; y = 354
p = 0.997300; confidence = 0.730000; image = 59; scale_factor = 0.680400; x = 1008; y = 354
p = 0.997700; confidence = 0.870000; image = 59; scale_factor = 0.816480; x = 1010; y = 348
p = 0.997000; confidence = 0.770000; image = 59; scale_factor = 0.979780; x = 1006; y = 347
p = 0.997200; confidence = 0.860000; image = 59; scale_factor = 0.979780; x = 1017; y = 346
p = 0.351300; confidence = 0.600000; image = 59; scale_factor = 1.175730; x = 1263; y = 310
p = 0.189500; confidence = 0.510000; image = 59; scale_factor = 2.031660; x = 938; y = 318
p = 0.128900; confidence = 0.430000; image = 60; scale_factor = 0.567000; x = 170; y = 244
p = 0.457400; confidence = 0.560000; image = 60; scale_factor = 0.680400; x = 967; y = 355
p = 0.457400; confidence = 0.560000; image = 60; scale_factor = 0.680400; x = 967; y = 355
p = 0.997500; confidence = 0.740000; image = 60; scale_factor = 0.816480; x = 958; y = 356
p = 0.997500; confidence = 0.730000; image = 60; scale_factor = 0.816480; x = 961; y = 360
p = 0.937900; confidence = 0.620000; image = 60; scale_factor = 0.979780; x = 954; y = 355
p = 0.997000; confidence = 0.740000; image = 60; scale_factor = 0.979780; x = 957; y = 358
p = 0.263100; confidence = 0.520000; image = 60; scale_factor = 2.031660; x = 445; y = 268
p = 0.139200; confidence = 0.520000; image = 60; scale_factor = 2.031660; x = 1038; y = 323
p = 0.139200; confidence = 0.530000; image = 60; scale_factor = 2.031660; x = 1038; y = 323
p = 0.902500; confidence = 0.700000; image = 61; scale_factor = 0.979780; x = 1157; y = 382
p = 0.902500; confidence = 0.640000; image = 61; scale_factor = 0.979780; x = 1157; y = 380
p = 0.902500; confidence = 0.700000; image = 61; scale_factor = 0.979780; x = 1151; y = 386
p = 0.902500; confidence = 0.650000; image = 61; scale_factor = 0.979780; x = 1156; y = 384
p = 1.000000; confidence = 0.910000; image = 61; scale_factor = 1.175730; x = 1154; y = 383
p = 1.000000; confidence = 0.910000; image = 61; scale_factor = 1.175730; x = 1154; y = 383
p = 1.000000; confidence = 0.920000; image = 61; scale_factor = 1.175730; x = 1153; y = 384
p = 1.000000; confidence = 0.910000; image = 61; scale_factor = 1.175730; x = 1154; y = 384
p = 0.801700; confidence = 0.680000; image = 61; scale_factor = 1.410880; x = 1159; y = 379
p = 0.801700; confidence = 0.680000; image = 61; scale_factor = 1.410880; x = 1160; y = 381
p = 0.537000; confidence = 0.630000; image = 62; scale_factor = 0.567000; x = 1181; y = 590
p = 0.508300; confidence = 0.520000; image = 62; scale_factor = 1.175730; x = 214; y = 244
p = 0.508300; confidence = 0.500000; image = 62; scale_factor = 1.175730; x = 214; y = 242
p = 0.508300; confidence = 0.540000; image = 62; scale_factor = 1.175730; x = 214; y = 243
p = 0.366500; confidence = 0.580000; image = 62; scale_factor = 1.410880; x = 215; y = 244
p = 0.334700; confidence = 0.500000; image = 62; scale_factor = 1.693050; x = 506; y = 294
p = 0.128100; confidence = 0.560000; image = 62; scale_factor = 2.031660; x = 1291; y = 276
p = 0.128100; confidence = 0.550000; image = 62; scale_factor = 2.031660; x = 1291; y = 276
p = 0.317700; confidence = 0.500000; image = 63; scale_factor = 0.567000; x = 535; y = 228
p = 0.317700; confidence = 0.500000; image = 63; scale_factor = 0.567000; x = 536; y = 225
p = 0.119300; confidence = 0.510000; image = 63; scale_factor = 0.567000; x = 145; y = 444
p = 0.342300; confidence = 0.500000; image = 63; scale_factor = 0.680400; x = 535; y = 223
p = 0.254300; confidence = 0.540000; image = 63; scale_factor = 0.680400; x = 816; y = 223
p = 0.131500; confidence = 0.510000; image = 63; scale_factor = 0.680400; x = 140; y = 446
p = 0.131500; confidence = 0.500000; image = 63; scale_factor = 0.680400; x = 138; y = 444
p = 0.114500; confidence = 0.550000; image = 63; scale_factor = 0.816480; x = 808; y = 226
p = 0.320600; confidence = 0.550000; image = 63; scale_factor = 0.979780; x = 488; y = 217
p = 0.320600; confidence = 0.570000; image = 63; scale_factor = 0.979780; x = 487; y = 220
p = 0.129700; confidence = 0.500000; image = 63; scale_factor = 1.693050; x = 978; y = 236
p = 0.123400; confidence = 0.500000; image = 63; scale_factor = 1.693050; x = 471; y = 237
p = 0.400700; confidence = 0.620000; image = 63; scale_factor = 1.693050; x = 1132; y = 425
p = 0.918800; confidence = 0.620000; image = 64; scale_factor = 0.816480; x = 861; y = 344
p = 0.995400; confidence = 0.890000; image = 64; scale_factor = 0.979780; x = 866; y = 347
p = 1.000000; confidence = 0.900000; image = 64; scale_factor = 0.979780; x = 864; y = 347
p = 1.000000; confidence = 0.900000; image = 64; scale_factor = 0.979780; x = 865; y = 347
p = 0.994200; confidence = 0.850000; image = 64; scale_factor = 1.175730; x = 867; y = 350
p = 0.994200; confidence = 0.860000; image = 64; scale_factor = 1.175730; x = 866; y = 350
p = 0.994200; confidence = 0.840000; image = 64; scale_factor = 1.175730; x = 870; y = 347
p = 0.171200; confidence = 0.540000; image = 64; scale_factor = 1.410880; x = 871; y = 339
p = 0.169800; confidence = 0.520000; image = 64; scale_factor = 1.410880; x = 1189; y = 394
p = 0.127600; confidence = 0.540000; image = 64; scale_factor = 2.031660; x = 376; y = 327
p = 0.108900; confidence = 0.420000; image = 65; scale_factor = 0.567000; x = 1216; y = 301
p = 0.264500; confidence = 0.540000; image = 65; scale_factor = 0.816480; x = 1248; y = 322
p = 0.419300; confidence = 0.540000; image = 65; scale_factor = 0.979780; x = 516; y = 368
p = 0.224300; confidence = 0.500000; image = 65; scale_factor = 1.175730; x = 204; y = 198
p = 0.280400; confidence = 0.500000; image = 65; scale_factor = 1.175730; x = 1032; y = 183
p = 0.810800; confidence = 0.700000; image = 65; scale_factor = 1.410880; x = 567; y = 319
p = 0.169800; confidence = 0.550000; image = 65; scale_factor = 1.410880; x = 1100; y = 346
p = 0.169800; confidence = 0.540000; image = 65; scale_factor = 1.410880; x = 1101; y = 346
p = 0.347500; confidence = 0.520000; image = 65; scale_factor = 1.693050; x = 967; y = 267
p = 0.985600; confidence = 0.810000; image = 65; scale_factor = 1.693050; x = 567; y = 316
p = 0.984600; confidence = 0.770000; image = 65; scale_factor = 1.693050; x = 569; y = 318
p = 0.984600; confidence = 0.790000; image = 65; scale_factor = 1.693050; x = 566; y = 319
p = 0.985600; confidence = 0.820000; image = 65; scale_factor = 1.693050; x = 567; y = 318
p = 0.123700; confidence = 0.570000; image = 65; scale_factor = 1.693050; x = 934; y = 357
p = 0.188000; confidence = 0.500000; image = 65; scale_factor = 2.031660; x = 1150; y = 293
p = 0.108900; confidence = 0.430000; image = 66; scale_factor = 0.567000; x = 1090; y = 285
p = 0.182200; confidence = 0.490000; image = 66; scale_factor = 0.680400; x = 1007; y = 249
p = 0.120200; confidence = 0.400000; image = 66; scale_factor = 0.680400; x = 1158; y = 254
p = 0.118900; confidence = 0.510000; image = 66; scale_factor = 1.410880; x = 845; y = 178
p = 0.123700; confidence = 0.510000; image = 66; scale_factor = 1.693050; x = 891; y = 322
p = 0.140500; confidence = 0.530000; image = 67; scale_factor = 0.979780; x = 749; y = 338
p = 0.140500; confidence = 0.580000; image = 67; scale_factor = 0.979780; x = 750; y = 342
p = 0.140500; confidence = 0.580000; image = 67; scale_factor = 0.979780; x = 750; y = 342
p = 0.983300; confidence = 0.860000; image = 67; scale_factor = 1.175730; x = 751; y = 339
p = 0.983300; confidence = 0.840000; image = 67; scale_factor = 1.175730; x = 749; y = 342
p = 0.983300; confidence = 0.870000; image = 67; scale_factor = 1.175730; x = 751; y = 342
p = 0.970500; confidence = 0.880000; image = 67; scale_factor = 1.410880; x = 753; y = 343
p = 1.000000; confidence = 0.900000; image = 67; scale_factor = 1.410880; x = 754; y = 342
p = 0.970500; confidence = 0.890000; image = 67; scale_factor = 1.410880; x = 749; y = 342
p = 1.000000; confidence = 0.910000; image = 67; scale_factor = 1.410880; x = 752; y = 340
p = 0.491000; confidence = 0.610000; image = 67; scale_factor = 1.693050; x = 753; y = 348
p = 0.752400; confidence = 0.850000; image = 68; scale_factor = 0.328120; x = 1122; y = 503
p = 0.739400; confidence = 0.790000; image = 68; scale_factor = 0.328120; x = 1117; y = 500
p = 0.752400; confidence = 0.820000; image = 68; scale_factor = 0.328120; x = 1126; y = 498
p = 0.814200; confidence = 0.870000; image = 68; scale_factor = 0.393750; x = 1137; y = 505
p = 0.814200; confidence = 0.870000; image = 68; scale_factor = 0.393750; x = 1138; y = 495
p = 1.000000; confidence = 0.930000; image = 68; scale_factor = 0.393750; x = 1124; y = 499
p = 0.814200; confidence = 0.870000; image = 68; scale_factor = 0.393750; x = 1133; y = 509
p = 0.284100; confidence = 0.670000; image = 68; scale_factor = 0.472500; x = 1149; y = 503
p = 0.896300; confidence = 0.720000; image = 68; scale_factor = 0.472500; x = 1138; y = 495
p = 0.130300; confidence = 0.480000; image = 68; scale_factor = 0.816480; x = 1183; y = 301
p = 0.110100; confidence = 0.490000; image = 68; scale_factor = 0.979780; x = 1181; y = 304
p = 0.110100; confidence = 0.460000; image = 68; scale_factor = 0.979780; x = 1189; y = 306
p = 0.128100; confidence = 0.500000; image = 68; scale_factor = 2.031660; x = 1241; y = 318
p = 0.995400; confidence = 0.840000; image = 69; scale_factor = 0.567000; x = 926; y = 378
p = 0.108900; confidence = 0.420000; image = 69; scale_factor = 0.567000; x = 1118; y = 292
p = 0.995400; confidence = 0.830000; image = 69; scale_factor = 0.567000; x = 922; y = 381
p = 0.995100; confidence = 0.790000; image = 69; scale_factor = 0.567000; x = 923; y = 384
p = 1.000000; confidence = 0.930000; image = 69; scale_factor = 0.680400; x = 920; y = 377
p = 1.000000; confidence = 0.930000; image = 69; scale_factor = 0.680400; x = 917; y = 379
p = 0.995900; confidence = 0.890000; image = 69; scale_factor = 0.680400; x = 926; y = 376
p = 0.181000; confidence = 0.470000; image = 69; scale_factor = 0.816480; x = 332; y = 291
p = 0.918800; confidence = 0.700000; image = 69; scale_factor = 0.816480; x = 926; y = 371
p = 0.918800; confidence = 0.700000; image = 69; scale_factor = 0.816480; x = 920; y = 371
p = 0.617400; confidence = 0.530000; image = 69; scale_factor = 0.979780; x = 333; y = 292
p = 0.321100; confidence = 0.500000; image = 69; scale_factor = 0.979780; x = 923; y = 397
p = 0.136200; confidence = 0.460000; image = 69; scale_factor = 1.175730; x = 975; y = 274
p = 0.351300; confidence = 0.510000; image = 69; scale_factor = 1.175730; x = 1261; y = 260
p = 0.169800; confidence = 0.560000; image = 69; scale_factor = 1.410880; x = 1218; y = 373
p = 0.169800; confidence = 0.560000; image = 69; scale_factor = 1.410880; x = 1218; y = 373
p = 0.334700; confidence = 0.500000; image = 69; scale_factor = 1.693050; x = 431; y = 315
p = 0.965500; confidence = 0.720000; image = 70; scale_factor = 0.393750; x = 1030; y = 460
p = 1.000000; confidence = 0.920000; image = 70; scale_factor = 0.472500; x = 1032; y = 459
p = 1.000000; confidence = 0.930000; image = 70; scale_factor = 0.472500; x = 1030; y = 457
p = 1.000000; confidence = 0.900000; image = 70; scale_factor = 0.472500; x = 1026; y = 466
p = 0.158500; confidence = 0.400000; image = 70; scale_factor = 0.567000; x = 460; y = 273
p = 0.988300; confidence = 0.810000; image = 70; scale_factor = 0.567000; x = 1041; y = 469
p = 0.120200; confidence = 0.490000; image = 70; scale_factor = 0.680400; x = 1223; y = 307
p = 0.196500; confidence = 0.420000; image = 70; scale_factor = 0.816480; x = 1072; y = 263
p = 0.143200; confidence = 0.530000; image = 70; scale_factor = 0.979780; x = 312; y = 445
p = 0.104700; confidence = 0.410000; image = 70; scale_factor = 1.175730; x = 244; y = 261
p = 0.136200; confidence = 0.410000; image = 70; scale_factor = 1.175730; x = 983; y = 254
p = 0.169800; confidence = 0.510000; image = 70; scale_factor = 1.410880; x = 1222; y = 366
p = 0.114800; confidence = 0.500000; image = 70; scale_factor = 1.410880; x = 1260; y = 332
p = 0.239700; confidence = 0.500000; image = 70; scale_factor = 1.410880; x = 502; y = 391
p = 0.169800; confidence = 0.560000; image = 70; scale_factor = 1.410880; x = 1222; y = 370
p = 0.189500; confidence = 0.570000; image = 70; scale_factor = 2.031660; x = 940; y = 251
p = 0.189500; confidence = 0.560000; image = 70; scale_factor = 2.031660; x = 940; y = 251
p = 0.127600; confidence = 0.500000; image = 70; scale_factor = 2.031660; x = 364; y = 346
p = 0.996000; confidence = 0.730000; image = 71; scale_factor = 0.816480; x = 873; y = 386
p = 0.996000; confidence = 0.750000; image = 71; scale_factor = 0.816480; x = 868; y = 390
p = 1.000000; confidence = 0.920000; image = 71; scale_factor = 0.979780; x = 864; y = 384
p = 1.000000; confidence = 0.900000; image = 71; scale_factor = 0.979780; x = 868; y = 388
p = 0.995400; confidence = 0.890000; image = 71; scale_factor = 0.979780; x = 867; y = 387
p = 0.995400; confidence = 0.810000; image = 71; scale_factor = 0.979780; x = 870; y = 391
p = 0.104700; confidence = 0.410000; image = 71; scale_factor = 1.175730; x = 255; y = 274
p = 0.124700; confidence = 0.400000; image = 71; scale_factor = 1.175730; x = 337; y = 268
p = 0.269600; confidence = 0.510000; image = 71; scale_factor = 1.175730; x = 873; y = 385
p = 0.188200; confidence = 0.530000; image = 71; scale_factor = 1.175730; x = 1301; y = 375
p = 0.879500; confidence = 0.650000; image = 71; scale_factor = 1.175730; x = 870; y = 380
p = 0.189500; confidence = 0.580000; image = 71; scale_factor = 2.031660; x = 947; y = 270
p = 0.189500; confidence = 0.550000; image = 71; scale_factor = 2.031660; x = 946; y = 269
p = 0.189500; confidence = 0.530000; image = 71; scale_factor = 2.031660; x = 947; y = 267
p = 0.181000; confidence = 0.420000; image = 72; scale_factor = 0.816480; x = 359; y = 245
p = 0.111100; confidence = 0.440000; image = 72; scale_factor = 0.979780; x = 874; y = 245
p = 0.111100; confidence = 0.440000; image = 72; scale_factor = 0.979780; x = 873; y = 248
p = 0.109800; confidence = 0.420000; image = 73; scale_factor = 0.567000; x = 910; y = 290
p = 0.231800; confidence = 0.580000; image = 73; scale_factor = 1.410880; x = 327; y = 362
p = 0.177200; confidence = 0.560000; image = 73; scale_factor = 1.693050; x = 518; y = 377
p = 0.120500; confidence = 0.590000; image = 74; scale_factor = 0.567000; x = 628; y = 228
p = 0.120500; confidence = 0.520000; image = 74; scale_factor = 0.567000; x = 625; y = 232
p = 0.956700; confidence = 0.840000; image = 74; scale_factor = 0.816480; x = 733; y = 410
p = 0.956700; confidence = 0.810000; image = 74; scale_factor = 0.816480; x = 731; y = 414
p = 0.948100; confidence = 0.890000; image = 74; scale_factor = 0.979780; x = 733; y = 408
p = 1.000000; confidence = 0.900000; image = 74; scale_factor = 0.979780; x = 736; y = 411
p = 0.948100; confidence = 0.850000; image = 74; scale_factor = 0.979780; x = 734; y = 418
p = 0.379100; confidence = 0.610000; image = 74; scale_factor = 1.175730; x = 734; y = 405
p = 0.120500; confidence = 0.610000; image = 74; scale_factor = 1.693050; x = 86; y = 237
p = 0.263100; confidence = 0.540000; image = 74; scale_factor = 2.031660; x = 436; y = 305
p = 0.480500; confidence = 0.580000; image = 75; scale_factor = 0.816480; x = 1032; y = 364
p = 0.480500; confidence = 0.530000; image = 75; scale_factor = 0.816480; x = 1029; y = 365
p = 0.433200; confidence = 0.600000; image = 75; scale_factor = 0.979780; x = 1026; y = 362
p = 0.131500; confidence = 0.540000; image = 75; scale_factor = 1.175730; x = 1336; y = 193
p = 0.104700; confidence = 0.410000; image = 75; scale_factor = 1.175730; x = 252; y = 268
p = 0.334700; confidence = 0.530000; image = 75; scale_factor = 1.693050; x = 432; y = 245
p = 0.130300; confidence = 0.420000; image = 76; scale_factor = 0.816480; x = 1103; y = 312
p = 0.627800; confidence = 0.510000; image = 77; scale_factor = 0.979780; x = 543; y = 308
p = 0.124100; confidence = 0.430000; image = 79; scale_factor = 0.472500; x = 521; y = 288
p = 0.124100; confidence = 0.400000; image = 79; scale_factor = 0.472500; x = 517; y = 285
p = 0.152700; confidence = 0.410000; image = 79; scale_factor = 0.567000; x = 299; y = 283
p = 0.181000; confidence = 0.490000; image = 79; scale_factor = 0.816480; x = 295; y = 284
p = 0.130300; confidence = 0.400000; image = 79; scale_factor = 0.816480; x = 1125; y = 282
p = 0.120600; confidence = 0.500000; image = 79; scale_factor = 0.816480; x = 1202; y = 454
p = 0.154400; confidence = 0.470000; image = 79; scale_factor = 0.979780; x = 291; y = 287
p = 0.124700; confidence = 0.420000; image = 79; scale_factor = 1.175730; x = 291; y = 286
p = 0.874100; confidence = 0.640000; image = 80; scale_factor = 0.472500; x = 926; y = 383
p = 0.874100; confidence = 0.620000; image = 80; scale_factor = 0.472500; x = 925; y = 376
p = 0.260000; confidence = 0.550000; image = 80; scale_factor = 0.472500; x = 922; y = 377
p = 1.000000; confidence = 0.950000; image = 80; scale_factor = 0.567000; x = 926; y = 378
p = 0.995400; confidence = 0.850000; image = 80; scale_factor = 0.567000; x = 935; y = 382
p = 0.995400; confidence = 0.890000; image = 80; scale_factor = 0.567000; x = 929; y = 379
p = 0.995400; confidence = 0.890000; image = 80; scale_factor = 0.567000; x = 928; y = 376
p = 0.995900; confidence = 0.890000; image = 80; scale_factor = 0.680400; x = 929; y = 374
p = 0.995900; confidence = 0.880000; image = 80; scale_factor = 0.680400; x = 931; y = 377
p = 1.000000; confidence = 0.920000; image = 80; scale_factor = 0.680400; x = 926; y = 376
p = 0.908000; confidence = 0.620000; image = 80; scale_factor = 0.979780; x = 1009; y = 177
p = 0.908000; confidence = 0.610000; image = 80; scale_factor = 0.979780; x = 1009; y = 179
p = 0.627800; confidence = 0.500000; image = 80; scale_factor = 0.979780; x = 515; y = 289
p = 0.885100; confidence = 0.660000; image = 80; scale_factor = 1.175730; x = 1005; y = 176
p = 0.280400; confidence = 0.600000; image = 80; scale_factor = 1.175730; x = 1010; y = 178
p = 0.582100; confidence = 0.540000; image = 80; scale_factor = 1.175730; x = 1085; y = 317
p = 0.267600; confidence = 0.500000; image = 80; scale_factor = 1.175730; x = 1180; y = 322
p = 0.169800; confidence = 0.580000; image = 80; scale_factor = 1.410880; x = 1179; y = 321
p = 0.169800; confidence = 0.590000; image = 80; scale_factor = 1.410880; x = 1179; y = 321
p = 0.152700; confidence = 0.440000; image = 81; scale_factor = 0.567000; x = 319; y = 280
p = 0.196500; confidence = 0.410000; image = 81; scale_factor = 0.816480; x = 980; y = 241
p = 0.124700; confidence = 0.440000; image = 81; scale_factor = 1.175730; x = 275; y = 289
p = 0.993800; confidence = 0.720000; image = 81; scale_factor = 1.175730; x = 834; y = 350
p = 0.879500; confidence = 0.700000; image = 81; scale_factor = 1.175730; x = 832; y = 356
p = 0.993800; confidence = 0.730000; image = 81; scale_factor = 1.175730; x = 831; y = 353
p = 0.989600; confidence = 0.820000; image = 81; scale_factor = 1.410880; x = 834; y = 352
p = 0.989600; confidence = 0.810000; image = 81; scale_factor = 1.410880; x = 833; y = 351
p = 0.988900; confidence = 0.740000; image = 81; scale_factor = 1.410880; x = 833; y = 354
p = 0.988900; confidence = 0.770000; image = 81; scale_factor = 1.410880; x = 832; y = 351
p = 0.247900; confidence = 0.510000; image = 81; scale_factor = 1.693050; x = 934; y = 282
p = 0.247900; confidence = 0.540000; image = 81; scale_factor = 1.693050; x = 935; y = 282
p = 0.123700; confidence = 0.510000; image = 81; scale_factor = 1.693050; x = 835; y = 351
p = 0.132600; confidence = 0.530000; image = 81; scale_factor = 2.031660; x = 417; y = 396
p = 0.152700; confidence = 0.430000; image = 82; scale_factor = 0.567000; x = 274; y = 241
p = 0.124700; confidence = 0.400000; image = 82; scale_factor = 1.175730; x = 283; y = 295
p = 0.122600; confidence = 0.510000; image = 82; scale_factor = 1.693050; x = 1152; y = 348
p = 0.171500; confidence = 0.520000; image = 82; scale_factor = 1.693050; x = 1284; y = 280
p = 0.128100; confidence = 0.500000; image = 82; scale_factor = 2.031660; x = 1284; y = 282
p = 0.187700; confidence = 0.420000; image = 83; scale_factor = 0.816480; x = 419; y = 304
p = 0.196500; confidence = 0.460000; image = 83; scale_factor = 0.816480; x = 980; y = 268
p = 0.187700; confidence = 0.450000; image = 83; scale_factor = 0.816480; x = 421; y = 305
p = 0.160200; confidence = 0.480000; image = 83; scale_factor = 0.979780; x = 422; y = 305
p = 0.160200; confidence = 0.460000; image = 83; scale_factor = 0.979780; x = 422; y = 304
p = 0.350200; confidence = 0.580000; image = 83; scale_factor = 1.175730; x = 399; y = 331
p = 0.993800; confidence = 0.750000; image = 83; scale_factor = 1.175730; x = 901; y = 338
p = 0.879500; confidence = 0.700000; image = 83; scale_factor = 1.175730; x = 903; y = 337
p = 0.350200; confidence = 0.590000; image = 83; scale_factor = 1.175730; x = 400; y = 336
p = 0.914200; confidence = 0.620000; image = 83; scale_factor = 1.175730; x = 399; y = 333
p = 0.993800; confidence = 0.720000; image = 83; scale_factor = 1.175730; x = 904; y = 338
p = 0.993800; confidence = 0.750000; image = 83; scale_factor = 1.175730; x = 902; y = 338
p = 0.856400; confidence = 0.640000; image = 83; scale_factor = 1.410880; x = 398; y = 332
p = 0.856400; confidence = 0.680000; image = 83; scale_factor = 1.410880; x = 402; y = 331
p = 0.988900; confidence = 0.740000; image = 83; scale_factor = 1.410880; x = 899; y = 335
p = 0.803300; confidence = 0.650000; image = 83; scale_factor = 1.410880; x = 906; y = 337
p = 0.231800; confidence = 0.600000; image = 83; scale_factor = 1.410880; x = 399; y = 335
p = 0.803300; confidence = 0.660000; image = 83; scale_factor = 1.410880; x = 896; y = 342
p = 0.988900; confidence = 0.770000; image = 83; scale_factor = 1.410880; x = 901; y = 337
p = 0.144700; confidence = 0.600000; image = 83; scale_factor = 1.693050; x = 194; y = 325
p = 0.123700; confidence = 0.550000; image = 83; scale_factor = 1.693050; x = 907; y = 335
p = 0.703500; confidence = 0.630000; image = 83; scale_factor = 2.031660; x = 194; y = 324
p = 0.107200; confidence = 0.600000; image = 83; scale_factor = 2.031660; x = 195; y = 326
p = 0.160200; confidence = 0.420000; image = 84; scale_factor = 0.979780; x = 450; y = 243
p = 0.168000; confidence = 0.430000; image = 84; scale_factor = 0.979780; x = 955; y = 293
p = 0.143800; confidence = 0.500000; image = 85; scale_factor = 0.816480; x = 566; y = 185
p = 0.196500; confidence = 0.400000; image = 85; scale_factor = 0.816480; x = 1038; y = 243
p = 0.130300; confidence = 0.410000; image = 85; scale_factor = 0.816480; x = 1213; y = 310
p = 0.168000; confidence = 0.430000; image = 85; scale_factor = 0.979780; x = 1013; y = 278
p = 0.136200; confidence = 0.460000; image = 85; scale_factor = 1.175730; x = 1006; y = 274
p = 0.582100; confidence = 0.510000; image = 85; scale_factor = 1.175730; x = 1011; y = 280
p = 0.166200; confidence = 0.430000; image = 86; scale_factor = 0.567000; x = 1057; y = 273
p = 0.937800; confidence = 0.640000; image = 86; scale_factor = 0.680400; x = 391; y = 342
p = 0.432500; confidence = 0.500000; image = 86; scale_factor = 0.680400; x = 397; y = 349
p = 0.937800; confidence = 0.650000; image = 86; scale_factor = 0.680400; x = 394; y = 348
p = 0.432500; confidence = 0.580000; image = 86; scale_factor = 0.680400; x = 395; y = 351
p = 0.997400; confidence = 0.890000; image = 86; scale_factor = 0.816480; x = 396; y = 344
p = 0.997400; confidence = 0.860000; image = 86; scale_factor = 0.816480; x = 392; y = 344
p = 0.996900; confidence = 0.890000; image = 86; scale_factor = 0.979780; x = 397; y = 341
p = 1.000000; confidence = 0.920000; image = 86; scale_factor = 0.979780; x = 393; y = 340
p = 0.168000; confidence = 0.460000; image = 86; scale_factor = 0.979780; x = 1066; y = 272
p = 0.931800; confidence = 0.700000; image = 86; scale_factor = 0.979780; x = 385; y = 349
p = 0.996900; confidence = 0.820000; image = 86; scale_factor = 0.979780; x = 400; y = 349
p = 0.136200; confidence = 0.420000; image = 86; scale_factor = 1.175730; x = 1050; y = 273
p = 0.350200; confidence = 0.520000; image = 86; scale_factor = 1.175730; x = 394; y = 356
p = 0.104700; confidence = 0.400000; image = 87; scale_factor = 1.175730; x = 138; y = 285
p = 0.173900; confidence = 0.400000; image = 88; scale_factor = 0.680400; x = 490; y = 248
