p = 0.722200; confidence = 0.830000; image = 300; scale_factor = 1.410880; x = 791; y = 369
p = 0.707300; confidence = 0.790000; image = 398; scale_factor = 1.175730; x = 785; y = 232
p = 0.707300; confidence = 0.790000; image = 398; scale_factor = 1.175730; x = 785; y = 230
p = 0.707300; confidence = 0.790000; image = 398; scale_factor = 1.175730; x = 785; y = 232
p = 0.707300; confidence = 0.760000; image = 398; scale_factor = 1.410880; x = 782; y = 254
p = 0.707300; confidence = 0.730000; image = 398; scale_factor = 1.410880; x = 788; y = 251
p = 0.707300; confidence = 0.720000; image = 401; scale_factor = 0.680400; x = 447; y = 283
p = 0.722200; confidence = 0.810000; image = 401; scale_factor = 0.680400; x = 1139; y = 285
p = 0.870700; confidence = 0.900000; image = 401; scale_factor = 0.680400; x = 1141; y = 279
p = 0.707300; confidence = 0.710000; image = 401; scale_factor = 0.680400; x = 432; y = 286
p = 0.870700; confidence = 0.970000; image = 401; scale_factor = 0.816480; x = 440; y = 281
p = 0.870700; confidence = 0.940000; image = 401; scale_factor = 0.816480; x = 441; y = 286
p = 0.870700; confidence = 0.960000; image = 401; scale_factor = 0.816480; x = 1144; y = 281
p = 0.870700; confidence = 0.930000; image = 401; scale_factor = 0.816480; x = 1145; y = 285
p = 0.870700; confidence = 0.940000; image = 401; scale_factor = 0.816480; x = 440; y = 285
p = 0.870700; confidence = 0.930000; image = 401; scale_factor = 0.816480; x = 444; y = 284
p = 0.870700; confidence = 0.930000; image = 401; scale_factor = 0.816480; x = 1144; y = 285
p = 0.870700; confidence = 0.970000; image = 401; scale_factor = 0.816480; x = 1145; y = 282
p = 0.722200; confidence = 0.800000; image = 401; scale_factor = 0.979780; x = 441; y = 277
p = 0.707300; confidence = 0.760000; image = 401; scale_factor = 0.979780; x = 446; y = 274
p = 0.707300; confidence = 0.720000; image = 401; scale_factor = 0.979780; x = 447; y = 275
p = 0.707300; confidence = 0.770000; image = 401; scale_factor = 0.979780; x = 440; y = 276
p = 0.707300; confidence = 0.770000; image = 403; scale_factor = 1.175730; x = 955; y = 254
p = 0.722200; confidence = 0.850000; image = 403; scale_factor = 1.175730; x = 951; y = 255
p = 0.722200; confidence = 0.800000; image = 403; scale_factor = 1.410880; x = 582; y = 247
p = 0.722200; confidence = 0.810000; image = 403; scale_factor = 1.410880; x = 579; y = 246
p = 0.722200; confidence = 0.810000; image = 403; scale_factor = 1.410880; x = 581; y = 248
p = 0.707300; confidence = 0.750000; image = 403; scale_factor = 1.410880; x = 952; y = 250
p = 0.722200; confidence = 0.870000; image = 403; scale_factor = 1.410880; x = 954; y = 251
p = 0.707300; confidence = 0.720000; image = 403; scale_factor = 1.693050; x = 580; y = 245
p = 0.707300; confidence = 0.720000; image = 403; scale_factor = 1.693050; x = 584; y = 249
p = 0.707300; confidence = 0.720000; image = 404; scale_factor = 0.472500; x = 371; y = 353
p = 0.707300; confidence = 0.710000; image = 404; scale_factor = 0.472500; x = 371; y = 360
p = 0.722200; confidence = 0.860000; image = 404; scale_factor = 0.567000; x = 366; y = 363
p = 0.707300; confidence = 0.740000; image = 404; scale_factor = 0.567000; x = 376; y = 348
p = 0.722200; confidence = 0.810000; image = 404; scale_factor = 0.567000; x = 1283; y = 357
p = 0.722200; confidence = 0.840000; image = 404; scale_factor = 0.567000; x = 372; y = 358
p = 0.722200; confidence = 0.810000; image = 404; scale_factor = 0.567000; x = 1285; y = 360
p = 0.870700; confidence = 0.900000; image = 405; scale_factor = 0.567000; x = 384; y = 327
p = 0.870700; confidence = 0.930000; image = 405; scale_factor = 0.567000; x = 1283; y = 303
p = 0.722200; confidence = 0.870000; image = 405; scale_factor = 0.567000; x = 384; y = 333
p = 0.722200; confidence = 0.840000; image = 405; scale_factor = 0.567000; x = 1285; y = 309
p = 0.722200; confidence = 0.890000; image = 405; scale_factor = 0.680400; x = 388; y = 327
p = 0.722200; confidence = 0.830000; image = 405; scale_factor = 0.680400; x = 391; y = 333
p = 0.870700; confidence = 0.920000; image = 405; scale_factor = 0.680400; x = 1286; y = 301
p = 0.722200; confidence = 0.880000; image = 405; scale_factor = 0.680400; x = 1283; y = 294
p = 0.722200; confidence = 0.870000; image = 405; scale_factor = 0.680400; x = 388; y = 326
p = 0.722200; confidence = 0.820000; image = 405; scale_factor = 0.680400; x = 390; y = 338
p = 0.722200; confidence = 0.830000; image = 405; scale_factor = 0.680400; x = 1282; y = 299
p = 0.707300; confidence = 0.790000; image = 412; scale_factor = 0.680400; x = 1026; y = 272
p = 0.707300; confidence = 0.780000; image = 412; scale_factor = 0.680400; x = 1019; y = 274
p = 0.722200; confidence = 0.810000; image = 412; scale_factor = 0.816480; x = 1016; y = 275
p = 0.707300; confidence = 0.720000; image = 412; scale_factor = 0.816480; x = 1030; y = 280
p = 0.707300; confidence = 0.790000; image = 412; scale_factor = 0.816480; x = 1029; y = 271
p = 0.707300; confidence = 0.730000; image = 412; scale_factor = 0.816480; x = 1030; y = 279
p = 0.707300; confidence = 0.730000; image = 412; scale_factor = 0.979780; x = 1014; y = 275
p = 0.707300; confidence = 0.750000; image = 412; scale_factor = 0.979780; x = 1034; y = 275
p = 0.722200; confidence = 0.810000; image = 413; scale_factor = 0.680400; x = 1061; y = 294
p = 0.722200; confidence = 0.840000; image = 413; scale_factor = 0.680400; x = 1064; y = 294
p = 0.722200; confidence = 0.810000; image = 413; scale_factor = 0.680400; x = 1066; y = 298
p = 0.707300; confidence = 0.740000; image = 413; scale_factor = 0.816480; x = 1063; y = 286
p = 0.707300; confidence = 0.730000; image = 413; scale_factor = 0.816480; x = 1062; y = 286
p = 0.707300; confidence = 0.770000; image = 414; scale_factor = 0.680400; x = 1054; y = 357
p = 0.707300; confidence = 0.760000; image = 414; scale_factor = 0.680400; x = 1058; y = 354
p = 0.722200; confidence = 0.820000; image = 414; scale_factor = 0.680400; x = 1055; y = 355
p = 0.707300; confidence = 0.720000; image = 414; scale_factor = 0.816480; x = 1062; y = 346
p = 0.707300; confidence = 0.720000; image = 415; scale_factor = 1.410880; x = 837; y = 237
p = 0.707300; confidence = 0.730000; image = 415; scale_factor = 1.410880; x = 839; y = 239
p = 0.707300; confidence = 0.760000; image = 416; scale_factor = 0.816480; x = 834; y = 280
p = 0.722200; confidence = 0.890000; image = 419; scale_factor = 0.680400; x = 998; y = 286
p = 0.722200; confidence = 0.850000; image = 419; scale_factor = 0.680400; x = 1001; y = 280
p = 0.722200; confidence = 0.820000; image = 419; scale_factor = 0.680400; x = 998; y = 291
p = 0.707300; confidence = 0.720000; image = 419; scale_factor = 0.816480; x = 994; y = 282
p = 0.707300; confidence = 0.710000; image = 419; scale_factor = 0.816480; x = 1007; y = 279
p = 0.707300; confidence = 0.710000; image = 419; scale_factor = 0.816480; x = 1007; y = 283
p = 0.707300; confidence = 0.790000; image = 419; scale_factor = 0.816480; x = 1010; y = 290
p = 0.707300; confidence = 0.730000; image = 419; scale_factor = 0.979780; x = 990; y = 291
p = 0.707300; confidence = 0.780000; image = 420; scale_factor = 1.410880; x = 372; y = 241
p = 0.707300; confidence = 0.760000; image = 420; scale_factor = 1.410880; x = 372; y = 243
p = 0.707300; confidence = 0.760000; image = 420; scale_factor = 1.410880; x = 372; y = 242
p = 0.707300; confidence = 0.780000; image = 420; scale_factor = 1.410880; x = 839; y = 244
p = 0.707300; confidence = 0.780000; image = 420; scale_factor = 1.410880; x = 839; y = 246
p = 0.722200; confidence = 0.870000; image = 420; scale_factor = 1.693050; x = 373; y = 239
p = 0.722200; confidence = 0.840000; image = 420; scale_factor = 1.693050; x = 371; y = 243
p = 0.722200; confidence = 0.860000; image = 420; scale_factor = 1.693050; x = 373; y = 243
p = 0.707300; confidence = 0.730000; image = 420; scale_factor = 1.693050; x = 841; y = 245
p = 0.722200; confidence = 0.810000; image = 425; scale_factor = 0.680400; x = 323; y = 279
p = 0.707300; confidence = 0.730000; image = 425; scale_factor = 0.680400; x = 925; y = 282
p = 0.870700; confidence = 0.920000; image = 425; scale_factor = 0.816480; x = 321; y = 276
p = 0.870700; confidence = 0.930000; image = 425; scale_factor = 0.816480; x = 326; y = 276
p = 0.722200; confidence = 0.850000; image = 425; scale_factor = 0.816480; x = 917; y = 276
p = 0.722200; confidence = 0.840000; image = 425; scale_factor = 0.816480; x = 925; y = 279
p = 0.870700; confidence = 0.900000; image = 425; scale_factor = 0.816480; x = 319; y = 274
p = 0.722200; confidence = 0.870000; image = 425; scale_factor = 0.816480; x = 322; y = 277
p = 0.722200; confidence = 0.820000; image = 425; scale_factor = 0.816480; x = 920; y = 280
p = 0.722200; confidence = 0.800000; image = 425; scale_factor = 0.816480; x = 926; y = 280
p = 0.707300; confidence = 0.790000; image = 425; scale_factor = 0.979780; x = 327; y = 284
p = 0.707300; confidence = 0.730000; image = 427; scale_factor = 0.328120; x = 340; y = 361
p = 0.707300; confidence = 0.790000; image = 427; scale_factor = 0.328120; x = 349; y = 369
p = 0.722200; confidence = 0.810000; image = 427; scale_factor = 0.328120; x = 350; y = 378
p = 0.707300; confidence = 0.720000; image = 427; scale_factor = 0.393750; x = 352; y = 391
p = 0.707300; confidence = 0.740000; image = 427; scale_factor = 0.393750; x = 350; y = 383
p = 0.722200; confidence = 0.830000; image = 428; scale_factor = 0.979780; x = 339; y = 238
p = 0.707300; confidence = 0.750000; image = 428; scale_factor = 0.979780; x = 342; y = 240
p = 0.707300; confidence = 0.710000; image = 428; scale_factor = 0.979780; x = 951; y = 242
p = 0.722200; confidence = 0.810000; image = 428; scale_factor = 0.979780; x = 342; y = 237
p = 0.722200; confidence = 0.800000; image = 428; scale_factor = 0.979780; x = 339; y = 237
p = 0.722200; confidence = 0.860000; image = 428; scale_factor = 1.175730; x = 336; y = 237
p = 0.722200; confidence = 0.820000; image = 428; scale_factor = 1.175730; x = 954; y = 241
p = 0.707300; confidence = 0.790000; image = 428; scale_factor = 1.175730; x = 955; y = 237
p = 0.722200; confidence = 0.890000; image = 428; scale_factor = 1.175730; x = 337; y = 237
p = 0.722200; confidence = 0.810000; image = 428; scale_factor = 1.175730; x = 950; y = 240
p = 0.707300; confidence = 0.720000; image = 431; scale_factor = 0.979780; x = 297; y = 246
p = 0.722200; confidence = 0.820000; image = 431; scale_factor = 0.979780; x = 1162; y = 278
p = 0.707300; confidence = 0.710000; image = 431; scale_factor = 0.979780; x = 1166; y = 284
p = 0.707300; confidence = 0.730000; image = 431; scale_factor = 0.979780; x = 1166; y = 286
p = 0.707300; confidence = 0.710000; image = 431; scale_factor = 1.175730; x = 1153; y = 280
p = 0.707300; confidence = 0.720000; image = 431; scale_factor = 1.175730; x = 1169; y = 278
p = 0.707300; confidence = 0.750000; image = 432; scale_factor = 1.175730; x = 958; y = 267
p = 0.707300; confidence = 0.770000; image = 432; scale_factor = 1.175730; x = 955; y = 278
p = 0.870700; confidence = 0.900000; image = 434; scale_factor = 0.328120; x = 212; y = 557
p = 0.722200; confidence = 0.850000; image = 434; scale_factor = 0.328120; x = 215; y = 562
p = 0.722200; confidence = 0.820000; image = 434; scale_factor = 0.393750; x = 214; y = 541
p = 0.722200; confidence = 0.810000; image = 434; scale_factor = 0.393750; x = 214; y = 577
p = 0.707300; confidence = 0.730000; image = 436; scale_factor = 1.693050; x = 802; y = 260
p = 0.707300; confidence = 0.720000; image = 436; scale_factor = 1.693050; x = 803; y = 259
p = 0.707300; confidence = 0.750000; image = 439; scale_factor = 0.680400; x = 1229; y = 279
p = 0.707300; confidence = 0.710000; image = 441; scale_factor = 0.816480; x = 1097; y = 237
p = 0.707300; confidence = 0.740000; image = 441; scale_factor = 0.816480; x = 1094; y = 253
p = 0.707300; confidence = 0.760000; image = 444; scale_factor = 0.979780; x = 404; y = 215
p = 0.707300; confidence = 0.780000; image = 444; scale_factor = 0.979780; x = 986; y = 215
p = 0.722200; confidence = 0.810000; image = 444; scale_factor = 0.979780; x = 986; y = 211
p = 0.707300; confidence = 0.720000; image = 444; scale_factor = 0.979780; x = 401; y = 216
p = 0.707300; confidence = 0.780000; image = 444; scale_factor = 0.979780; x = 987; y = 213
p = 0.707300; confidence = 0.710000; image = 444; scale_factor = 1.175730; x = 401; y = 209
p = 0.707300; confidence = 0.750000; image = 444; scale_factor = 1.175730; x = 399; y = 212
p = 0.722200; confidence = 0.830000; image = 444; scale_factor = 1.175730; x = 982; y = 211
p = 0.722200; confidence = 0.840000; image = 444; scale_factor = 1.175730; x = 985; y = 209
p = 0.707300; confidence = 0.710000; image = 444; scale_factor = 1.175730; x = 401; y = 209
p = 0.722200; confidence = 0.810000; image = 444; scale_factor = 1.175730; x = 987; y = 209
p = 0.707300; confidence = 0.710000; image = 445; scale_factor = 0.680400; x = 238; y = 267
p = 0.870700; confidence = 0.940000; image = 445; scale_factor = 0.680400; x = 1044; y = 280
p = 0.722200; confidence = 0.890000; image = 445; scale_factor = 0.680400; x = 1047; y = 282
p = 0.870700; confidence = 0.900000; image = 445; scale_factor = 0.680400; x = 1041; y = 280
p = 0.722200; confidence = 0.870000; image = 445; scale_factor = 0.816480; x = 1044; y = 272
p = 0.707300; confidence = 0.720000; image = 445; scale_factor = 0.816480; x = 1052; y = 276
p = 0.707300; confidence = 0.720000; image = 445; scale_factor = 0.816480; x = 235; y = 267
p = 0.722200; confidence = 0.840000; image = 445; scale_factor = 0.816480; x = 1049; y = 273
p = 0.722200; confidence = 0.850000; image = 445; scale_factor = 0.816480; x = 1049; y = 280
p = 0.870700; confidence = 0.900000; image = 456; scale_factor = 0.567000; x = 451; y = 357
p = 0.722200; confidence = 0.860000; image = 456; scale_factor = 0.567000; x = 452; y = 356
p = 0.722200; confidence = 0.850000; image = 456; scale_factor = 0.567000; x = 447; y = 360
p = 0.722200; confidence = 0.860000; image = 456; scale_factor = 0.567000; x = 450; y = 360
p = 0.707300; confidence = 0.760000; image = 457; scale_factor = 0.472500; x = 1276; y = 351
p = 0.707300; confidence = 0.780000; image = 457; scale_factor = 0.472500; x = 1278; y = 354
p = 0.870700; confidence = 0.950000; image = 457; scale_factor = 0.567000; x = 1273; y = 350
p = 0.870700; confidence = 0.930000; image = 457; scale_factor = 0.567000; x = 1271; y = 354
p = 0.707300; confidence = 0.720000; image = 457; scale_factor = 0.680400; x = 539; y = 311
p = 0.707300; confidence = 0.710000; image = 457; scale_factor = 0.680400; x = 1267; y = 348
p = 0.707300; confidence = 0.720000; image = 457; scale_factor = 0.680400; x = 1282; y = 345
p = 0.707300; confidence = 0.710000; image = 457; scale_factor = 0.680400; x = 538; y = 311
p = 0.707300; confidence = 0.770000; image = 457; scale_factor = 0.680400; x = 1276; y = 363
p = 0.722200; confidence = 0.890000; image = 457; scale_factor = 0.816480; x = 534; y = 314
p = 0.722200; confidence = 0.860000; image = 457; scale_factor = 0.816480; x = 537; y = 316
p = 0.870700; confidence = 0.900000; image = 457; scale_factor = 0.816480; x = 539; y = 313
p = 0.722200; confidence = 0.890000; image = 457; scale_factor = 0.979780; x = 540; y = 312
p = 0.722200; confidence = 0.890000; image = 457; scale_factor = 0.979780; x = 541; y = 313
p = 0.870700; confidence = 0.930000; image = 457; scale_factor = 0.979780; x = 538; y = 313
p = 0.707300; confidence = 0.790000; image = 459; scale_factor = 1.175730; x = 896; y = 239
p = 0.707300; confidence = 0.780000; image = 459; scale_factor = 1.175730; x = 897; y = 240
p = 0.707300; confidence = 0.770000; image = 459; scale_factor = 1.175730; x = 897; y = 241
p = 0.707300; confidence = 0.710000; image = 459; scale_factor = 1.410880; x = 897; y = 234
p = 0.707300; confidence = 0.740000; image = 459; scale_factor = 1.410880; x = 897; y = 237
p = 0.707300; confidence = 0.750000; image = 459; scale_factor = 1.410880; x = 897; y = 235
p = 0.722200; confidence = 0.890000; image = 467; scale_factor = 0.816480; x = 1150; y = 282
p = 0.870700; confidence = 0.910000; image = 467; scale_factor = 0.816480; x = 1149; y = 282
p = 0.722200; confidence = 0.880000; image = 467; scale_factor = 0.816480; x = 1152; y = 280
p = 0.722200; confidence = 0.890000; image = 467; scale_factor = 0.816480; x = 1149; y = 284
p = 0.707300; confidence = 0.770000; image = 467; scale_factor = 0.979780; x = 1142; y = 280
p = 0.722200; confidence = 0.850000; image = 467; scale_factor = 0.979780; x = 1144; y = 278
p = 0.722200; confidence = 0.840000; image = 468; scale_factor = 0.816480; x = 1145; y = 275
p = 0.722200; confidence = 0.870000; image = 468; scale_factor = 0.816480; x = 1149; y = 274
p = 0.722200; confidence = 0.860000; image = 468; scale_factor = 0.816480; x = 1144; y = 275
p = 0.870700; confidence = 0.910000; image = 468; scale_factor = 0.816480; x = 1145; y = 273
p = 0.870700; confidence = 0.930000; image = 468; scale_factor = 0.979780; x = 1148; y = 270
p = 0.707300; confidence = 0.790000; image = 468; scale_factor = 0.979780; x = 1155; y = 270
p = 0.870700; confidence = 0.940000; image = 468; scale_factor = 0.979780; x = 1149; y = 272
p = 0.870700; confidence = 0.940000; image = 468; scale_factor = 0.979780; x = 1146; y = 273
p = 0.707300; confidence = 0.760000; image = 470; scale_factor = 1.410880; x = 837; y = 300
p = 0.722200; confidence = 0.800000; image = 470; scale_factor = 1.410880; x = 835; y = 300
p = 0.722200; confidence = 0.810000; image = 470; scale_factor = 1.693050; x = 835; y = 302
p = 0.722200; confidence = 0.830000; image = 470; scale_factor = 1.693050; x = 837; y = 302
p = 0.707300; confidence = 0.740000; image = 473; scale_factor = 0.816480; x = 523; y = 252
p = 0.707300; confidence = 0.790000; image = 473; scale_factor = 0.816480; x = 524; y = 252
p = 0.707300; confidence = 0.740000; image = 473; scale_factor = 0.816480; x = 1167; y = 279
p = 0.707300; confidence = 0.770000; image = 473; scale_factor = 0.979780; x = 521; y = 249
p = 0.707300; confidence = 0.750000; image = 473; scale_factor = 0.979780; x = 1168; y = 279
p = 0.707300; confidence = 0.790000; image = 473; scale_factor = 0.979780; x = 1172; y = 279
p = 0.707300; confidence = 0.750000; image = 473; scale_factor = 0.979780; x = 518; y = 254
p = 0.722200; confidence = 0.830000; image = 473; scale_factor = 0.979780; x = 1167; y = 280
p = 0.722200; confidence = 0.840000; image = 473; scale_factor = 0.979780; x = 1166; y = 276
p = 0.870700; confidence = 0.940000; image = 474; scale_factor = 0.979780; x = 530; y = 215
p = 0.722200; confidence = 0.850000; image = 474; scale_factor = 0.979780; x = 529; y = 218
p = 0.722200; confidence = 0.850000; image = 474; scale_factor = 0.979780; x = 1259; y = 236
p = 0.870700; confidence = 0.900000; image = 474; scale_factor = 0.979780; x = 1261; y = 234
p = 0.722200; confidence = 0.850000; image = 474; scale_factor = 0.979780; x = 529; y = 218
p = 0.722200; confidence = 0.860000; image = 474; scale_factor = 0.979780; x = 1260; y = 237
p = 0.722200; confidence = 0.880000; image = 474; scale_factor = 0.979780; x = 1257; y = 237
p = 0.707300; confidence = 0.730000; image = 474; scale_factor = 1.175730; x = 527; y = 210
p = 0.707300; confidence = 0.780000; image = 474; scale_factor = 1.175730; x = 536; y = 213
p = 0.707300; confidence = 0.740000; image = 474; scale_factor = 1.175730; x = 1255; y = 232
p = 0.707300; confidence = 0.710000; image = 474; scale_factor = 1.175730; x = 525; y = 222
p = 0.707300; confidence = 0.770000; image = 474; scale_factor = 1.175730; x = 537; y = 218
p = 0.707300; confidence = 0.710000; image = 475; scale_factor = 0.328120; x = 1276; y = 286
p = 0.722200; confidence = 0.800000; image = 475; scale_factor = 0.393750; x = 1262; y = 291
p = 0.722200; confidence = 0.830000; image = 475; scale_factor = 0.393750; x = 1262; y = 297
p = 0.707300; confidence = 0.770000; image = 475; scale_factor = 0.472500; x = 1289; y = 296
p = 0.707300; confidence = 0.780000; image = 475; scale_factor = 0.472500; x = 1289; y = 302
p = 0.707300; confidence = 0.720000; image = 475; scale_factor = 0.567000; x = 1258; y = 292
p = 0.722200; confidence = 0.890000; image = 476; scale_factor = 0.816480; x = 179; y = 263
p = 0.722200; confidence = 0.860000; image = 476; scale_factor = 0.816480; x = 181; y = 264
p = 0.722200; confidence = 0.850000; image = 476; scale_factor = 0.816480; x = 1172; y = 258
p = 0.722200; confidence = 0.850000; image = 476; scale_factor = 0.816480; x = 1172; y = 259
p = 0.722200; confidence = 0.880000; image = 476; scale_factor = 0.816480; x = 182; y = 262
p = 0.722200; confidence = 0.890000; image = 476; scale_factor = 0.816480; x = 180; y = 262
p = 0.722200; confidence = 0.800000; image = 476; scale_factor = 0.816480; x = 1168; y = 257
p = 0.722200; confidence = 0.800000; image = 476; scale_factor = 0.816480; x = 1170; y = 257
p = 0.722200; confidence = 0.840000; image = 476; scale_factor = 0.979780; x = 177; y = 258
p = 0.870700; confidence = 0.920000; image = 476; scale_factor = 0.979780; x = 183; y = 264
p = 0.870700; confidence = 0.940000; image = 476; scale_factor = 0.979780; x = 1168; y = 259
p = 0.870700; confidence = 0.920000; image = 476; scale_factor = 0.979780; x = 1170; y = 256
p = 0.722200; confidence = 0.890000; image = 476; scale_factor = 0.979780; x = 184; y = 259
p = 0.707300; confidence = 0.760000; image = 476; scale_factor = 0.979780; x = 190; y = 262
p = 0.870700; confidence = 0.910000; image = 476; scale_factor = 0.979780; x = 1167; y = 262
p = 0.870700; confidence = 0.930000; image = 476; scale_factor = 0.979780; x = 1172; y = 260
p = 0.707300; confidence = 0.720000; image = 476; scale_factor = 1.175730; x = 175; y = 266
p = 0.722200; confidence = 0.800000; image = 477; scale_factor = 0.680400; x = 318; y = 274
p = 0.707300; confidence = 0.780000; image = 477; scale_factor = 0.680400; x = 316; y = 273
p = 0.707300; confidence = 0.770000; image = 477; scale_factor = 0.680400; x = 322; y = 277
p = 0.722200; confidence = 0.880000; image = 477; scale_factor = 0.816480; x = 321; y = 276
p = 0.722200; confidence = 0.890000; image = 477; scale_factor = 0.816480; x = 320; y = 270
p = 0.870700; confidence = 0.920000; image = 477; scale_factor = 0.816480; x = 319; y = 274
p = 0.722200; confidence = 0.890000; image = 477; scale_factor = 0.816480; x = 322; y = 277
p = 0.707300; confidence = 0.730000; image = 477; scale_factor = 0.979780; x = 309; y = 272
p = 0.707300; confidence = 0.730000; image = 478; scale_factor = 0.680400; x = 238; y = 297
p = 0.870700; confidence = 0.900000; image = 478; scale_factor = 0.680400; x = 942; y = 307
p = 0.722200; confidence = 0.870000; image = 478; scale_factor = 0.680400; x = 942; y = 305
p = 0.707300; confidence = 0.730000; image = 478; scale_factor = 0.680400; x = 238; y = 297
p = 0.722200; confidence = 0.880000; image = 478; scale_factor = 0.680400; x = 942; y = 310
p = 0.722200; confidence = 0.880000; image = 478; scale_factor = 0.680400; x = 942; y = 311
p = 0.722200; confidence = 0.800000; image = 478; scale_factor = 0.816480; x = 235; y = 294
p = 0.870700; confidence = 0.920000; image = 478; scale_factor = 0.816480; x = 939; y = 308
p = 0.870700; confidence = 0.940000; image = 478; scale_factor = 0.816480; x = 940; y = 307
p = 0.707300; confidence = 0.770000; image = 478; scale_factor = 0.816480; x = 232; y = 301
p = 0.722200; confidence = 0.890000; image = 478; scale_factor = 0.816480; x = 242; y = 295
p = 0.870700; confidence = 0.900000; image = 478; scale_factor = 0.816480; x = 941; y = 307
p = 0.870700; confidence = 0.950000; image = 478; scale_factor = 0.816480; x = 944; y = 310
p = 0.722200; confidence = 0.880000; image = 480; scale_factor = 0.567000; x = 1083; y = 333
p = 0.722200; confidence = 0.840000; image = 480; scale_factor = 0.567000; x = 1077; y = 327
p = 0.722200; confidence = 0.840000; image = 480; scale_factor = 0.567000; x = 1083; y = 331
p = 0.870700; confidence = 0.980000; image = 480; scale_factor = 0.680400; x = 1080; y = 333
p = 0.870700; confidence = 0.950000; image = 480; scale_factor = 0.680400; x = 1079; y = 332
p = 0.870700; confidence = 0.940000; image = 480; scale_factor = 0.680400; x = 1079; y = 335
p = 0.870700; confidence = 0.980000; image = 480; scale_factor = 0.680400; x = 1079; y = 333
p = 0.707300; confidence = 0.770000; image = 480; scale_factor = 0.816480; x = 1078; y = 324
p = 0.707300; confidence = 0.760000; image = 480; scale_factor = 0.816480; x = 1084; y = 326
p = 0.707300; confidence = 0.720000; image = 480; scale_factor = 0.816480; x = 1087; y = 324
p = 0.707300; confidence = 0.710000; image = 481; scale_factor = 1.175730; x = 578; y = 144
p = 0.707300; confidence = 0.750000; image = 481; scale_factor = 1.693050; x = 622; y = 163
p = 0.722200; confidence = 0.800000; image = 483; scale_factor = 0.567000; x = 165; y = 261
p = 0.722200; confidence = 0.800000; image = 483; scale_factor = 0.567000; x = 1209; y = 244
p = 0.722200; confidence = 0.820000; image = 483; scale_factor = 0.567000; x = 182; y = 262
p = 0.722200; confidence = 0.820000; image = 483; scale_factor = 0.567000; x = 1208; y = 237
p = 0.707300; confidence = 0.780000; image = 483; scale_factor = 0.567000; x = 1207; y = 246
p = 0.707300; confidence = 0.790000; image = 483; scale_factor = 0.680400; x = 1205; y = 232
p = 0.722200; confidence = 0.830000; image = 483; scale_factor = 0.680400; x = 168; y = 260
p = 0.722200; confidence = 0.800000; image = 483; scale_factor = 0.680400; x = 168; y = 264
p = 0.722200; confidence = 0.830000; image = 483; scale_factor = 0.680400; x = 1200; y = 248
p = 0.722200; confidence = 0.820000; image = 484; scale_factor = 0.816480; x = 351; y = 272
p = 0.722200; confidence = 0.870000; image = 484; scale_factor = 0.816480; x = 358; y = 274
p = 0.722200; confidence = 0.810000; image = 484; scale_factor = 0.816480; x = 1018; y = 254
p = 0.707300; confidence = 0.780000; image = 484; scale_factor = 0.816480; x = 1018; y = 258
p = 0.722200; confidence = 0.840000; image = 484; scale_factor = 0.816480; x = 354; y = 277
p = 0.722200; confidence = 0.810000; image = 484; scale_factor = 0.816480; x = 1017; y = 253
p = 0.870700; confidence = 0.930000; image = 484; scale_factor = 0.979780; x = 357; y = 275
p = 0.870700; confidence = 0.930000; image = 484; scale_factor = 0.979780; x = 358; y = 275
p = 0.870700; confidence = 0.920000; image = 484; scale_factor = 0.979780; x = 1016; y = 254
p = 0.722200; confidence = 0.870000; image = 484; scale_factor = 0.979780; x = 353; y = 270
p = 0.870700; confidence = 0.920000; image = 484; scale_factor = 0.979780; x = 357; y = 271
p = 0.870700; confidence = 0.910000; image = 484; scale_factor = 0.979780; x = 1016; y = 253
p = 0.722200; confidence = 0.820000; image = 485; scale_factor = 0.328120; x = 239; y = 389
p = 0.722200; confidence = 0.850000; image = 485; scale_factor = 0.328120; x = 242; y = 381
p = 0.722200; confidence = 0.810000; image = 485; scale_factor = 0.393750; x = 235; y = 367
p = 0.870700; confidence = 0.920000; image = 485; scale_factor = 0.393750; x = 245; y = 383
p = 0.707300; confidence = 0.730000; image = 485; scale_factor = 0.472500; x = 227; y = 394
p = 0.707300; confidence = 0.720000; image = 486; scale_factor = 0.472500; x = 445; y = 255
p = 0.707300; confidence = 0.760000; image = 486; scale_factor = 0.472500; x = 437; y = 260
p = 0.722200; confidence = 0.890000; image = 486; scale_factor = 0.567000; x = 442; y = 253
p = 0.722200; confidence = 0.850000; image = 486; scale_factor = 0.567000; x = 436; y = 247
p = 0.722200; confidence = 0.880000; image = 486; scale_factor = 0.567000; x = 442; y = 251
p = 0.870700; confidence = 0.910000; image = 486; scale_factor = 0.567000; x = 436; y = 255
p = 0.707300; confidence = 0.740000; image = 486; scale_factor = 0.680400; x = 431; y = 252
p = 0.870700; confidence = 0.910000; image = 494; scale_factor = 0.328120; x = 1159; y = 451
p = 0.722200; confidence = 0.800000; image = 494; scale_factor = 0.328120; x = 1169; y = 463
p = 0.722200; confidence = 0.870000; image = 496; scale_factor = 0.680400; x = 535; y = 244
p = 0.722200; confidence = 0.850000; image = 496; scale_factor = 0.680400; x = 534; y = 247
p = 0.707300; confidence = 0.710000; image = 496; scale_factor = 0.680400; x = 529; y = 286
p = 0.722200; confidence = 0.820000; image = 496; scale_factor = 0.816480; x = 537; y = 286
