p = 0.972500; confidence = 0.710000; image = 1; scale_factor = 0.567000; x = 124; y = 315
p = 0.985600; confidence = 0.820000; image = 65; scale_factor = 1.693050; x = 567; y = 318
p = 0.983300; confidence = 0.860000; image = 67; scale_factor = 1.175730; x = 751; y = 339
p = 0.983300; confidence = 0.840000; image = 67; scale_factor = 1.175730; x = 749; y = 342
p = 0.983300; confidence = 0.870000; image = 67; scale_factor = 1.175730; x = 751; y = 342
p = 0.970500; confidence = 0.880000; image = 67; scale_factor = 1.410880; x = 753; y = 343
p = 1.000000; confidence = 0.900000; image = 67; scale_factor = 1.410880; x = 754; y = 342
p = 0.970500; confidence = 0.890000; image = 67; scale_factor = 1.410880; x = 749; y = 342
p = 1.000000; confidence = 0.910000; image = 67; scale_factor = 1.410880; x = 752; y = 340
p = 0.491000; confidence = 0.610000; image = 67; scale_factor = 1.693050; x = 753; y = 348
p = 0.752400; confidence = 0.850000; image = 68; scale_factor = 0.328120; x = 1122; y = 503
p = 0.739400; confidence = 0.790000; image = 68; scale_factor = 0.328120; x = 1117; y = 500
p = 0.752400; confidence = 0.820000; image = 68; scale_factor = 0.328120; x = 1126; y = 498
p = 0.814200; confidence = 0.870000; image = 68; scale_factor = 0.393750; x = 1137; y = 505
p = 0.814200; confidence = 0.870000; image = 68; scale_factor = 0.393750; x = 1138; y = 495
p = 1.000000; confidence = 0.930000; image = 68; scale_factor = 0.393750; x = 1124; y = 499
p = 0.814200; confidence = 0.870000; image = 68; scale_factor = 0.393750; x = 1133; y = 509
p = 0.896300; confidence = 0.720000; image = 68; scale_factor = 0.472500; x = 1138; y = 495
p = 0.995400; confidence = 0.840000; image = 69; scale_factor = 0.567000; x = 926; y = 378
p = 0.995400; confidence = 0.830000; image = 69; scale_factor = 0.567000; x = 922; y = 381
p = 0.995100; confidence = 0.790000; image = 69; scale_factor = 0.567000; x = 923; y = 384
p = 1.000000; confidence = 0.930000; image = 69; scale_factor = 0.680400; x = 920; y = 377
p = 1.000000; confidence = 0.930000; image = 69; scale_factor = 0.680400; x = 917; y = 379
p = 0.995900; confidence = 0.890000; image = 69; scale_factor = 0.680400; x = 926; y = 376
p = 0.918800; confidence = 0.700000; image = 69; scale_factor = 0.816480; x = 926; y = 371
p = 0.918800; confidence = 0.700000; image = 69; scale_factor = 0.816480; x = 920; y = 371
p = 0.617400; confidence = 0.530000; image = 69; scale_factor = 0.979780; x = 333; y = 292
p = 0.965500; confidence = 0.720000; image = 70; scale_factor = 0.393750; x = 1030; y = 460
p = 1.000000; confidence = 0.920000; image = 70; scale_factor = 0.472500; x = 1032; y = 459
p = 1.000000; confidence = 0.930000; image = 70; scale_factor = 0.472500; x = 1030; y = 457
p = 1.000000; confidence = 0.900000; image = 70; scale_factor = 0.472500; x = 1026; y = 466
p = 0.988300; confidence = 0.810000; image = 70; scale_factor = 0.567000; x = 1041; y = 469
p = 0.996000; confidence = 0.730000; image = 71; scale_factor = 0.816480; x = 873; y = 386
p = 0.996000; confidence = 0.750000; image = 71; scale_factor = 0.816480; x = 868; y = 390
p = 1.000000; confidence = 0.920000; image = 71; scale_factor = 0.979780; x = 864; y = 384
p = 1.000000; confidence = 0.900000; image = 71; scale_factor = 0.979780; x = 868; y = 388
p = 0.995400; confidence = 0.890000; image = 71; scale_factor = 0.979780; x = 867; y = 387
p = 0.995400; confidence = 0.810000; image = 71; scale_factor = 0.979780; x = 870; y = 391
p = 0.879500; confidence = 0.650000; image = 71; scale_factor = 1.175730; x = 870; y = 380
p = 0.956700; confidence = 0.840000; image = 74; scale_factor = 0.816480; x = 733; y = 410
p = 0.956700; confidence = 0.810000; image = 74; scale_factor = 0.816480; x = 731; y = 414
p = 0.948100; confidence = 0.890000; image = 74; scale_factor = 0.979780; x = 733; y = 408
p = 1.000000; confidence = 0.900000; image = 74; scale_factor = 0.979780; x = 736; y = 411
p = 0.948100; confidence = 0.850000; image = 74; scale_factor = 0.979780; x = 734; y = 418
p = 0.480500; confidence = 0.580000; image = 75; scale_factor = 0.816480; x = 1032; y = 364
p = 0.480500; confidence = 0.530000; image = 75; scale_factor = 0.816480; x = 1029; y = 365
p = 0.433200; confidence = 0.600000; image = 75; scale_factor = 0.979780; x = 1026; y = 362
p = 0.627800; confidence = 0.510000; image = 77; scale_factor = 0.979780; x = 543; y = 308
p = 0.874100; confidence = 0.640000; image = 80; scale_factor = 0.472500; x = 926; y = 383
p = 0.874100; confidence = 0.620000; image = 80; scale_factor = 0.472500; x = 925; y = 376
p = 1.000000; confidence = 0.950000; image = 80; scale_factor = 0.567000; x = 926; y = 378
p = 0.995400; confidence = 0.850000; image = 80; scale_factor = 0.567000; x = 935; y = 382
p = 0.995400; confidence = 0.890000; image = 80; scale_factor = 0.567000; x = 929; y = 379
p = 0.995400; confidence = 0.890000; image = 80; scale_factor = 0.567000; x = 928; y = 376
p = 0.995900; confidence = 0.890000; image = 80; scale_factor = 0.680400; x = 929; y = 374
p = 0.995900; confidence = 0.880000; image = 80; scale_factor = 0.680400; x = 931; y = 377
p = 1.000000; confidence = 0.920000; image = 80; scale_factor = 0.680400; x = 926; y = 376
p = 0.908000; confidence = 0.620000; image = 80; scale_factor = 0.979780; x = 1009; y = 177
p = 0.908000; confidence = 0.610000; image = 80; scale_factor = 0.979780; x = 1009; y = 179
p = 0.627800; confidence = 0.500000; image = 80; scale_factor = 0.979780; x = 515; y = 289
p = 0.885100; confidence = 0.660000; image = 80; scale_factor = 1.175730; x = 1005; y = 176
p = 0.582100; confidence = 0.540000; image = 80; scale_factor = 1.175730; x = 1085; y = 317
p = 0.993800; confidence = 0.720000; image = 81; scale_factor = 1.175730; x = 834; y = 350
p = 0.879500; confidence = 0.700000; image = 81; scale_factor = 1.175730; x = 832; y = 356
p = 0.993800; confidence = 0.730000; image = 81; scale_factor = 1.175730; x = 831; y = 353
p = 0.989600; confidence = 0.820000; image = 81; scale_factor = 1.410880; x = 834; y = 352
p = 0.989600; confidence = 0.810000; image = 81; scale_factor = 1.410880; x = 833; y = 351
p = 0.988900; confidence = 0.740000; image = 81; scale_factor = 1.410880; x = 833; y = 354
p = 0.988900; confidence = 0.770000; image = 81; scale_factor = 1.410880; x = 832; y = 351
p = 0.993800; confidence = 0.750000; image = 83; scale_factor = 1.175730; x = 901; y = 338
p = 0.879500; confidence = 0.700000; image = 83; scale_factor = 1.175730; x = 903; y = 337
p = 0.914200; confidence = 0.620000; image = 83; scale_factor = 1.175730; x = 399; y = 333
p = 0.993800; confidence = 0.720000; image = 83; scale_factor = 1.175730; x = 904; y = 338
p = 0.993800; confidence = 0.750000; image = 83; scale_factor = 1.175730; x = 902; y = 338
p = 0.856400; confidence = 0.640000; image = 83; scale_factor = 1.410880; x = 398; y = 332
p = 0.856400; confidence = 0.680000; image = 83; scale_factor = 1.410880; x = 402; y = 331
p = 0.988900; confidence = 0.740000; image = 83; scale_factor = 1.410880; x = 899; y = 335
p = 0.803300; confidence = 0.650000; image = 83; scale_factor = 1.410880; x = 906; y = 337
p = 0.803300; confidence = 0.660000; image = 83; scale_factor = 1.410880; x = 896; y = 342
p = 0.988900; confidence = 0.770000; image = 83; scale_factor = 1.410880; x = 901; y = 337
p = 0.703500; confidence = 0.630000; image = 83; scale_factor = 2.031660; x = 194; y = 324
p = 0.582100; confidence = 0.510000; image = 85; scale_factor = 1.175730; x = 1011; y = 280
p = 0.937800; confidence = 0.640000; image = 86; scale_factor = 0.680400; x = 391; y = 342
p = 0.432500; confidence = 0.500000; image = 86; scale_factor = 0.680400; x = 397; y = 349
p = 0.937800; confidence = 0.650000; image = 86; scale_factor = 0.680400; x = 394; y = 348
p = 0.432500; confidence = 0.580000; image = 86; scale_factor = 0.680400; x = 395; y = 351
p = 0.997400; confidence = 0.890000; image = 86; scale_factor = 0.816480; x = 396; y = 344
p = 0.997400; confidence = 0.860000; image = 86; scale_factor = 0.816480; x = 392; y = 344
p = 0.996900; confidence = 0.890000; image = 86; scale_factor = 0.979780; x = 397; y = 341
p = 1.000000; confidence = 0.920000; image = 86; scale_factor = 0.979780; x = 393; y = 340
p = 0.931800; confidence = 0.700000; image = 86; scale_factor = 0.979780; x = 385; y = 349
p = 0.996900; confidence = 0.820000; image = 86; scale_factor = 0.979780; x = 400; y = 349
p = 0.992300; confidence = 0.760000; image = 90; scale_factor = 1.175730; x = 787; y = 281
p = 0.854900; confidence = 0.670000; image = 90; scale_factor = 1.175730; x = 787; y = 283
p = 0.854900; confidence = 0.660000; image = 90; scale_factor = 1.175730; x = 788; y = 282
p = 0.987200; confidence = 0.870000; image = 90; scale_factor = 1.410880; x = 787; y = 281
p = 0.987200; confidence = 0.840000; image = 90; scale_factor = 1.410880; x = 790; y = 281
p = 0.987200; confidence = 0.850000; image = 90; scale_factor = 1.410880; x = 788; y = 281
p = 0.568300; confidence = 0.510000; image = 91; scale_factor = 1.175730; x = 476; y = 302
p = 0.996900; confidence = 0.760000; image = 91; scale_factor = 1.410880; x = 478; y = 299
p = 0.996900; confidence = 0.780000; image = 91; scale_factor = 1.410880; x = 479; y = 297
p = 0.995200; confidence = 0.740000; image = 91; scale_factor = 1.410880; x = 895; y = 297
p = 0.935800; confidence = 0.700000; image = 91; scale_factor = 1.410880; x = 480; y = 296
p = 0.935800; confidence = 0.690000; image = 91; scale_factor = 1.410880; x = 481; y = 300
p = 0.995200; confidence = 0.740000; image = 91; scale_factor = 1.410880; x = 895; y = 295
p = 0.995200; confidence = 0.730000; image = 91; scale_factor = 1.410880; x = 895; y = 295
p = 0.995700; confidence = 0.870000; image = 91; scale_factor = 1.693050; x = 480; y = 296
p = 1.000000; confidence = 0.930000; image = 91; scale_factor = 1.693050; x = 896; y = 295
p = 1.000000; confidence = 0.900000; image = 91; scale_factor = 1.693050; x = 479; y = 298
p = 1.000000; confidence = 0.920000; image = 91; scale_factor = 1.693050; x = 480; y = 298
p = 1.000000; confidence = 0.930000; image = 91; scale_factor = 1.693050; x = 896; y = 295
p = 0.993500; confidence = 0.860000; image = 91; scale_factor = 1.693050; x = 896; y = 298
p = 0.875900; confidence = 0.630000; image = 91; scale_factor = 2.031660; x = 483; y = 294
p = 0.822200; confidence = 0.670000; image = 91; scale_factor = 2.031660; x = 894; y = 293
p = 0.988800; confidence = 0.730000; image = 92; scale_factor = 0.680400; x = 1073; y = 423
p = 0.801400; confidence = 0.700000; image = 92; scale_factor = 0.680400; x = 1075; y = 421
p = 0.988800; confidence = 0.730000; image = 92; scale_factor = 0.680400; x = 1073; y = 423
p = 0.815700; confidence = 0.630000; image = 92; scale_factor = 0.816480; x = 1065; y = 422
p = 0.815700; confidence = 0.670000; image = 92; scale_factor = 0.816480; x = 1079; y = 422
p = 0.815700; confidence = 0.660000; image = 92; scale_factor = 0.816480; x = 1080; y = 422
p = 0.997300; confidence = 0.740000; image = 93; scale_factor = 0.680400; x = 1004; y = 395
p = 0.943400; confidence = 0.680000; image = 93; scale_factor = 0.680400; x = 1007; y = 391
p = 1.000000; confidence = 0.920000; image = 93; scale_factor = 0.816480; x = 1002; y = 395
p = 0.997700; confidence = 0.860000; image = 93; scale_factor = 0.816480; x = 1008; y = 393
p = 0.997700; confidence = 0.870000; image = 93; scale_factor = 0.816480; x = 1005; y = 396
p = 0.948200; confidence = 0.670000; image = 93; scale_factor = 0.816480; x = 1014; y = 398
p = 0.997000; confidence = 0.760000; image = 93; scale_factor = 0.979780; x = 1002; y = 391
p = 0.937900; confidence = 0.650000; image = 93; scale_factor = 0.979780; x = 995; y = 397
p = 0.785300; confidence = 0.670000; image = 93; scale_factor = 0.979780; x = 1007; y = 404
p = 0.763800; confidence = 0.670000; image = 98; scale_factor = 0.979780; x = 754; y = 370
p = 0.763800; confidence = 0.620000; image = 98; scale_factor = 0.979780; x = 754; y = 373
p = 0.763800; confidence = 0.680000; image = 98; scale_factor = 0.979780; x = 751; y = 375
p = 1.000000; confidence = 0.920000; image = 98; scale_factor = 1.175730; x = 753; y = 373
p = 1.000000; confidence = 0.970000; image = 98; scale_factor = 1.175730; x = 751; y = 370
p = 1.000000; confidence = 0.920000; image = 98; scale_factor = 1.175730; x = 754; y = 372
p = 0.968500; confidence = 0.760000; image = 98; scale_factor = 1.410880; x = 750; y = 370
p = 0.968500; confidence = 0.780000; image = 98; scale_factor = 1.410880; x = 753; y = 370
p = 0.970500; confidence = 0.860000; image = 98; scale_factor = 1.410880; x = 753; y = 369
p = 0.763800; confidence = 0.660000; image = 99; scale_factor = 0.979780; x = 744; y = 371
p = 0.763800; confidence = 0.690000; image = 99; scale_factor = 0.979780; x = 743; y = 367
p = 0.986000; confidence = 0.770000; image = 99; scale_factor = 0.979780; x = 743; y = 371
p = 0.986000; confidence = 0.740000; image = 99; scale_factor = 0.979780; x = 744; y = 372
p = 1.000000; confidence = 0.940000; image = 99; scale_factor = 1.175730; x = 743; y = 371
p = 0.983300; confidence = 0.870000; image = 99; scale_factor = 1.175730; x = 744; y = 372
p = 1.000000; confidence = 0.900000; image = 101; scale_factor = 0.680400; x = 1067; y = 377
p = 0.997400; confidence = 0.850000; image = 101; scale_factor = 0.680400; x = 1067; y = 385
p = 0.997400; confidence = 0.870000; image = 101; scale_factor = 0.680400; x = 1067; y = 382
p = 0.997500; confidence = 0.760000; image = 101; scale_factor = 0.816480; x = 1069; y = 377
p = 0.997500; confidence = 0.760000; image = 101; scale_factor = 0.816480; x = 1070; y = 384
p = 0.988800; confidence = 0.710000; image = 103; scale_factor = 0.680400; x = 1014; y = 420
p = 0.988800; confidence = 0.710000; image = 103; scale_factor = 0.680400; x = 1023; y = 421
p = 0.988800; confidence = 0.740000; image = 103; scale_factor = 0.680400; x = 1019; y = 421
p = 1.000000; confidence = 0.910000; image = 103; scale_factor = 0.816480; x = 1023; y = 417
p = 0.990400; confidence = 0.850000; image = 103; scale_factor = 0.816480; x = 1022; y = 416
p = 1.000000; confidence = 0.900000; image = 103; scale_factor = 0.816480; x = 1023; y = 419
p = 0.990400; confidence = 0.870000; image = 103; scale_factor = 0.816480; x = 1019; y = 418
p = 0.987600; confidence = 0.710000; image = 103; scale_factor = 0.979780; x = 1023; y = 412
p = 0.987600; confidence = 0.770000; image = 103; scale_factor = 0.979780; x = 1028; y = 420
p = 0.763800; confidence = 0.640000; image = 104; scale_factor = 0.979780; x = 779; y = 376
p = 0.983300; confidence = 0.860000; image = 104; scale_factor = 1.175730; x = 779; y = 373
p = 0.983300; confidence = 0.870000; image = 104; scale_factor = 1.175730; x = 781; y = 373
p = 0.983300; confidence = 0.870000; image = 104; scale_factor = 1.175730; x = 781; y = 376
p = 0.968500; confidence = 0.780000; image = 104; scale_factor = 1.410880; x = 777; y = 374
p = 0.989700; confidence = 0.710000; image = 105; scale_factor = 0.816480; x = 975; y = 441
p = 0.989700; confidence = 0.740000; image = 105; scale_factor = 0.816480; x = 970; y = 440
p = 0.990400; confidence = 0.830000; image = 105; scale_factor = 0.816480; x = 972; y = 438
p = 0.987600; confidence = 0.780000; image = 105; scale_factor = 0.979780; x = 977; y = 435
p = 0.988400; confidence = 0.850000; image = 105; scale_factor = 0.979780; x = 974; y = 441
p = 0.988400; confidence = 0.830000; image = 105; scale_factor = 0.979780; x = 974; y = 440
p = 0.988400; confidence = 0.890000; image = 105; scale_factor = 0.979780; x = 972; y = 440
p = 0.732600; confidence = 0.670000; image = 106; scale_factor = 0.816480; x = 882; y = 416
p = 0.732600; confidence = 0.630000; image = 106; scale_factor = 0.816480; x = 884; y = 414
p = 0.981400; confidence = 0.840000; image = 106; scale_factor = 0.979780; x = 885; y = 415
p = 0.981400; confidence = 0.820000; image = 106; scale_factor = 0.979780; x = 887; y = 414
p = 0.638500; confidence = 0.630000; image = 106; scale_factor = 1.175730; x = 882; y = 420
p = 1.000000; confidence = 0.920000; image = 107; scale_factor = 0.816480; x = 925; y = 398
p = 0.996200; confidence = 0.860000; image = 107; scale_factor = 0.816480; x = 929; y = 399
p = 0.996200; confidence = 0.850000; image = 107; scale_factor = 0.816480; x = 926; y = 396
p = 0.996200; confidence = 0.860000; image = 107; scale_factor = 0.816480; x = 928; y = 396
p = 0.995400; confidence = 0.820000; image = 107; scale_factor = 0.979780; x = 926; y = 393
p = 1.000000; confidence = 0.900000; image = 107; scale_factor = 0.979780; x = 926; y = 402
p = 0.981400; confidence = 0.820000; image = 107; scale_factor = 0.979780; x = 932; y = 401
p = 0.638500; confidence = 0.640000; image = 107; scale_factor = 1.175730; x = 925; y = 408
p = 0.906000; confidence = 0.870000; image = 110; scale_factor = 0.393750; x = 1124; y = 564
p = 0.906000; confidence = 0.860000; image = 110; scale_factor = 0.393750; x = 1120; y = 564
p = 0.906000; confidence = 0.870000; image = 110; scale_factor = 0.393750; x = 1124; y = 560
p = 0.906000; confidence = 0.880000; image = 110; scale_factor = 0.393750; x = 1128; y = 565
p = 0.730900; confidence = 0.700000; image = 112; scale_factor = 0.472500; x = 958; y = 415
p = 0.730900; confidence = 0.680000; image = 112; scale_factor = 0.472500; x = 954; y = 402
p = 0.730900; confidence = 0.700000; image = 112; scale_factor = 0.472500; x = 958; y = 409
p = 0.983400; confidence = 0.730000; image = 112; scale_factor = 0.472500; x = 956; y = 415
p = 0.988300; confidence = 0.860000; image = 112; scale_factor = 0.567000; x = 954; y = 416
p = 0.988300; confidence = 0.830000; image = 112; scale_factor = 0.567000; x = 963; y = 412
p = 1.000000; confidence = 0.910000; image = 112; scale_factor = 0.567000; x = 957; y = 411
p = 0.988300; confidence = 0.840000; image = 112; scale_factor = 0.567000; x = 961; y = 414
p = 0.982000; confidence = 0.750000; image = 112; scale_factor = 0.680400; x = 950; y = 413
p = 0.982000; confidence = 0.750000; image = 112; scale_factor = 0.680400; x = 947; y = 411
p = 0.801400; confidence = 0.680000; image = 112; scale_factor = 0.680400; x = 955; y = 423
p = 0.801400; confidence = 0.620000; image = 112; scale_factor = 0.680400; x = 966; y = 419
p = 0.952700; confidence = 0.830000; image = 114; scale_factor = 0.680400; x = 798; y = 466
p = 0.952700; confidence = 0.870000; image = 114; scale_factor = 0.680400; x = 807; y = 468
p = 0.952700; confidence = 0.870000; image = 114; scale_factor = 0.680400; x = 806; y = 466
p = 0.952700; confidence = 0.840000; image = 114; scale_factor = 0.680400; x = 807; y = 470
p = 0.953800; confidence = 0.760000; image = 114; scale_factor = 0.816480; x = 812; y = 462
p = 0.438900; confidence = 0.680000; image = 114; scale_factor = 0.979780; x = 806; y = 474
p = 0.438900; confidence = 0.640000; image = 114; scale_factor = 0.979780; x = 801; y = 474
p = 0.979900; confidence = 0.720000; image = 116; scale_factor = 0.567000; x = 851; y = 442
p = 0.979900; confidence = 0.770000; image = 116; scale_factor = 0.567000; x = 846; y = 437
p = 0.979900; confidence = 0.760000; image = 116; scale_factor = 0.567000; x = 844; y = 443
p = 1.000000; confidence = 0.920000; image = 116; scale_factor = 0.680400; x = 844; y = 439
p = 1.000000; confidence = 0.920000; image = 116; scale_factor = 0.680400; x = 842; y = 441
p = 0.982000; confidence = 0.790000; image = 116; scale_factor = 0.680400; x = 836; y = 445
p = 0.983100; confidence = 0.870000; image = 116; scale_factor = 0.680400; x = 845; y = 439
p = 0.993800; confidence = 0.730000; image = 117; scale_factor = 1.175730; x = 848; y = 351
p = 0.993800; confidence = 0.710000; image = 117; scale_factor = 1.175730; x = 847; y = 356
p = 0.989600; confidence = 0.830000; image = 117; scale_factor = 1.410880; x = 844; y = 352
p = 1.000000; confidence = 0.950000; image = 117; scale_factor = 1.410880; x = 848; y = 353
p = 1.000000; confidence = 0.920000; image = 117; scale_factor = 1.410880; x = 848; y = 352
p = 0.736100; confidence = 0.680000; image = 117; scale_factor = 1.693050; x = 846; y = 349
p = 0.997500; confidence = 0.790000; image = 119; scale_factor = 0.816480; x = 953; y = 388
p = 0.997700; confidence = 0.820000; image = 119; scale_factor = 0.816480; x = 952; y = 392
p = 0.996000; confidence = 0.780000; image = 119; scale_factor = 0.816480; x = 950; y = 392
p = 0.996000; confidence = 0.780000; image = 119; scale_factor = 0.816480; x = 950; y = 387
p = 0.997200; confidence = 0.860000; image = 119; scale_factor = 0.979780; x = 954; y = 386
p = 0.997000; confidence = 0.780000; image = 119; scale_factor = 0.979780; x = 954; y = 384
p = 1.000000; confidence = 0.920000; image = 119; scale_factor = 0.979780; x = 950; y = 389
p = 0.914600; confidence = 0.630000; image = 119; scale_factor = 1.175730; x = 1298; y = 317
p = 0.879500; confidence = 0.610000; image = 119; scale_factor = 1.175730; x = 944; y = 385
p = 0.957500; confidence = 0.800000; image = 120; scale_factor = 1.693050; x = 748; y = 361
p = 0.957500; confidence = 0.810000; image = 120; scale_factor = 1.693050; x = 747; y = 359
p = 0.406300; confidence = 0.640000; image = 120; scale_factor = 2.031660; x = 747; y = 359
p = 0.937100; confidence = 0.730000; image = 120; scale_factor = 2.031660; x = 748; y = 359
p = 0.937100; confidence = 0.720000; image = 120; scale_factor = 2.031660; x = 747; y = 363
p = 0.641000; confidence = 0.500000; image = 121; scale_factor = 0.979780; x = 1075; y = 282
p = 0.582100; confidence = 0.510000; image = 121; scale_factor = 1.175730; x = 1076; y = 280
p = 0.968500; confidence = 0.760000; image = 123; scale_factor = 1.410880; x = 707; y = 364
p = 0.970500; confidence = 0.800000; image = 123; scale_factor = 1.410880; x = 705; y = 364
p = 0.491000; confidence = 0.640000; image = 123; scale_factor = 1.693050; x = 708; y = 362
p = 0.407000; confidence = 0.510000; image = 124; scale_factor = 0.816480; x = 170; y = 380
p = 0.450700; confidence = 0.500000; image = 125; scale_factor = 0.472500; x = 931; y = 258
p = 0.450700; confidence = 0.530000; image = 125; scale_factor = 0.472500; x = 935; y = 252
p = 0.568300; confidence = 0.570000; image = 126; scale_factor = 1.175730; x = 458; y = 252
p = 0.568300; confidence = 0.570000; image = 126; scale_factor = 1.175730; x = 461; y = 244
p = 0.922300; confidence = 0.670000; image = 129; scale_factor = 0.816480; x = 550; y = 293
p = 0.922300; confidence = 0.650000; image = 129; scale_factor = 0.816480; x = 555; y = 297
p = 0.922300; confidence = 0.680000; image = 129; scale_factor = 0.816480; x = 552; y = 294
p = 0.922300; confidence = 0.680000; image = 129; scale_factor = 0.816480; x = 556; y = 294
p = 0.995700; confidence = 0.850000; image = 129; scale_factor = 0.979780; x = 550; y = 292
p = 0.995700; confidence = 0.840000; image = 129; scale_factor = 0.979780; x = 554; y = 294
p = 0.995700; confidence = 0.890000; image = 129; scale_factor = 0.979780; x = 552; y = 293
p = 0.416100; confidence = 0.560000; image = 130; scale_factor = 0.567000; x = 486; y = 329
p = 0.933700; confidence = 0.630000; image = 130; scale_factor = 0.567000; x = 483; y = 340
p = 0.933700; confidence = 0.660000; image = 130; scale_factor = 0.567000; x = 494; y = 337
p = 1.000000; confidence = 0.910000; image = 130; scale_factor = 0.680400; x = 492; y = 333
p = 1.000000; confidence = 0.920000; image = 130; scale_factor = 0.680400; x = 491; y = 335
p = 1.000000; confidence = 0.900000; image = 130; scale_factor = 0.680400; x = 491; y = 333
p = 0.997400; confidence = 0.740000; image = 130; scale_factor = 0.816480; x = 492; y = 344
p = 0.972400; confidence = 0.660000; image = 130; scale_factor = 0.979780; x = 1066; y = 268
p = 0.972400; confidence = 0.680000; image = 130; scale_factor = 0.979780; x = 1066; y = 265
p = 0.419300; confidence = 0.550000; image = 130; scale_factor = 0.979780; x = 480; y = 323
p = 0.998800; confidence = 0.800000; image = 130; scale_factor = 0.979780; x = 1070; y = 267
p = 0.998700; confidence = 0.740000; image = 130; scale_factor = 0.979780; x = 1073; y = 267
p = 0.998400; confidence = 0.830000; image = 130; scale_factor = 1.175730; x = 1064; y = 262
p = 0.998400; confidence = 0.870000; image = 130; scale_factor = 1.175730; x = 1073; y = 264
p = 1.000000; confidence = 0.900000; image = 130; scale_factor = 1.175730; x = 1065; y = 266
p = 1.000000; confidence = 0.920000; image = 130; scale_factor = 1.175730; x = 1068; y = 267
p = 0.939100; confidence = 0.640000; image = 130; scale_factor = 1.410880; x = 1071; y = 261
p = 0.939100; confidence = 0.640000; image = 130; scale_factor = 1.410880; x = 1071; y = 262
p = 0.997400; confidence = 0.770000; image = 133; scale_factor = 0.816480; x = 525; y = 360
p = 0.997400; confidence = 0.790000; image = 133; scale_factor = 0.816480; x = 524; y = 356
p = 0.997400; confidence = 0.780000; image = 133; scale_factor = 0.816480; x = 524; y = 360
p = 0.972400; confidence = 0.670000; image = 133; scale_factor = 0.979780; x = 954; y = 261
p = 0.997000; confidence = 0.890000; image = 133; scale_factor = 0.979780; x = 524; y = 354
p = 0.997000; confidence = 0.840000; image = 133; scale_factor = 0.979780; x = 528; y = 352
p = 0.997900; confidence = 0.740000; image = 133; scale_factor = 0.979780; x = 951; y = 264
p = 0.972400; confidence = 0.660000; image = 133; scale_factor = 0.979780; x = 953; y = 261
p = 1.000000; confidence = 0.900000; image = 133; scale_factor = 0.979780; x = 525; y = 354
p = 1.000000; confidence = 0.930000; image = 133; scale_factor = 1.175730; x = 951; y = 261
p = 1.000000; confidence = 0.940000; image = 133; scale_factor = 1.175730; x = 950; y = 261
p = 1.000000; confidence = 0.930000; image = 133; scale_factor = 1.175730; x = 951; y = 261
p = 0.917600; confidence = 0.630000; image = 133; scale_factor = 1.175730; x = 519; y = 362
p = 0.917600; confidence = 0.610000; image = 133; scale_factor = 1.175730; x = 535; y = 359
p = 0.905100; confidence = 0.700000; image = 133; scale_factor = 1.410880; x = 950; y = 259
p = 0.997000; confidence = 0.720000; image = 133; scale_factor = 1.410880; x = 959; y = 262
p = 0.861800; confidence = 0.610000; image = 133; scale_factor = 1.410880; x = 530; y = 364
p = 0.995200; confidence = 0.720000; image = 133; scale_factor = 1.410880; x = 949; y = 267
p = 0.994000; confidence = 0.750000; image = 134; scale_factor = 0.393750; x = 1129; y = 316
p = 0.883800; confidence = 0.700000; image = 134; scale_factor = 0.393750; x = 1133; y = 319
p = 0.994000; confidence = 0.760000; image = 134; scale_factor = 0.393750; x = 1129; y = 312
p = 0.994000; confidence = 0.730000; image = 134; scale_factor = 0.393750; x = 1135; y = 312
p = 0.941400; confidence = 0.690000; image = 134; scale_factor = 0.472500; x = 1138; y = 298
p = 0.941400; confidence = 0.700000; image = 134; scale_factor = 0.472500; x = 1136; y = 304
p = 0.997200; confidence = 0.730000; image = 134; scale_factor = 0.472500; x = 1141; y = 309
p = 0.519200; confidence = 0.570000; image = 134; scale_factor = 0.567000; x = 1145; y = 296
p = 0.519200; confidence = 0.580000; image = 134; scale_factor = 0.567000; x = 1146; y = 297
p = 0.546900; confidence = 0.510000; image = 134; scale_factor = 0.680400; x = 1142; y = 294
p = 0.546900; confidence = 0.520000; image = 134; scale_factor = 0.680400; x = 1148; y = 297
p = 0.921600; confidence = 0.710000; image = 134; scale_factor = 0.979780; x = 944; y = 543
p = 0.455400; confidence = 0.510000; image = 138; scale_factor = 0.816480; x = 274; y = 335
p = 0.424200; confidence = 0.500000; image = 138; scale_factor = 1.410880; x = 457; y = 313
p = 0.615000; confidence = 0.620000; image = 138; scale_factor = 1.410880; x = 968; y = 467
p = 0.820400; confidence = 0.720000; image = 138; scale_factor = 1.693050; x = 37; y = 354
p = 0.556100; confidence = 0.510000; image = 140; scale_factor = 0.472500; x = 511; y = 260
p = 0.448300; confidence = 0.540000; image = 140; scale_factor = 0.472500; x = 1189; y = 271
p = 0.448300; confidence = 0.560000; image = 140; scale_factor = 0.472500; x = 1187; y = 260
p = 0.998700; confidence = 0.800000; image = 140; scale_factor = 0.567000; x = 519; y = 261
p = 0.998000; confidence = 0.860000; image = 140; scale_factor = 0.567000; x = 1184; y = 260
p = 0.998600; confidence = 0.760000; image = 140; scale_factor = 0.567000; x = 515; y = 259
p = 0.998000; confidence = 0.840000; image = 140; scale_factor = 0.567000; x = 1187; y = 262
