p = 0.873300; confidence = 0.710000; image = 1; scale_factor = 0.567000; x = 124; y = 315
p = 0.808100; confidence = 0.620000; image = 80; scale_factor = 0.472500; x = 925; y = 376
p = 1.000000; confidence = 0.950000; image = 80; scale_factor = 0.567000; x = 926; y = 378
p = 0.989900; confidence = 0.850000; image = 80; scale_factor = 0.567000; x = 935; y = 382
p = 0.989900; confidence = 0.890000; image = 80; scale_factor = 0.567000; x = 929; y = 379
p = 0.989900; confidence = 0.890000; image = 80; scale_factor = 0.567000; x = 928; y = 376
p = 0.989900; confidence = 0.890000; image = 80; scale_factor = 0.680400; x = 929; y = 374
p = 0.989900; confidence = 0.880000; image = 80; scale_factor = 0.680400; x = 931; y = 377
p = 1.000000; confidence = 0.920000; image = 80; scale_factor = 0.680400; x = 926; y = 376
p = 0.871900; confidence = 0.620000; image = 80; scale_factor = 0.979780; x = 1009; y = 177
p = 0.871900; confidence = 0.610000; image = 80; scale_factor = 0.979780; x = 1009; y = 179
p = 0.871900; confidence = 0.660000; image = 80; scale_factor = 1.175730; x = 1005; y = 176
p = 0.989200; confidence = 0.720000; image = 81; scale_factor = 1.175730; x = 834; y = 350
p = 0.808100; confidence = 0.700000; image = 81; scale_factor = 1.175730; x = 832; y = 356
p = 0.989200; confidence = 0.730000; image = 81; scale_factor = 1.175730; x = 831; y = 353
p = 0.989900; confidence = 0.820000; image = 81; scale_factor = 1.410880; x = 834; y = 352
p = 0.989900; confidence = 0.810000; image = 81; scale_factor = 1.410880; x = 833; y = 351
p = 0.989200; confidence = 0.740000; image = 81; scale_factor = 1.410880; x = 833; y = 354
p = 0.989200; confidence = 0.770000; image = 81; scale_factor = 1.410880; x = 832; y = 351
p = 0.989200; confidence = 0.750000; image = 83; scale_factor = 1.175730; x = 901; y = 338
p = 0.808100; confidence = 0.700000; image = 83; scale_factor = 1.175730; x = 903; y = 337
p = 0.860200; confidence = 0.620000; image = 83; scale_factor = 1.175730; x = 399; y = 333
p = 0.989200; confidence = 0.720000; image = 83; scale_factor = 1.175730; x = 904; y = 338
p = 0.989200; confidence = 0.750000; image = 83; scale_factor = 1.175730; x = 902; y = 338
p = 0.860200; confidence = 0.640000; image = 83; scale_factor = 1.410880; x = 398; y = 332
p = 0.860200; confidence = 0.680000; image = 83; scale_factor = 1.410880; x = 402; y = 331
p = 0.989200; confidence = 0.740000; image = 83; scale_factor = 1.410880; x = 899; y = 335
p = 0.808100; confidence = 0.650000; image = 83; scale_factor = 1.410880; x = 906; y = 337
p = 0.808100; confidence = 0.660000; image = 83; scale_factor = 1.410880; x = 896; y = 342
p = 0.989200; confidence = 0.770000; image = 83; scale_factor = 1.410880; x = 901; y = 337
p = 0.834700; confidence = 0.630000; image = 83; scale_factor = 2.031660; x = 194; y = 324
p = 0.860200; confidence = 0.640000; image = 86; scale_factor = 0.680400; x = 391; y = 342
p = 0.860200; confidence = 0.650000; image = 86; scale_factor = 0.680400; x = 394; y = 348
p = 0.993100; confidence = 0.890000; image = 86; scale_factor = 0.816480; x = 396; y = 344
p = 0.993100; confidence = 0.860000; image = 86; scale_factor = 0.816480; x = 392; y = 344
p = 0.993100; confidence = 0.890000; image = 86; scale_factor = 0.979780; x = 397; y = 341
p = 1.000000; confidence = 0.920000; image = 86; scale_factor = 0.979780; x = 393; y = 340
p = 0.860200; confidence = 0.700000; image = 86; scale_factor = 0.979780; x = 385; y = 349
p = 0.993100; confidence = 0.820000; image = 86; scale_factor = 0.979780; x = 400; y = 349
p = 0.969400; confidence = 0.760000; image = 90; scale_factor = 1.175730; x = 787; y = 281
p = 0.971400; confidence = 0.870000; image = 90; scale_factor = 1.410880; x = 787; y = 281
p = 0.971400; confidence = 0.840000; image = 90; scale_factor = 1.410880; x = 790; y = 281
p = 0.971400; confidence = 0.850000; image = 90; scale_factor = 1.410880; x = 788; y = 281
p = 0.992900; confidence = 0.760000; image = 91; scale_factor = 1.410880; x = 478; y = 299
p = 0.992900; confidence = 0.780000; image = 91; scale_factor = 1.410880; x = 479; y = 297
p = 0.989200; confidence = 0.740000; image = 91; scale_factor = 1.410880; x = 895; y = 297
p = 0.865400; confidence = 0.700000; image = 91; scale_factor = 1.410880; x = 480; y = 296
p = 0.865400; confidence = 0.690000; image = 91; scale_factor = 1.410880; x = 481; y = 300
p = 0.989200; confidence = 0.740000; image = 91; scale_factor = 1.410880; x = 895; y = 295
p = 0.989200; confidence = 0.730000; image = 91; scale_factor = 1.410880; x = 895; y = 295
p = 0.993400; confidence = 0.870000; image = 91; scale_factor = 1.693050; x = 480; y = 296
p = 1.000000; confidence = 0.930000; image = 91; scale_factor = 1.693050; x = 896; y = 295
p = 1.000000; confidence = 0.900000; image = 91; scale_factor = 1.693050; x = 479; y = 298
p = 1.000000; confidence = 0.920000; image = 91; scale_factor = 1.693050; x = 480; y = 298
p = 1.000000; confidence = 0.930000; image = 91; scale_factor = 1.693050; x = 896; y = 295
p = 0.989900; confidence = 0.860000; image = 91; scale_factor = 1.693050; x = 896; y = 298
p = 0.865400; confidence = 0.630000; image = 91; scale_factor = 2.031660; x = 483; y = 294
p = 0.808100; confidence = 0.670000; image = 91; scale_factor = 2.031660; x = 894; y = 293
p = 0.993300; confidence = 0.730000; image = 92; scale_factor = 0.680400; x = 1073; y = 423
p = 0.871900; confidence = 0.700000; image = 92; scale_factor = 0.680400; x = 1075; y = 421
p = 0.993300; confidence = 0.730000; image = 92; scale_factor = 0.680400; x = 1073; y = 423
p = 0.871900; confidence = 0.630000; image = 92; scale_factor = 0.816480; x = 1065; y = 422
p = 0.871900; confidence = 0.670000; image = 92; scale_factor = 0.816480; x = 1079; y = 422
p = 0.871900; confidence = 0.660000; image = 92; scale_factor = 0.816480; x = 1080; y = 422
p = 0.993300; confidence = 0.740000; image = 93; scale_factor = 0.680400; x = 1004; y = 395
p = 0.871900; confidence = 0.680000; image = 93; scale_factor = 0.680400; x = 1007; y = 391
p = 1.000000; confidence = 0.920000; image = 93; scale_factor = 0.816480; x = 1002; y = 395
p = 0.993700; confidence = 0.860000; image = 93; scale_factor = 0.816480; x = 1008; y = 393
p = 0.993700; confidence = 0.870000; image = 93; scale_factor = 0.816480; x = 1005; y = 396
p = 0.871900; confidence = 0.670000; image = 93; scale_factor = 0.816480; x = 1014; y = 398
p = 0.993300; confidence = 0.760000; image = 93; scale_factor = 0.979780; x = 1002; y = 391
p = 0.871900; confidence = 0.650000; image = 93; scale_factor = 0.979780; x = 995; y = 397
p = 0.871900; confidence = 0.670000; image = 93; scale_factor = 0.979780; x = 1007; y = 404
p = 0.860200; confidence = 0.630000; image = 96; scale_factor = 1.175730; x = 309; y = 130
p = 0.834700; confidence = 0.610000; image = 96; scale_factor = 1.410880; x = 175; y = 58
p = 0.860200; confidence = 0.620000; image = 96; scale_factor = 1.410880; x = 328; y = 140
p = 0.860200; confidence = 0.640000; image = 96; scale_factor = 1.410880; x = 327; y = 137
p = 1.000000; confidence = 0.920000; image = 98; scale_factor = 1.175730; x = 753; y = 373
p = 1.000000; confidence = 0.970000; image = 98; scale_factor = 1.175730; x = 751; y = 370
p = 1.000000; confidence = 0.920000; image = 98; scale_factor = 1.175730; x = 754; y = 372
p = 0.969400; confidence = 0.760000; image = 98; scale_factor = 1.410880; x = 750; y = 370
p = 0.969400; confidence = 0.780000; image = 98; scale_factor = 1.410880; x = 753; y = 370
p = 0.971400; confidence = 0.860000; image = 98; scale_factor = 1.410880; x = 753; y = 369
p = 0.969400; confidence = 0.770000; image = 99; scale_factor = 0.979780; x = 743; y = 371
p = 0.969400; confidence = 0.740000; image = 99; scale_factor = 0.979780; x = 744; y = 372
p = 1.000000; confidence = 0.940000; image = 99; scale_factor = 1.175730; x = 743; y = 371
p = 0.971400; confidence = 0.870000; image = 99; scale_factor = 1.175730; x = 744; y = 372
p = 0.725700; confidence = 0.610000; image = 100; scale_factor = 1.693050; x = 1256; y = 440
p = 1.000000; confidence = 0.900000; image = 101; scale_factor = 0.680400; x = 1067; y = 377
p = 0.993700; confidence = 0.850000; image = 101; scale_factor = 0.680400; x = 1067; y = 385
p = 0.993700; confidence = 0.870000; image = 101; scale_factor = 0.680400; x = 1067; y = 382
p = 0.993300; confidence = 0.760000; image = 101; scale_factor = 0.816480; x = 1069; y = 377
p = 0.993300; confidence = 0.760000; image = 101; scale_factor = 0.816480; x = 1070; y = 384
p = 0.993300; confidence = 0.710000; image = 103; scale_factor = 0.680400; x = 1014; y = 420
p = 0.993300; confidence = 0.710000; image = 103; scale_factor = 0.680400; x = 1023; y = 421
p = 0.993300; confidence = 0.740000; image = 103; scale_factor = 0.680400; x = 1019; y = 421
p = 1.000000; confidence = 0.910000; image = 103; scale_factor = 0.816480; x = 1023; y = 417
p = 0.993700; confidence = 0.850000; image = 103; scale_factor = 0.816480; x = 1022; y = 416
p = 1.000000; confidence = 0.900000; image = 103; scale_factor = 0.816480; x = 1023; y = 419
p = 0.993700; confidence = 0.870000; image = 103; scale_factor = 0.816480; x = 1019; y = 418
p = 0.993300; confidence = 0.710000; image = 103; scale_factor = 0.979780; x = 1023; y = 412
p = 0.993300; confidence = 0.770000; image = 103; scale_factor = 0.979780; x = 1028; y = 420
p = 0.971400; confidence = 0.860000; image = 104; scale_factor = 1.175730; x = 779; y = 373
p = 0.971400; confidence = 0.870000; image = 104; scale_factor = 1.175730; x = 781; y = 373
p = 0.971400; confidence = 0.870000; image = 104; scale_factor = 1.175730; x = 781; y = 376
p = 0.969400; confidence = 0.780000; image = 104; scale_factor = 1.410880; x = 777; y = 374
p = 0.993300; confidence = 0.710000; image = 105; scale_factor = 0.816480; x = 975; y = 441
p = 0.993300; confidence = 0.740000; image = 105; scale_factor = 0.816480; x = 970; y = 440
p = 0.993700; confidence = 0.830000; image = 105; scale_factor = 0.816480; x = 972; y = 438
p = 0.993300; confidence = 0.780000; image = 105; scale_factor = 0.979780; x = 977; y = 435
p = 0.993700; confidence = 0.850000; image = 105; scale_factor = 0.979780; x = 974; y = 441
p = 0.993700; confidence = 0.830000; image = 105; scale_factor = 0.979780; x = 974; y = 440
p = 0.993700; confidence = 0.890000; image = 105; scale_factor = 0.979780; x = 972; y = 440
p = 0.808100; confidence = 0.670000; image = 106; scale_factor = 0.816480; x = 882; y = 416
p = 0.808100; confidence = 0.630000; image = 106; scale_factor = 0.816480; x = 884; y = 414
p = 0.989900; confidence = 0.840000; image = 106; scale_factor = 0.979780; x = 885; y = 415
p = 0.989900; confidence = 0.820000; image = 106; scale_factor = 0.979780; x = 887; y = 414
p = 0.808100; confidence = 0.630000; image = 106; scale_factor = 1.175730; x = 882; y = 420
p = 1.000000; confidence = 0.920000; image = 107; scale_factor = 0.816480; x = 925; y = 398
p = 0.989900; confidence = 0.860000; image = 107; scale_factor = 0.816480; x = 929; y = 399
p = 0.989900; confidence = 0.850000; image = 107; scale_factor = 0.816480; x = 926; y = 396
p = 0.989900; confidence = 0.860000; image = 107; scale_factor = 0.816480; x = 928; y = 396
p = 0.989900; confidence = 0.820000; image = 107; scale_factor = 0.979780; x = 926; y = 393
p = 1.000000; confidence = 0.900000; image = 107; scale_factor = 0.979780; x = 926; y = 402
p = 0.989900; confidence = 0.820000; image = 107; scale_factor = 0.979780; x = 932; y = 401
p = 0.808100; confidence = 0.640000; image = 107; scale_factor = 1.175730; x = 925; y = 408
p = 0.806600; confidence = 0.630000; image = 110; scale_factor = 0.328120; x = 1125; y = 564
p = 0.989800; confidence = 0.870000; image = 110; scale_factor = 0.393750; x = 1124; y = 564
p = 0.989800; confidence = 0.860000; image = 110; scale_factor = 0.393750; x = 1120; y = 564
p = 0.989800; confidence = 0.870000; image = 110; scale_factor = 0.393750; x = 1124; y = 560
p = 0.989800; confidence = 0.880000; image = 110; scale_factor = 0.393750; x = 1128; y = 565
p = 0.806600; confidence = 0.610000; image = 110; scale_factor = 0.472500; x = 1111; y = 544
p = 0.806600; confidence = 0.680000; image = 110; scale_factor = 0.472500; x = 1137; y = 544
p = 0.871900; confidence = 0.700000; image = 112; scale_factor = 0.472500; x = 958; y = 415
p = 0.871900; confidence = 0.680000; image = 112; scale_factor = 0.472500; x = 954; y = 402
p = 0.871900; confidence = 0.700000; image = 112; scale_factor = 0.472500; x = 958; y = 409
p = 0.993300; confidence = 0.730000; image = 112; scale_factor = 0.472500; x = 956; y = 415
p = 0.993700; confidence = 0.860000; image = 112; scale_factor = 0.567000; x = 954; y = 416
p = 0.993700; confidence = 0.830000; image = 112; scale_factor = 0.567000; x = 963; y = 412
p = 1.000000; confidence = 0.910000; image = 112; scale_factor = 0.567000; x = 957; y = 411
p = 0.993700; confidence = 0.840000; image = 112; scale_factor = 0.567000; x = 961; y = 414
p = 0.989200; confidence = 0.750000; image = 112; scale_factor = 0.680400; x = 950; y = 413
p = 0.989200; confidence = 0.750000; image = 112; scale_factor = 0.680400; x = 947; y = 411
p = 0.871900; confidence = 0.680000; image = 112; scale_factor = 0.680400; x = 955; y = 423
p = 0.871900; confidence = 0.620000; image = 112; scale_factor = 0.680400; x = 966; y = 419
p = 0.971400; confidence = 0.830000; image = 114; scale_factor = 0.680400; x = 798; y = 466
p = 0.971400; confidence = 0.870000; image = 114; scale_factor = 0.680400; x = 807; y = 468
p = 0.971400; confidence = 0.870000; image = 114; scale_factor = 0.680400; x = 806; y = 466
p = 0.971400; confidence = 0.840000; image = 114; scale_factor = 0.680400; x = 807; y = 470
p = 0.969400; confidence = 0.760000; image = 114; scale_factor = 0.816480; x = 812; y = 462
p = 0.989200; confidence = 0.720000; image = 116; scale_factor = 0.567000; x = 851; y = 442
p = 0.989200; confidence = 0.770000; image = 116; scale_factor = 0.567000; x = 846; y = 437
p = 0.989200; confidence = 0.760000; image = 116; scale_factor = 0.567000; x = 844; y = 443
p = 1.000000; confidence = 0.920000; image = 116; scale_factor = 0.680400; x = 844; y = 439
p = 1.000000; confidence = 0.920000; image = 116; scale_factor = 0.680400; x = 842; y = 441
p = 0.989200; confidence = 0.790000; image = 116; scale_factor = 0.680400; x = 836; y = 445
p = 0.989900; confidence = 0.870000; image = 116; scale_factor = 0.680400; x = 845; y = 439
p = 0.989200; confidence = 0.730000; image = 117; scale_factor = 1.175730; x = 848; y = 351
p = 0.989200; confidence = 0.710000; image = 117; scale_factor = 1.175730; x = 847; y = 356
p = 0.989900; confidence = 0.830000; image = 117; scale_factor = 1.410880; x = 844; y = 352
p = 1.000000; confidence = 0.950000; image = 117; scale_factor = 1.410880; x = 848; y = 353
p = 1.000000; confidence = 0.920000; image = 117; scale_factor = 1.410880; x = 848; y = 352
p = 0.808100; confidence = 0.680000; image = 117; scale_factor = 1.693050; x = 846; y = 349
p = 0.993300; confidence = 0.790000; image = 119; scale_factor = 0.816480; x = 953; y = 388
p = 0.993700; confidence = 0.820000; image = 119; scale_factor = 0.816480; x = 952; y = 392
p = 0.989200; confidence = 0.780000; image = 119; scale_factor = 0.816480; x = 950; y = 392
p = 0.989200; confidence = 0.780000; image = 119; scale_factor = 0.816480; x = 950; y = 387
p = 0.993700; confidence = 0.860000; image = 119; scale_factor = 0.979780; x = 954; y = 386
p = 0.993300; confidence = 0.780000; image = 119; scale_factor = 0.979780; x = 954; y = 384
p = 1.000000; confidence = 0.920000; image = 119; scale_factor = 0.979780; x = 950; y = 389
p = 0.725700; confidence = 0.630000; image = 119; scale_factor = 1.175730; x = 1298; y = 317
p = 0.808100; confidence = 0.610000; image = 119; scale_factor = 1.175730; x = 944; y = 385
p = 0.971400; confidence = 0.800000; image = 120; scale_factor = 1.693050; x = 748; y = 361
p = 0.971400; confidence = 0.810000; image = 120; scale_factor = 1.693050; x = 747; y = 359
p = 0.969400; confidence = 0.730000; image = 120; scale_factor = 2.031660; x = 748; y = 359
p = 0.969400; confidence = 0.720000; image = 120; scale_factor = 2.031660; x = 747; y = 363
p = 0.969400; confidence = 0.760000; image = 123; scale_factor = 1.410880; x = 707; y = 364
p = 0.971400; confidence = 0.800000; image = 123; scale_factor = 1.410880; x = 705; y = 364
p = 0.654100; confidence = 0.670000; image = 129; scale_factor = 0.816480; x = 550; y = 293
p = 0.654100; confidence = 0.650000; image = 129; scale_factor = 0.816480; x = 555; y = 297
p = 0.654100; confidence = 0.680000; image = 129; scale_factor = 0.816480; x = 552; y = 294
p = 0.654100; confidence = 0.680000; image = 129; scale_factor = 0.816480; x = 556; y = 294
p = 0.977800; confidence = 0.850000; image = 129; scale_factor = 0.979780; x = 550; y = 292
p = 0.977800; confidence = 0.840000; image = 129; scale_factor = 0.979780; x = 554; y = 294
p = 0.977800; confidence = 0.890000; image = 129; scale_factor = 0.979780; x = 552; y = 293
p = 0.865400; confidence = 0.630000; image = 130; scale_factor = 0.567000; x = 483; y = 340
p = 0.865400; confidence = 0.660000; image = 130; scale_factor = 0.567000; x = 494; y = 337
p = 1.000000; confidence = 0.910000; image = 130; scale_factor = 0.680400; x = 492; y = 333
p = 1.000000; confidence = 0.920000; image = 130; scale_factor = 0.680400; x = 491; y = 335
p = 1.000000; confidence = 0.900000; image = 130; scale_factor = 0.680400; x = 491; y = 333
p = 0.806600; confidence = 0.620000; image = 130; scale_factor = 0.680400; x = 1189; y = 748
p = 0.992900; confidence = 0.740000; image = 130; scale_factor = 0.816480; x = 492; y = 344
p = 0.871900; confidence = 0.660000; image = 130; scale_factor = 0.979780; x = 1066; y = 268
p = 0.871900; confidence = 0.680000; image = 130; scale_factor = 0.979780; x = 1066; y = 265
p = 0.993700; confidence = 0.800000; image = 130; scale_factor = 0.979780; x = 1070; y = 267
p = 0.993300; confidence = 0.740000; image = 130; scale_factor = 0.979780; x = 1073; y = 267
p = 0.993700; confidence = 0.830000; image = 130; scale_factor = 1.175730; x = 1064; y = 262
p = 0.993700; confidence = 0.870000; image = 130; scale_factor = 1.175730; x = 1073; y = 264
p = 1.000000; confidence = 0.900000; image = 130; scale_factor = 1.175730; x = 1065; y = 266
p = 1.000000; confidence = 0.920000; image = 130; scale_factor = 1.175730; x = 1068; y = 267
p = 0.871900; confidence = 0.640000; image = 130; scale_factor = 1.410880; x = 1071; y = 261
p = 0.871900; confidence = 0.640000; image = 130; scale_factor = 1.410880; x = 1071; y = 262
p = 0.992900; confidence = 0.770000; image = 133; scale_factor = 0.816480; x = 525; y = 360
p = 0.992900; confidence = 0.790000; image = 133; scale_factor = 0.816480; x = 524; y = 356
p = 0.992900; confidence = 0.780000; image = 133; scale_factor = 0.816480; x = 524; y = 360
p = 0.871900; confidence = 0.670000; image = 133; scale_factor = 0.979780; x = 954; y = 261
p = 0.993400; confidence = 0.890000; image = 133; scale_factor = 0.979780; x = 524; y = 354
p = 0.993400; confidence = 0.840000; image = 133; scale_factor = 0.979780; x = 528; y = 352
p = 0.989200; confidence = 0.740000; image = 133; scale_factor = 0.979780; x = 951; y = 264
p = 0.871900; confidence = 0.660000; image = 133; scale_factor = 0.979780; x = 953; y = 261
p = 1.000000; confidence = 0.900000; image = 133; scale_factor = 0.979780; x = 525; y = 354
p = 1.000000; confidence = 0.930000; image = 133; scale_factor = 1.175730; x = 951; y = 261
p = 1.000000; confidence = 0.940000; image = 133; scale_factor = 1.175730; x = 950; y = 261
p = 1.000000; confidence = 0.930000; image = 133; scale_factor = 1.175730; x = 951; y = 261
p = 0.865400; confidence = 0.630000; image = 133; scale_factor = 1.175730; x = 519; y = 362
p = 0.865400; confidence = 0.610000; image = 133; scale_factor = 1.175730; x = 535; y = 359
p = 0.808100; confidence = 0.700000; image = 133; scale_factor = 1.410880; x = 950; y = 259
p = 0.993300; confidence = 0.720000; image = 133; scale_factor = 1.410880; x = 959; y = 262
p = 0.865400; confidence = 0.610000; image = 133; scale_factor = 1.410880; x = 530; y = 364
p = 0.989200; confidence = 0.720000; image = 133; scale_factor = 1.410880; x = 949; y = 267
p = 0.989100; confidence = 0.750000; image = 134; scale_factor = 0.393750; x = 1129; y = 316
p = 0.806600; confidence = 0.700000; image = 134; scale_factor = 0.393750; x = 1133; y = 319
p = 0.989100; confidence = 0.760000; image = 134; scale_factor = 0.393750; x = 1129; y = 312
p = 0.989100; confidence = 0.730000; image = 134; scale_factor = 0.393750; x = 1135; y = 312
p = 0.806600; confidence = 0.690000; image = 134; scale_factor = 0.472500; x = 1138; y = 298
p = 0.806600; confidence = 0.700000; image = 134; scale_factor = 0.472500; x = 1136; y = 304
p = 0.989100; confidence = 0.730000; image = 134; scale_factor = 0.472500; x = 1141; y = 309
p = 0.989200; confidence = 0.710000; image = 134; scale_factor = 0.979780; x = 944; y = 543
p = 0.871900; confidence = 0.620000; image = 138; scale_factor = 1.410880; x = 968; y = 467
p = 0.873300; confidence = 0.720000; image = 138; scale_factor = 1.693050; x = 37; y = 354
p = 0.993400; confidence = 0.800000; image = 140; scale_factor = 0.567000; x = 519; y = 261
p = 0.989800; confidence = 0.860000; image = 140; scale_factor = 0.567000; x = 1184; y = 260
p = 0.992900; confidence = 0.760000; image = 140; scale_factor = 0.567000; x = 515; y = 259
p = 0.989800; confidence = 0.840000; image = 140; scale_factor = 0.567000; x = 1187; y = 262
p = 0.989800; confidence = 0.860000; image = 140; scale_factor = 0.567000; x = 1188; y = 266
p = 1.000000; confidence = 0.930000; image = 140; scale_factor = 0.680400; x = 513; y = 267
p = 1.000000; confidence = 0.970000; image = 140; scale_factor = 0.680400; x = 512; y = 263
p = 1.000000; confidence = 0.940000; image = 140; scale_factor = 0.680400; x = 1188; y = 260
p = 0.989800; confidence = 0.840000; image = 140; scale_factor = 0.680400; x = 1197; y = 264
p = 0.993400; confidence = 0.800000; image = 140; scale_factor = 0.680400; x = 506; y = 272
p = 1.000000; confidence = 0.950000; image = 140; scale_factor = 0.680400; x = 1189; y = 263
p = 0.993400; confidence = 0.890000; image = 140; scale_factor = 0.816480; x = 514; y = 258
p = 0.992900; confidence = 0.770000; image = 140; scale_factor = 0.816480; x = 517; y = 261
p = 0.993400; confidence = 0.830000; image = 140; scale_factor = 0.816480; x = 516; y = 261
p = 0.865400; confidence = 0.620000; image = 140; scale_factor = 0.979780; x = 502; y = 260
p = 0.871900; confidence = 0.680000; image = 141; scale_factor = 0.979780; x = 986; y = 230
p = 0.871900; confidence = 0.650000; image = 141; scale_factor = 0.979780; x = 983; y = 233
p = 0.871900; confidence = 0.690000; image = 141; scale_factor = 0.979780; x = 988; y = 231
p = 0.992900; confidence = 0.740000; image = 141; scale_factor = 1.175730; x = 456; y = 227
p = 0.993300; confidence = 0.780000; image = 141; scale_factor = 1.175730; x = 982; y = 232
p = 0.992900; confidence = 0.730000; image = 141; scale_factor = 1.175730; x = 456; y = 230
p = 0.865400; confidence = 0.650000; image = 141; scale_factor = 1.175730; x = 451; y = 231
p = 0.993300; confidence = 0.760000; image = 141; scale_factor = 1.175730; x = 987; y = 232
p = 0.860200; confidence = 0.660000; image = 142; scale_factor = 0.816480; x = 354; y = 217
p = 0.993700; confidence = 0.850000; image = 142; scale_factor = 0.816480; x = 978; y = 230
p = 0.993100; confidence = 0.880000; image = 142; scale_factor = 0.979780; x = 351; y = 220
p = 0.993100; confidence = 0.870000; image = 142; scale_factor = 0.979780; x = 350; y = 221
p = 0.993700; confidence = 0.870000; image = 142; scale_factor = 0.979780; x = 979; y = 226
p = 1.000000; confidence = 0.920000; image = 142; scale_factor = 0.979780; x = 980; y = 229
p = 0.993100; confidence = 0.880000; image = 142; scale_factor = 0.979780; x = 349; y = 222
p = 0.992600; confidence = 0.790000; image = 142; scale_factor = 0.979780; x = 353; y = 224
p = 1.000000; confidence = 0.900000; image = 142; scale_factor = 0.979780; x = 979; y = 228
p = 1.000000; confidence = 0.900000; image = 142; scale_factor = 0.979780; x = 981; y = 229
p = 0.860200; confidence = 0.620000; image = 142; scale_factor = 1.175730; x = 360; y = 221
p = 0.860200; confidence = 0.690000; image = 142; scale_factor = 1.175730; x = 360; y = 215
p = 0.993300; confidence = 0.760000; image = 142; scale_factor = 1.175730; x = 970; y = 227
p = 0.993300; confidence = 0.730000; image = 142; scale_factor = 1.175730; x = 983; y = 225
p = 0.993300; confidence = 0.730000; image = 142; scale_factor = 1.175730; x = 972; y = 234
p = 0.993300; confidence = 0.790000; image = 142; scale_factor = 1.175730; x = 983; y = 227
p = 0.806600; confidence = 0.620000; image = 142; scale_factor = 1.410880; x = 1213; y = 511
p = 0.865400; confidence = 0.620000; image = 145; scale_factor = 0.680400; x = 490; y = 101
p = 0.834700; confidence = 0.660000; image = 146; scale_factor = 0.567000; x = 255; y = 258
p = 0.989100; confidence = 0.730000; image = 146; scale_factor = 0.567000; x = 1168; y = 240
p = 0.989100; confidence = 0.780000; image = 146; scale_factor = 0.567000; x = 1161; y = 240
p = 0.991000; confidence = 0.730000; image = 146; scale_factor = 0.567000; x = 263; y = 264
p = 0.991000; confidence = 0.750000; image = 146; scale_factor = 0.567000; x = 264; y = 262
p = 0.989100; confidence = 0.730000; image = 146; scale_factor = 0.567000; x = 1163; y = 246
p = 0.989100; confidence = 0.780000; image = 146; scale_factor = 0.567000; x = 1163; y = 243
p = 0.989100; confidence = 0.740000; image = 146; scale_factor = 0.680400; x = 1155; y = 233
p = 0.991600; confidence = 0.890000; image = 146; scale_factor = 0.680400; x = 259; y = 311
p = 1.000000; confidence = 0.920000; image = 146; scale_factor = 0.680400; x = 259; y = 308
p = 0.989800; confidence = 0.830000; image = 146; scale_factor = 0.680400; x = 1157; y = 241
p = 0.989800; confidence = 0.810000; image = 146; scale_factor = 0.680400; x = 1166; y = 245
p = 0.991600; confidence = 0.850000; image = 146; scale_factor = 0.680400; x = 260; y = 313
p = 1.000000; confidence = 0.900000; image = 146; scale_factor = 0.680400; x = 257; y = 310
p = 0.989100; confidence = 0.710000; image = 146; scale_factor = 0.680400; x = 1160; y = 286
p = 0.806600; confidence = 0.640000; image = 146; scale_factor = 0.816480; x = 1164; y = 279
p = 0.834700; confidence = 0.690000; image = 146; scale_factor = 0.816480; x = 261; y = 317
p = 0.806600; confidence = 0.670000; image = 146; scale_factor = 0.979780; x = 1150; y = 279
p = 0.806600; confidence = 0.620000; image = 146; scale_factor = 0.979780; x = 1148; y = 284
p = 0.860200; confidence = 0.650000; image = 148; scale_factor = 1.410880; x = 376; y = 515
p = 0.992600; confidence = 0.710000; image = 148; scale_factor = 1.410880; x = 376; y = 516
p = 0.989800; confidence = 0.860000; image = 149; scale_factor = 0.567000; x = 1175; y = 233
p = 0.989800; confidence = 0.850000; image = 149; scale_factor = 0.567000; x = 1176; y = 231
p = 0.860200; confidence = 0.650000; image = 149; scale_factor = 0.567000; x = 327; y = 227
p = 0.860200; confidence = 0.660000; image = 149; scale_factor = 0.567000; x = 328; y = 232
p = 0.989800; confidence = 0.860000; image = 149; scale_factor = 0.567000; x = 1177; y = 232
p = 0.989800; confidence = 0.870000; image = 149; scale_factor = 0.567000; x = 1177; y = 232
p = 1.000000; confidence = 0.930000; image = 149; scale_factor = 0.680400; x = 322; y = 226
p = 0.989800; confidence = 0.820000; image = 149; scale_factor = 0.680400; x = 1188; y = 229
p = 1.000000; confidence = 0.950000; image = 149; scale_factor = 0.680400; x = 323; y = 224
p = 1.000000; confidence = 0.900000; image = 149; scale_factor = 0.680400; x = 328; y = 227
p = 0.992600; confidence = 0.780000; image = 149; scale_factor = 0.816480; x = 329; y = 226
p = 0.993100; confidence = 0.820000; image = 149; scale_factor = 0.816480; x = 327; y = 216
p = 0.989100; confidence = 0.770000; image = 149; scale_factor = 0.816480; x = 1173; y = 221
p = 0.989100; confidence = 0.770000; image = 149; scale_factor = 0.816480; x = 1185; y = 223
p = 0.806600; confidence = 0.680000; image = 149; scale_factor = 0.816480; x = 1177; y = 241
p = 0.725700; confidence = 0.610000; image = 151; scale_factor = 1.175730; x = 1256; y = 434
p = 0.993300; confidence = 0.710000; image = 152; scale_factor = 0.567000; x = 959; y = 326
