p = 0.923600; confidence = 0.650000; image = 2; scale_factor = 0.979780; x = 456; y = 245
p = 0.879700; confidence = 0.820000; image = 107; scale_factor = 0.979780; x = 926; y = 393
p = 0.789600; confidence = 0.900000; image = 107; scale_factor = 0.979780; x = 926; y = 402
p = 0.786300; confidence = 0.910000; image = 112; scale_factor = 0.567000; x = 957; y = 411
p = 0.743700; confidence = 0.920000; image = 116; scale_factor = 0.680400; x = 844; y = 439
p = 0.743700; confidence = 0.920000; image = 116; scale_factor = 0.680400; x = 842; y = 441
p = 0.826200; confidence = 0.730000; image = 117; scale_factor = 1.175730; x = 848; y = 351
p = 0.826200; confidence = 0.710000; image = 117; scale_factor = 1.175730; x = 847; y = 356
p = 0.727300; confidence = 0.830000; image = 117; scale_factor = 1.410880; x = 844; y = 352
p = 0.873600; confidence = 0.950000; image = 117; scale_factor = 1.410880; x = 848; y = 353
p = 0.873600; confidence = 0.920000; image = 117; scale_factor = 1.410880; x = 848; y = 352
p = 0.930200; confidence = 0.790000; image = 119; scale_factor = 0.816480; x = 953; y = 388
p = 0.934800; confidence = 0.820000; image = 119; scale_factor = 0.816480; x = 952; y = 392
p = 0.890100; confidence = 0.780000; image = 119; scale_factor = 0.816480; x = 950; y = 392
p = 0.890100; confidence = 0.780000; image = 119; scale_factor = 0.816480; x = 950; y = 387
p = 0.923300; confidence = 0.860000; image = 119; scale_factor = 0.979780; x = 954; y = 386
p = 0.918000; confidence = 0.780000; image = 119; scale_factor = 0.979780; x = 954; y = 384
p = 0.949900; confidence = 0.920000; image = 119; scale_factor = 0.979780; x = 950; y = 389
p = 0.768600; confidence = 0.630000; image = 119; scale_factor = 1.175730; x = 1298; y = 317
p = 0.706900; confidence = 0.610000; image = 119; scale_factor = 1.175730; x = 944; y = 385
p = 0.803800; confidence = 0.670000; image = 129; scale_factor = 0.816480; x = 550; y = 293
p = 0.803800; confidence = 0.650000; image = 129; scale_factor = 0.816480; x = 555; y = 297
p = 0.803800; confidence = 0.680000; image = 129; scale_factor = 0.816480; x = 552; y = 294
p = 0.803800; confidence = 0.680000; image = 129; scale_factor = 0.816480; x = 556; y = 294
p = 0.879400; confidence = 0.850000; image = 129; scale_factor = 0.979780; x = 550; y = 292
p = 0.879400; confidence = 0.840000; image = 129; scale_factor = 0.979780; x = 554; y = 294
p = 0.879400; confidence = 0.890000; image = 129; scale_factor = 0.979780; x = 552; y = 293
p = 0.759500; confidence = 0.630000; image = 130; scale_factor = 0.567000; x = 483; y = 340
p = 0.759500; confidence = 0.660000; image = 130; scale_factor = 0.567000; x = 494; y = 337
p = 0.957500; confidence = 0.910000; image = 130; scale_factor = 0.680400; x = 492; y = 333
p = 0.957500; confidence = 0.920000; image = 130; scale_factor = 0.680400; x = 491; y = 335
p = 0.957500; confidence = 0.900000; image = 130; scale_factor = 0.680400; x = 491; y = 333
p = 0.925700; confidence = 0.740000; image = 130; scale_factor = 0.816480; x = 492; y = 344
p = 0.928200; confidence = 0.660000; image = 130; scale_factor = 0.979780; x = 1066; y = 268
p = 0.928200; confidence = 0.680000; image = 130; scale_factor = 0.979780; x = 1066; y = 265
p = 0.964800; confidence = 0.800000; image = 130; scale_factor = 0.979780; x = 1070; y = 267
p = 0.962200; confidence = 0.740000; image = 130; scale_factor = 0.979780; x = 1073; y = 267
p = 0.950400; confidence = 0.830000; image = 130; scale_factor = 1.175730; x = 1064; y = 262
p = 0.950400; confidence = 0.870000; image = 130; scale_factor = 1.175730; x = 1073; y = 264
p = 0.980300; confidence = 0.900000; image = 130; scale_factor = 1.175730; x = 1065; y = 266
p = 0.980300; confidence = 0.920000; image = 130; scale_factor = 1.175730; x = 1068; y = 267
p = 0.825000; confidence = 0.640000; image = 130; scale_factor = 1.410880; x = 1071; y = 261
p = 0.825000; confidence = 0.640000; image = 130; scale_factor = 1.410880; x = 1071; y = 262
p = 0.925700; confidence = 0.770000; image = 133; scale_factor = 0.816480; x = 525; y = 360
p = 0.925700; confidence = 0.790000; image = 133; scale_factor = 0.816480; x = 524; y = 356
p = 0.925700; confidence = 0.780000; image = 133; scale_factor = 0.816480; x = 524; y = 360
p = 0.928200; confidence = 0.670000; image = 133; scale_factor = 0.979780; x = 954; y = 261
p = 0.918300; confidence = 0.890000; image = 133; scale_factor = 0.979780; x = 524; y = 354
p = 0.918300; confidence = 0.840000; image = 133; scale_factor = 0.979780; x = 528; y = 352
p = 0.939300; confidence = 0.740000; image = 133; scale_factor = 0.979780; x = 951; y = 264
p = 0.928200; confidence = 0.660000; image = 133; scale_factor = 0.979780; x = 953; y = 261
p = 0.966800; confidence = 0.900000; image = 133; scale_factor = 0.979780; x = 525; y = 354
p = 0.967900; confidence = 0.930000; image = 133; scale_factor = 1.175730; x = 951; y = 261
p = 0.967900; confidence = 0.940000; image = 133; scale_factor = 1.175730; x = 950; y = 261
p = 0.967900; confidence = 0.930000; image = 133; scale_factor = 1.175730; x = 951; y = 261
p = 0.787700; confidence = 0.630000; image = 133; scale_factor = 1.175730; x = 519; y = 362
p = 0.787700; confidence = 0.610000; image = 133; scale_factor = 1.175730; x = 535; y = 359
p = 0.741200; confidence = 0.700000; image = 133; scale_factor = 1.410880; x = 950; y = 259
p = 0.902900; confidence = 0.720000; image = 133; scale_factor = 1.410880; x = 959; y = 262
p = 0.659300; confidence = 0.610000; image = 133; scale_factor = 1.410880; x = 530; y = 364
p = 0.849500; confidence = 0.720000; image = 133; scale_factor = 1.410880; x = 949; y = 267
p = 0.711000; confidence = 0.750000; image = 134; scale_factor = 0.393750; x = 1129; y = 316
p = 0.711000; confidence = 0.760000; image = 134; scale_factor = 0.393750; x = 1129; y = 312
p = 0.711000; confidence = 0.730000; image = 134; scale_factor = 0.393750; x = 1135; y = 312
p = 0.770800; confidence = 0.690000; image = 134; scale_factor = 0.472500; x = 1138; y = 298
p = 0.770800; confidence = 0.700000; image = 134; scale_factor = 0.472500; x = 1136; y = 304
p = 0.868900; confidence = 0.730000; image = 134; scale_factor = 0.472500; x = 1141; y = 309
p = 0.938500; confidence = 0.800000; image = 140; scale_factor = 0.567000; x = 519; y = 261
p = 0.906200; confidence = 0.860000; image = 140; scale_factor = 0.567000; x = 1184; y = 260
p = 0.934100; confidence = 0.760000; image = 140; scale_factor = 0.567000; x = 515; y = 259
p = 0.906200; confidence = 0.840000; image = 140; scale_factor = 0.567000; x = 1187; y = 262
p = 0.906200; confidence = 0.860000; image = 140; scale_factor = 0.567000; x = 1188; y = 266
p = 0.980900; confidence = 0.930000; image = 140; scale_factor = 0.680400; x = 513; y = 267
p = 0.980900; confidence = 0.970000; image = 140; scale_factor = 0.680400; x = 512; y = 263
p = 0.970100; confidence = 0.940000; image = 140; scale_factor = 0.680400; x = 1188; y = 260
p = 0.926200; confidence = 0.840000; image = 140; scale_factor = 0.680400; x = 1197; y = 264
p = 0.951900; confidence = 0.800000; image = 140; scale_factor = 0.680400; x = 506; y = 272
p = 0.970100; confidence = 0.950000; image = 140; scale_factor = 0.680400; x = 1189; y = 263
p = 0.968300; confidence = 0.890000; image = 140; scale_factor = 0.816480; x = 514; y = 258
p = 0.965900; confidence = 0.770000; image = 140; scale_factor = 0.816480; x = 517; y = 261
p = 0.968300; confidence = 0.830000; image = 140; scale_factor = 0.816480; x = 516; y = 261
p = 0.923600; confidence = 0.620000; image = 140; scale_factor = 0.979780; x = 502; y = 260
p = 0.799700; confidence = 0.680000; image = 141; scale_factor = 0.979780; x = 986; y = 230
p = 0.799700; confidence = 0.650000; image = 141; scale_factor = 0.979780; x = 983; y = 233
p = 0.799700; confidence = 0.690000; image = 141; scale_factor = 0.979780; x = 988; y = 231
p = 0.837200; confidence = 0.740000; image = 141; scale_factor = 1.175730; x = 456; y = 227
p = 0.846200; confidence = 0.780000; image = 141; scale_factor = 1.175730; x = 982; y = 232
p = 0.837200; confidence = 0.730000; image = 141; scale_factor = 1.175730; x = 456; y = 230
p = 0.722900; confidence = 0.650000; image = 141; scale_factor = 1.175730; x = 451; y = 231
p = 0.846200; confidence = 0.760000; image = 141; scale_factor = 1.175730; x = 987; y = 232
p = 0.798600; confidence = 0.660000; image = 142; scale_factor = 0.816480; x = 354; y = 217
p = 0.909800; confidence = 0.850000; image = 142; scale_factor = 0.816480; x = 978; y = 230
p = 0.875900; confidence = 0.880000; image = 142; scale_factor = 0.979780; x = 351; y = 220
p = 0.875900; confidence = 0.870000; image = 142; scale_factor = 0.979780; x = 350; y = 221
p = 0.894300; confidence = 0.870000; image = 142; scale_factor = 0.979780; x = 979; y = 226
p = 0.956400; confidence = 0.920000; image = 142; scale_factor = 0.979780; x = 980; y = 229
p = 0.875900; confidence = 0.880000; image = 142; scale_factor = 0.979780; x = 349; y = 222
p = 0.867700; confidence = 0.790000; image = 142; scale_factor = 0.979780; x = 353; y = 224
p = 0.956400; confidence = 0.900000; image = 142; scale_factor = 0.979780; x = 979; y = 228
p = 0.956400; confidence = 0.900000; image = 142; scale_factor = 0.979780; x = 981; y = 229
p = 0.699500; confidence = 0.620000; image = 142; scale_factor = 1.175730; x = 360; y = 221
p = 0.699500; confidence = 0.690000; image = 142; scale_factor = 1.175730; x = 360; y = 215
p = 0.846200; confidence = 0.760000; image = 142; scale_factor = 1.175730; x = 970; y = 227
p = 0.846200; confidence = 0.730000; image = 142; scale_factor = 1.175730; x = 983; y = 225
p = 0.846200; confidence = 0.730000; image = 142; scale_factor = 1.175730; x = 972; y = 234
p = 0.846200; confidence = 0.790000; image = 142; scale_factor = 1.175730; x = 983; y = 227
p = 0.837100; confidence = 0.660000; image = 146; scale_factor = 0.567000; x = 255; y = 258
p = 0.899800; confidence = 0.730000; image = 146; scale_factor = 0.567000; x = 1168; y = 240
p = 0.899800; confidence = 0.780000; image = 146; scale_factor = 0.567000; x = 1161; y = 240
p = 0.910100; confidence = 0.730000; image = 146; scale_factor = 0.567000; x = 263; y = 264
p = 0.910100; confidence = 0.750000; image = 146; scale_factor = 0.567000; x = 264; y = 262
p = 0.899800; confidence = 0.730000; image = 146; scale_factor = 0.567000; x = 1163; y = 246
p = 0.899800; confidence = 0.780000; image = 146; scale_factor = 0.567000; x = 1163; y = 243
p = 0.782600; confidence = 0.740000; image = 146; scale_factor = 0.680400; x = 1155; y = 233
p = 0.934000; confidence = 0.890000; image = 146; scale_factor = 0.680400; x = 259; y = 311
p = 0.973400; confidence = 0.920000; image = 146; scale_factor = 0.680400; x = 259; y = 308
p = 0.926200; confidence = 0.830000; image = 146; scale_factor = 0.680400; x = 1157; y = 241
p = 0.926200; confidence = 0.810000; image = 146; scale_factor = 0.680400; x = 1166; y = 245
p = 0.934000; confidence = 0.850000; image = 146; scale_factor = 0.680400; x = 260; y = 313
p = 0.973400; confidence = 0.900000; image = 146; scale_factor = 0.680400; x = 257; y = 310
p = 0.921000; confidence = 0.710000; image = 146; scale_factor = 0.680400; x = 1160; y = 286
p = 0.901200; confidence = 0.640000; image = 146; scale_factor = 0.816480; x = 1164; y = 279
p = 0.911300; confidence = 0.690000; image = 146; scale_factor = 0.816480; x = 261; y = 317
p = 0.884400; confidence = 0.670000; image = 146; scale_factor = 0.979780; x = 1150; y = 279
p = 0.884400; confidence = 0.620000; image = 146; scale_factor = 0.979780; x = 1148; y = 284
p = 0.749000; confidence = 0.860000; image = 149; scale_factor = 0.567000; x = 1175; y = 233
p = 0.749000; confidence = 0.850000; image = 149; scale_factor = 0.567000; x = 1176; y = 231
p = 0.664700; confidence = 0.650000; image = 149; scale_factor = 0.567000; x = 327; y = 227
p = 0.664700; confidence = 0.660000; image = 149; scale_factor = 0.567000; x = 328; y = 232
p = 0.749000; confidence = 0.860000; image = 149; scale_factor = 0.567000; x = 1177; y = 232
p = 0.749000; confidence = 0.870000; image = 149; scale_factor = 0.567000; x = 1177; y = 232
p = 0.933900; confidence = 0.930000; image = 149; scale_factor = 0.680400; x = 322; y = 226
p = 0.794800; confidence = 0.820000; image = 149; scale_factor = 0.680400; x = 1188; y = 229
p = 0.933900; confidence = 0.950000; image = 149; scale_factor = 0.680400; x = 323; y = 224
p = 0.933900; confidence = 0.900000; image = 149; scale_factor = 0.680400; x = 328; y = 227
p = 0.886600; confidence = 0.780000; image = 149; scale_factor = 0.816480; x = 329; y = 226
p = 0.893700; confidence = 0.820000; image = 149; scale_factor = 0.816480; x = 327; y = 216
p = 0.847300; confidence = 0.770000; image = 149; scale_factor = 0.816480; x = 1173; y = 221
p = 0.847300; confidence = 0.770000; image = 149; scale_factor = 0.816480; x = 1185; y = 223
p = 0.901200; confidence = 0.680000; image = 149; scale_factor = 0.816480; x = 1177; y = 241
p = 0.869500; confidence = 0.710000; image = 152; scale_factor = 0.567000; x = 959; y = 326
p = 0.869500; confidence = 0.730000; image = 152; scale_factor = 0.567000; x = 958; y = 327
p = 0.869500; confidence = 0.720000; image = 152; scale_factor = 0.567000; x = 956; y = 326
p = 0.869500; confidence = 0.720000; image = 152; scale_factor = 0.567000; x = 958; y = 331
p = 0.903000; confidence = 0.880000; image = 152; scale_factor = 0.680400; x = 957; y = 330
p = 0.903000; confidence = 0.850000; image = 152; scale_factor = 0.680400; x = 960; y = 326
p = 0.903000; confidence = 0.830000; image = 152; scale_factor = 0.680400; x = 958; y = 332
p = 0.903000; confidence = 0.860000; image = 152; scale_factor = 0.680400; x = 958; y = 327
p = 0.934800; confidence = 0.830000; image = 152; scale_factor = 0.816480; x = 962; y = 325
p = 0.934800; confidence = 0.800000; image = 152; scale_factor = 0.816480; x = 955; y = 321
p = 0.934800; confidence = 0.810000; image = 152; scale_factor = 0.816480; x = 962; y = 322
p = 0.948600; confidence = 0.740000; image = 155; scale_factor = 0.816480; x = 868; y = 267
p = 0.943300; confidence = 0.880000; image = 155; scale_factor = 0.979780; x = 867; y = 265
p = 0.943300; confidence = 0.890000; image = 155; scale_factor = 0.979780; x = 868; y = 265
p = 0.943300; confidence = 0.890000; image = 155; scale_factor = 0.979780; x = 869; y = 265
p = 0.943300; confidence = 0.870000; image = 155; scale_factor = 0.979780; x = 866; y = 265
p = 0.967900; confidence = 0.950000; image = 155; scale_factor = 1.175730; x = 867; y = 265
p = 0.920900; confidence = 0.880000; image = 155; scale_factor = 1.175730; x = 868; y = 271
p = 0.967900; confidence = 0.940000; image = 155; scale_factor = 1.175730; x = 865; y = 265
p = 0.741200; confidence = 0.610000; image = 155; scale_factor = 1.410880; x = 862; y = 271
p = 0.741200; confidence = 0.610000; image = 155; scale_factor = 1.410880; x = 861; y = 271
p = 0.886600; confidence = 0.730000; image = 158; scale_factor = 0.816480; x = 389; y = 238
p = 0.962000; confidence = 0.740000; image = 158; scale_factor = 0.816480; x = 393; y = 241
p = 0.909800; confidence = 0.830000; image = 158; scale_factor = 0.816480; x = 999; y = 231
p = 0.903600; confidence = 0.760000; image = 158; scale_factor = 0.816480; x = 1002; y = 234
p = 0.962000; confidence = 0.720000; image = 158; scale_factor = 0.816480; x = 391; y = 269
p = 0.968100; confidence = 0.780000; image = 158; scale_factor = 0.816480; x = 997; y = 263
p = 0.875900; confidence = 0.890000; image = 158; scale_factor = 0.979780; x = 389; y = 236
p = 0.958100; confidence = 0.830000; image = 158; scale_factor = 0.979780; x = 392; y = 241
p = 0.894300; confidence = 0.870000; image = 158; scale_factor = 0.979780; x = 997; y = 234
p = 0.956400; confidence = 0.900000; image = 158; scale_factor = 0.979780; x = 999; y = 231
p = 0.958100; confidence = 0.860000; image = 158; scale_factor = 0.979780; x = 387; y = 266
p = 0.958100; confidence = 0.840000; image = 158; scale_factor = 0.979780; x = 388; y = 269
p = 0.964800; confidence = 0.860000; image = 158; scale_factor = 0.979780; x = 996; y = 261
p = 0.986100; confidence = 0.900000; image = 158; scale_factor = 0.979780; x = 999; y = 262
p = 0.882900; confidence = 0.630000; image = 158; scale_factor = 1.175730; x = 389; y = 242
p = 0.946900; confidence = 0.760000; image = 158; scale_factor = 1.175730; x = 1000; y = 260
p = 0.882900; confidence = 0.670000; image = 158; scale_factor = 1.175730; x = 387; y = 241
p = 0.900400; confidence = 0.640000; image = 158; scale_factor = 1.175730; x = 996; y = 254
p = 0.900400; confidence = 0.700000; image = 158; scale_factor = 1.175730; x = 1001; y = 259
p = 0.648000; confidence = 0.610000; image = 158; scale_factor = 1.693050; x = 1103; y = 280
p = 0.648000; confidence = 0.630000; image = 158; scale_factor = 1.693050; x = 1101; y = 283
p = 0.674900; confidence = 0.680000; image = 159; scale_factor = 1.693050; x = 211; y = 286
p = 0.705600; confidence = 0.750000; image = 159; scale_factor = 2.031660; x = 212; y = 285
p = 0.611500; confidence = 0.810000; image = 160; scale_factor = 1.175730; x = 604; y = 226
p = 0.846200; confidence = 0.760000; image = 160; scale_factor = 1.175730; x = 1034; y = 221
p = 0.706300; confidence = 0.650000; image = 160; scale_factor = 1.175730; x = 603; y = 249
p = 0.950400; confidence = 0.880000; image = 160; scale_factor = 1.175730; x = 1035; y = 246
p = 0.950400; confidence = 0.830000; image = 160; scale_factor = 1.175730; x = 1039; y = 243
p = 0.755300; confidence = 0.870000; image = 160; scale_factor = 1.410880; x = 1037; y = 221
p = 0.755300; confidence = 0.850000; image = 160; scale_factor = 1.410880; x = 1033; y = 219
p = 0.755300; confidence = 0.850000; image = 160; scale_factor = 1.410880; x = 1035; y = 221
p = 0.755300; confidence = 0.840000; image = 160; scale_factor = 1.410880; x = 1033; y = 220
p = 0.859700; confidence = 0.770000; image = 160; scale_factor = 1.693050; x = 1033; y = 240
p = 0.756700; confidence = 0.670000; image = 160; scale_factor = 1.693050; x = 1031; y = 245
p = 0.607200; confidence = 0.530000; image = 163; scale_factor = 0.816480; x = 1022; y = 243
p = 0.726000; confidence = 0.620000; image = 163; scale_factor = 1.175730; x = 147; y = 346
p = 0.633300; confidence = 0.650000; image = 163; scale_factor = 1.410880; x = 341; y = 325
p = 0.648000; confidence = 0.630000; image = 163; scale_factor = 1.693050; x = 1155; y = 310
p = 0.642400; confidence = 0.710000; image = 163; scale_factor = 1.693050; x = 146; y = 345
p = 0.953000; confidence = 0.710000; image = 166; scale_factor = 0.816480; x = 270; y = 279
p = 0.896100; confidence = 0.610000; image = 166; scale_factor = 0.979780; x = 270; y = 277
p = 0.726000; confidence = 0.610000; image = 171; scale_factor = 1.175730; x = 239; y = 342
p = 0.915400; confidence = 0.720000; image = 173; scale_factor = 1.175730; x = 891; y = 272
p = 0.920900; confidence = 0.810000; image = 173; scale_factor = 1.175730; x = 892; y = 272
p = 0.858600; confidence = 0.820000; image = 173; scale_factor = 1.410880; x = 891; y = 273
p = 0.858600; confidence = 0.800000; image = 173; scale_factor = 1.410880; x = 893; y = 273
p = 0.858600; confidence = 0.880000; image = 173; scale_factor = 1.410880; x = 891; y = 271
p = 0.858600; confidence = 0.810000; image = 173; scale_factor = 1.410880; x = 892; y = 274
p = 0.653900; confidence = 0.640000; image = 173; scale_factor = 1.693050; x = 890; y = 269
p = 0.859700; confidence = 0.740000; image = 173; scale_factor = 1.693050; x = 974; y = 288
p = 0.645600; confidence = 0.700000; image = 173; scale_factor = 2.031660; x = 972; y = 289
p = 0.903400; confidence = 0.650000; image = 174; scale_factor = 0.816480; x = 948; y = 266
p = 0.903400; confidence = 0.680000; image = 174; scale_factor = 0.816480; x = 942; y = 267
p = 0.952000; confidence = 0.810000; image = 174; scale_factor = 0.816480; x = 945; y = 267
p = 0.977300; confidence = 0.940000; image = 174; scale_factor = 0.979780; x = 947; y = 265
p = 0.977300; confidence = 0.940000; image = 174; scale_factor = 0.979780; x = 947; y = 265
p = 0.977300; confidence = 0.970000; image = 174; scale_factor = 0.979780; x = 944; y = 267
p = 0.977300; confidence = 0.960000; image = 174; scale_factor = 0.979780; x = 944; y = 268
p = 0.915400; confidence = 0.780000; image = 174; scale_factor = 1.175730; x = 947; y = 262
p = 0.920900; confidence = 0.880000; image = 174; scale_factor = 1.175730; x = 942; y = 272
p = 0.927900; confidence = 0.810000; image = 175; scale_factor = 0.680400; x = 903; y = 295
p = 0.927900; confidence = 0.820000; image = 175; scale_factor = 0.680400; x = 911; y = 297
p = 0.927900; confidence = 0.810000; image = 175; scale_factor = 0.680400; x = 906; y = 294
p = 0.903400; confidence = 0.650000; image = 175; scale_factor = 0.816480; x = 906; y = 296
p = 0.948600; confidence = 0.720000; image = 175; scale_factor = 0.816480; x = 907; y = 287
p = 0.903400; confidence = 0.700000; image = 175; scale_factor = 0.816480; x = 909; y = 299
p = 0.943300; confidence = 0.860000; image = 176; scale_factor = 0.979780; x = 877; y = 279
p = 0.943300; confidence = 0.820000; image = 176; scale_factor = 0.979780; x = 879; y = 278
p = 0.943300; confidence = 0.850000; image = 176; scale_factor = 0.979780; x = 877; y = 281
p = 0.943300; confidence = 0.860000; image = 176; scale_factor = 0.979780; x = 878; y = 278
p = 0.920900; confidence = 0.800000; image = 176; scale_factor = 1.175730; x = 878; y = 274
p = 0.920900; confidence = 0.840000; image = 176; scale_factor = 1.175730; x = 878; y = 277
p = 0.915400; confidence = 0.710000; image = 176; scale_factor = 1.175730; x = 872; y = 285
p = 0.603100; confidence = 0.620000; image = 176; scale_factor = 2.031660; x = 390; y = 261
p = 0.846000; confidence = 0.660000; image = 177; scale_factor = 1.175730; x = 844; y = 263
p = 0.846000; confidence = 0.660000; image = 177; scale_factor = 1.175730; x = 842; y = 265
p = 0.846000; confidence = 0.620000; image = 177; scale_factor = 1.175730; x = 846; y = 262
p = 0.858600; confidence = 0.860000; image = 177; scale_factor = 1.410880; x = 845; y = 264
p = 0.858600; confidence = 0.870000; image = 177; scale_factor = 1.410880; x = 844; y = 261
p = 0.858600; confidence = 0.800000; image = 177; scale_factor = 1.410880; x = 842; y = 263
p = 0.763700; confidence = 0.740000; image = 180; scale_factor = 0.472500; x = 411; y = 207
p = 0.687700; confidence = 0.860000; image = 180; scale_factor = 0.472500; x = 1193; y = 194
p = 0.687700; confidence = 0.820000; image = 180; scale_factor = 0.472500; x = 1202; y = 190
p = 0.763700; confidence = 0.780000; image = 180; scale_factor = 0.472500; x = 413; y = 213
p = 0.687700; confidence = 0.860000; image = 180; scale_factor = 0.472500; x = 1191; y = 190
p = 0.687700; confidence = 0.830000; image = 180; scale_factor = 0.472500; x = 1200; y = 192
p = 0.749000; confidence = 0.840000; image = 180; scale_factor = 0.567000; x = 1196; y = 184
p = 0.749000; confidence = 0.860000; image = 180; scale_factor = 0.567000; x = 1198; y = 187
p = 0.689600; confidence = 0.630000; image = 180; scale_factor = 0.567000; x = 423; y = 220
p = 0.749000; confidence = 0.850000; image = 180; scale_factor = 0.567000; x = 1198; y = 186
p = 0.749000; confidence = 0.840000; image = 180; scale_factor = 0.567000; x = 1205; y = 192
p = 0.674400; confidence = 0.650000; image = 180; scale_factor = 1.410880; x = 981; y = 334
p = 0.715200; confidence = 0.610000; image = 181; scale_factor = 0.680400; x = 792; y = 304
p = 0.826100; confidence = 0.640000; image = 183; scale_factor = 0.979780; x = 1326; y = 303
p = 0.798800; confidence = 0.610000; image = 183; scale_factor = 1.175730; x = 1015; y = 340
p = 0.849500; confidence = 0.720000; image = 183; scale_factor = 1.410880; x = 889; y = 300
p = 0.803200; confidence = 0.730000; image = 183; scale_factor = 1.410880; x = 1023; y = 335
p = 0.756700; confidence = 0.640000; image = 188; scale_factor = 1.693050; x = 1025; y = 269
p = 0.756700; confidence = 0.640000; image = 188; scale_factor = 1.693050; x = 1025; y = 269
p = 0.645600; confidence = 0.680000; image = 188; scale_factor = 2.031660; x = 1017; y = 245
p = 0.900400; confidence = 0.680000; image = 189; scale_factor = 1.175730; x = 1052; y = 278
p = 0.756700; confidence = 0.690000; image = 189; scale_factor = 1.693050; x = 1052; y = 282
p = 0.756700; confidence = 0.610000; image = 189; scale_factor = 1.693050; x = 1039; y = 309
p = 0.859700; confidence = 0.750000; image = 189; scale_factor = 1.693050; x = 1054; y = 280
p = 0.645600; confidence = 0.660000; image = 189; scale_factor = 2.031660; x = 1053; y = 280
p = 0.782200; confidence = 0.730000; image = 189; scale_factor = 2.031660; x = 1041; y = 307
p = 0.629100; confidence = 0.820000; image = 189; scale_factor = 2.031660; x = 1053; y = 342
p = 0.706900; confidence = 0.670000; image = 190; scale_factor = 1.175730; x = 908; y = 359
p = 0.603300; confidence = 0.750000; image = 191; scale_factor = 0.328120; x = 1019; y = 352
p = 0.603300; confidence = 0.730000; image = 191; scale_factor = 0.328120; x = 1026; y = 352
p = 0.620600; confidence = 0.810000; image = 191; scale_factor = 0.328120; x = 1022; y = 350
p = 0.603300; confidence = 0.750000; image = 191; scale_factor = 0.328120; x = 1026; y = 353
p = 0.662500; confidence = 0.860000; image = 191; scale_factor = 0.393750; x = 1040; y = 347
p = 0.835700; confidence = 0.910000; image = 191; scale_factor = 0.393750; x = 1028; y = 353
p = 0.646000; confidence = 0.750000; image = 191; scale_factor = 0.393750; x = 1049; y = 350
p = 0.841000; confidence = 0.840000; image = 191; scale_factor = 0.472500; x = 1032; y = 345
p = 0.713900; confidence = 0.620000; image = 191; scale_factor = 0.472500; x = 1024; y = 366
p = 0.607200; confidence = 0.500000; image = 193; scale_factor = 0.816480; x = 1001; y = 269
p = 0.607200; confidence = 0.520000; image = 194; scale_factor = 0.816480; x = 1044; y = 266
p = 0.607200; confidence = 0.520000; image = 194; scale_factor = 0.816480; x = 1042; y = 264
p = 0.727100; confidence = 0.670000; image = 194; scale_factor = 0.979780; x = 197; y = 224
p = 0.674900; confidence = 0.650000; image = 194; scale_factor = 1.693050; x = 201; y = 276
p = 0.648000; confidence = 0.630000; image = 195; scale_factor = 1.693050; x = 1113; y = 242
p = 0.623600; confidence = 0.870000; image = 198; scale_factor = 1.693050; x = 795; y = 245
p = 0.623600; confidence = 0.860000; image = 198; scale_factor = 1.693050; x = 796; y = 244
p = 0.815000; confidence = 0.660000; image = 202; scale_factor = 1.410880; x = 452; y = 305
p = 0.815000; confidence = 0.650000; image = 202; scale_factor = 1.410880; x = 452; y = 305
p = 0.744000; confidence = 0.620000; image = 202; scale_factor = 1.693050; x = 449; y = 304
p = 0.673200; confidence = 0.610000; image = 204; scale_factor = 0.680400; x = 140; y = 230
p = 0.760400; confidence = 0.640000; image = 204; scale_factor = 0.816480; x = 136; y = 228
p = 0.770700; confidence = 0.620000; image = 205; scale_factor = 0.979780; x = 1144; y = 368
p = 0.623000; confidence = 0.630000; image = 205; scale_factor = 1.175730; x = 1196; y = 162
p = 0.701500; confidence = 0.700000; image = 205; scale_factor = 1.175730; x = 1142; y = 368
p = 0.707300; confidence = 0.720000; image = 205; scale_factor = 1.410880; x = 1143; y = 369
p = 0.707300; confidence = 0.720000; image = 205; scale_factor = 1.410880; x = 1149; y = 364
p = 0.631600; confidence = 0.810000; image = 205; scale_factor = 1.693050; x = 1145; y = 368
p = 0.836400; confidence = 0.800000; image = 206; scale_factor = 1.175730; x = 822; y = 382
p = 0.826200; confidence = 0.790000; image = 206; scale_factor = 1.175730; x = 823; y = 380
p = 0.826200; confidence = 0.790000; image = 206; scale_factor = 1.175730; x = 822; y = 380
p = 0.873600; confidence = 0.900000; image = 206; scale_factor = 1.410880; x = 818; y = 379
p = 0.873600; confidence = 0.930000; image = 206; scale_factor = 1.410880; x = 819; y = 381
p = 0.873600; confidence = 0.910000; image = 206; scale_factor = 1.410880; x = 820; y = 379
p = 0.873600; confidence = 0.910000; image = 206; scale_factor = 1.410880; x = 819; y = 379
p = 0.689600; confidence = 0.610000; image = 214; scale_factor = 0.567000; x = 430; y = 193
p = 0.689600; confidence = 0.620000; image = 214; scale_factor = 0.567000; x = 430; y = 193
p = 0.742500; confidence = 0.630000; image = 214; scale_factor = 0.680400; x = 434; y = 191
p = 0.742500; confidence = 0.670000; image = 214; scale_factor = 0.680400; x = 429; y = 195
