p = 0.109600; confidence = 0.500000; image = 300; scale_factor = 0.816480; x = 791; y = 367
p = 0.707300; confidence = 0.770000; image = 371; scale_factor = 0.472500; x = 339; y = 252
p = 0.550800; confidence = 0.700000; image = 371; scale_factor = 0.472500; x = 339; y = 249
p = 0.722200; confidence = 0.830000; image = 371; scale_factor = 0.567000; x = 342; y = 247
p = 0.707300; confidence = 0.760000; image = 371; scale_factor = 0.567000; x = 336; y = 257
p = 0.722200; confidence = 0.800000; image = 371; scale_factor = 0.567000; x = 347; y = 255
p = 0.550800; confidence = 0.690000; image = 371; scale_factor = 0.680400; x = 345; y = 242
p = 0.550800; confidence = 0.630000; image = 371; scale_factor = 0.680400; x = 348; y = 244
p = 0.109600; confidence = 0.510000; image = 371; scale_factor = 0.816480; x = 1251; y = 188
p = 0.109600; confidence = 0.500000; image = 371; scale_factor = 0.816480; x = 1253; y = 188
p = 0.109600; confidence = 0.510000; image = 371; scale_factor = 0.816480; x = 354; y = 245
p = 0.109600; confidence = 0.520000; image = 371; scale_factor = 0.816480; x = 530; y = 366
p = 0.109600; confidence = 0.530000; image = 371; scale_factor = 0.979780; x = 1254; y = 189
p = 0.109600; confidence = 0.530000; image = 371; scale_factor = 0.979780; x = 1251; y = 189
p = 0.109600; confidence = 0.510000; image = 371; scale_factor = 1.175730; x = 1257; y = 189
p = 0.109600; confidence = 0.500000; image = 371; scale_factor = 1.175730; x = 1255; y = 189
p = 0.109600; confidence = 0.500000; image = 371; scale_factor = 1.175730; x = 337; y = 252
p = 0.109600; confidence = 0.540000; image = 371; scale_factor = 1.175730; x = 241; y = 424
p = 0.109600; confidence = 0.500000; image = 371; scale_factor = 1.410880; x = 1291; y = 425
p = 0.109600; confidence = 0.570000; image = 372; scale_factor = 0.567000; x = 1000; y = 285
p = 0.109600; confidence = 0.580000; image = 372; scale_factor = 0.567000; x = 1002; y = 285
p = 0.722200; confidence = 0.800000; image = 372; scale_factor = 0.680400; x = 991; y = 292
p = 0.722200; confidence = 0.820000; image = 372; scale_factor = 0.680400; x = 995; y = 292
p = 0.722200; confidence = 0.840000; image = 372; scale_factor = 0.680400; x = 998; y = 291
p = 0.109600; confidence = 0.510000; image = 372; scale_factor = 0.816480; x = 658; y = 104
p = 0.722200; confidence = 0.890000; image = 372; scale_factor = 0.816480; x = 995; y = 291
p = 0.870700; confidence = 0.950000; image = 372; scale_factor = 0.816480; x = 996; y = 293
p = 0.722200; confidence = 0.860000; image = 372; scale_factor = 0.816480; x = 1003; y = 294
p = 0.550800; confidence = 0.700000; image = 372; scale_factor = 0.979780; x = 989; y = 287
p = 0.550800; confidence = 0.690000; image = 372; scale_factor = 0.979780; x = 1004; y = 297
p = 0.109600; confidence = 0.540000; image = 372; scale_factor = 2.031660; x = 1295; y = 201
p = 0.109600; confidence = 0.500000; image = 372; scale_factor = 2.031660; x = 1309; y = 350
p = 0.109600; confidence = 0.530000; image = 372; scale_factor = 2.031660; x = 340; y = 404
p = 0.109600; confidence = 0.500000; image = 373; scale_factor = 0.328120; x = 1130; y = 726
p = 0.109600; confidence = 0.560000; image = 373; scale_factor = 0.816480; x = 184; y = 269
p = 0.707300; confidence = 0.790000; image = 373; scale_factor = 0.816480; x = 838; y = 270
p = 0.722200; confidence = 0.810000; image = 373; scale_factor = 0.816480; x = 837; y = 269
p = 0.109600; confidence = 0.550000; image = 373; scale_factor = 0.816480; x = 181; y = 273
p = 0.707300; confidence = 0.740000; image = 373; scale_factor = 0.816480; x = 832; y = 275
p = 0.722200; confidence = 0.800000; image = 373; scale_factor = 0.816480; x = 837; y = 275
p = 0.109600; confidence = 0.590000; image = 373; scale_factor = 0.816480; x = 1024; y = 534
p = 0.109600; confidence = 0.570000; image = 373; scale_factor = 0.816480; x = 1019; y = 526
p = 0.722200; confidence = 0.810000; image = 373; scale_factor = 0.979780; x = 177; y = 265
p = 0.722200; confidence = 0.820000; image = 373; scale_factor = 0.979780; x = 181; y = 267
p = 0.870700; confidence = 0.950000; image = 373; scale_factor = 0.979780; x = 836; y = 272
p = 0.550800; confidence = 0.650000; image = 373; scale_factor = 0.979780; x = 845; y = 265
p = 0.722200; confidence = 0.830000; image = 373; scale_factor = 0.979780; x = 183; y = 266
p = 0.722200; confidence = 0.850000; image = 373; scale_factor = 0.979780; x = 182; y = 266
p = 0.870700; confidence = 0.940000; image = 373; scale_factor = 0.979780; x = 836; y = 271
p = 0.870700; confidence = 0.940000; image = 373; scale_factor = 0.979780; x = 836; y = 271
p = 0.109600; confidence = 0.560000; image = 373; scale_factor = 0.979780; x = 1015; y = 521
p = 0.722200; confidence = 0.810000; image = 373; scale_factor = 1.175730; x = 178; y = 266
p = 0.550800; confidence = 0.650000; image = 373; scale_factor = 1.175730; x = 834; y = 265
p = 0.722200; confidence = 0.860000; image = 373; scale_factor = 1.175730; x = 179; y = 267
p = 0.722200; confidence = 0.850000; image = 373; scale_factor = 1.175730; x = 182; y = 265
p = 0.707300; confidence = 0.710000; image = 373; scale_factor = 1.175730; x = 836; y = 265
p = 0.550800; confidence = 0.660000; image = 373; scale_factor = 1.175730; x = 841; y = 274
p = 0.109600; confidence = 0.570000; image = 373; scale_factor = 1.410880; x = 181; y = 273
p = 0.109600; confidence = 0.560000; image = 373; scale_factor = 1.410880; x = 183; y = 261
p = 0.109600; confidence = 0.520000; image = 373; scale_factor = 1.410880; x = 182; y = 274
p = 0.109600; confidence = 0.520000; image = 373; scale_factor = 1.693050; x = 90; y = 289
p = 0.109600; confidence = 0.520000; image = 373; scale_factor = 1.693050; x = 92; y = 289
p = 0.109600; confidence = 0.580000; image = 373; scale_factor = 1.693050; x = 91; y = 289
p = 0.109600; confidence = 0.520000; image = 374; scale_factor = 0.816480; x = 587; y = 120
p = 0.109600; confidence = 0.590000; image = 374; scale_factor = 1.410880; x = 936; y = 391
p = 0.109600; confidence = 0.520000; image = 374; scale_factor = 1.693050; x = 633; y = 159
p = 0.109600; confidence = 0.530000; image = 374; scale_factor = 2.031660; x = 516; y = 185
p = 0.109600; confidence = 0.520000; image = 375; scale_factor = 2.031660; x = 327; y = 377
p = 0.109600; confidence = 0.520000; image = 375; scale_factor = 2.031660; x = 326; y = 380
p = 0.109600; confidence = 0.530000; image = 376; scale_factor = 0.979780; x = 101; y = 130
p = 0.109600; confidence = 0.550000; image = 376; scale_factor = 1.175730; x = 409; y = 216
p = 0.109600; confidence = 0.540000; image = 376; scale_factor = 2.031660; x = 202; y = 261
p = 0.109600; confidence = 0.540000; image = 376; scale_factor = 2.031660; x = 202; y = 261
p = 0.550800; confidence = 0.680000; image = 377; scale_factor = 0.567000; x = 1154; y = 240
p = 0.550800; confidence = 0.660000; image = 377; scale_factor = 0.567000; x = 1153; y = 235
p = 0.550800; confidence = 0.620000; image = 377; scale_factor = 0.567000; x = 1150; y = 237
p = 0.550800; confidence = 0.620000; image = 377; scale_factor = 0.567000; x = 1158; y = 239
p = 0.722200; confidence = 0.860000; image = 377; scale_factor = 0.680400; x = 1155; y = 233
p = 0.550800; confidence = 0.680000; image = 377; scale_factor = 0.680400; x = 257; y = 285
p = 0.707300; confidence = 0.730000; image = 377; scale_factor = 0.680400; x = 259; y = 285
p = 0.722200; confidence = 0.870000; image = 377; scale_factor = 0.680400; x = 1151; y = 242
p = 0.722200; confidence = 0.890000; image = 377; scale_factor = 0.680400; x = 1154; y = 236
p = 0.109600; confidence = 0.580000; image = 377; scale_factor = 0.680400; x = 253; y = 294
p = 0.550800; confidence = 0.680000; image = 377; scale_factor = 0.680400; x = 262; y = 285
p = 0.722200; confidence = 0.810000; image = 377; scale_factor = 0.816480; x = 261; y = 286
p = 0.707300; confidence = 0.770000; image = 377; scale_factor = 0.816480; x = 1154; y = 280
p = 0.722200; confidence = 0.800000; image = 377; scale_factor = 0.816480; x = 1153; y = 280
p = 0.707300; confidence = 0.760000; image = 377; scale_factor = 0.816480; x = 261; y = 280
p = 0.722200; confidence = 0.800000; image = 377; scale_factor = 0.816480; x = 260; y = 293
p = 0.707300; confidence = 0.710000; image = 377; scale_factor = 0.816480; x = 1155; y = 277
p = 0.722200; confidence = 0.810000; image = 377; scale_factor = 0.816480; x = 1153; y = 279
p = 0.109600; confidence = 0.530000; image = 377; scale_factor = 0.979780; x = 266; y = 282
p = 0.109600; confidence = 0.600000; image = 377; scale_factor = 0.979780; x = 1152; y = 269
p = 0.550800; confidence = 0.700000; image = 377; scale_factor = 0.979780; x = 1158; y = 267
p = 0.550800; confidence = 0.610000; image = 377; scale_factor = 0.979780; x = 255; y = 298
p = 0.550800; confidence = 0.650000; image = 377; scale_factor = 0.979780; x = 259; y = 277
p = 0.550800; confidence = 0.620000; image = 377; scale_factor = 0.979780; x = 1149; y = 286
p = 0.550800; confidence = 0.650000; image = 377; scale_factor = 0.979780; x = 1156; y = 282
p = 0.550800; confidence = 0.680000; image = 377; scale_factor = 1.175730; x = 1142; y = 272
p = 0.109600; confidence = 0.560000; image = 377; scale_factor = 1.410880; x = 1145; y = 269
p = 0.109600; confidence = 0.500000; image = 377; scale_factor = 1.410880; x = 1181; y = 582
p = 0.109600; confidence = 0.500000; image = 377; scale_factor = 1.410880; x = 1180; y = 585
p = 0.109600; confidence = 0.540000; image = 377; scale_factor = 1.410880; x = 1278; y = 538
p = 0.870700; confidence = 0.980000; image = 378; scale_factor = 0.273440; x = 85; y = 499
p = 0.109600; confidence = 0.540000; image = 378; scale_factor = 1.175730; x = 473; y = 52
p = 0.109600; confidence = 0.500000; image = 378; scale_factor = 1.693050; x = 11; y = 380
p = 0.550800; confidence = 0.620000; image = 378; scale_factor = 2.031660; x = 25; y = 359
p = 0.550800; confidence = 0.610000; image = 379; scale_factor = 0.472500; x = 1085; y = 279
p = 0.550800; confidence = 0.630000; image = 379; scale_factor = 0.472500; x = 1090; y = 285
p = 0.550800; confidence = 0.640000; image = 379; scale_factor = 0.472500; x = 1086; y = 285
p = 0.722200; confidence = 0.800000; image = 379; scale_factor = 0.567000; x = 212; y = 274
p = 0.707300; confidence = 0.730000; image = 379; scale_factor = 0.567000; x = 209; y = 278
p = 0.870700; confidence = 0.900000; image = 379; scale_factor = 0.567000; x = 1087; y = 289
p = 0.870700; confidence = 0.920000; image = 379; scale_factor = 0.567000; x = 1087; y = 285
p = 0.707300; confidence = 0.790000; image = 379; scale_factor = 0.567000; x = 1088; y = 298
p = 0.550800; confidence = 0.640000; image = 379; scale_factor = 0.680400; x = 218; y = 272
p = 0.109600; confidence = 0.540000; image = 379; scale_factor = 0.680400; x = 215; y = 317
p = 0.707300; confidence = 0.730000; image = 379; scale_factor = 0.680400; x = 1079; y = 297
p = 0.707300; confidence = 0.770000; image = 379; scale_factor = 0.680400; x = 1091; y = 297
p = 0.707300; confidence = 0.750000; image = 379; scale_factor = 0.680400; x = 209; y = 277
p = 0.707300; confidence = 0.710000; image = 379; scale_factor = 0.680400; x = 215; y = 280
p = 0.707300; confidence = 0.720000; image = 379; scale_factor = 0.680400; x = 1092; y = 292
p = 0.722200; confidence = 0.800000; image = 379; scale_factor = 0.680400; x = 1094; y = 291
p = 0.109600; confidence = 0.540000; image = 379; scale_factor = 0.816480; x = 205; y = 274
p = 0.550800; confidence = 0.640000; image = 379; scale_factor = 0.816480; x = 208; y = 270
p = 0.550800; confidence = 0.680000; image = 379; scale_factor = 0.816480; x = 1102; y = 287
p = 0.550800; confidence = 0.620000; image = 379; scale_factor = 0.816480; x = 214; y = 308
p = 0.550800; confidence = 0.650000; image = 379; scale_factor = 0.816480; x = 212; y = 328
p = 0.550800; confidence = 0.700000; image = 379; scale_factor = 0.816480; x = 1076; y = 339
p = 0.550800; confidence = 0.610000; image = 379; scale_factor = 0.816480; x = 1085; y = 344
p = 0.109600; confidence = 0.550000; image = 379; scale_factor = 0.979780; x = 1104; y = 285
p = 0.109600; confidence = 0.570000; image = 379; scale_factor = 0.979780; x = 203; y = 310
p = 0.550800; confidence = 0.670000; image = 379; scale_factor = 0.979780; x = 1074; y = 326
p = 0.550800; confidence = 0.640000; image = 379; scale_factor = 0.979780; x = 1079; y = 325
p = 0.109600; confidence = 0.600000; image = 379; scale_factor = 0.979780; x = 1076; y = 326
p = 0.550800; confidence = 0.610000; image = 379; scale_factor = 0.979780; x = 1072; y = 334
p = 0.109600; confidence = 0.500000; image = 379; scale_factor = 1.410880; x = 1019; y = 438
p = 0.109600; confidence = 0.550000; image = 379; scale_factor = 1.693050; x = 1018; y = 437
p = 0.109600; confidence = 0.530000; image = 380; scale_factor = 0.680400; x = 1292; y = 629
p = 0.109600; confidence = 0.510000; image = 380; scale_factor = 1.175730; x = 565; y = 227
p = 0.550800; confidence = 0.630000; image = 380; scale_factor = 1.175730; x = 966; y = 223
p = 0.550800; confidence = 0.630000; image = 380; scale_factor = 1.175730; x = 965; y = 220
p = 0.550800; confidence = 0.620000; image = 380; scale_factor = 1.175730; x = 564; y = 253
p = 0.707300; confidence = 0.750000; image = 380; scale_factor = 1.175730; x = 565; y = 252
p = 0.550800; confidence = 0.620000; image = 380; scale_factor = 1.175730; x = 966; y = 223
p = 0.550800; confidence = 0.650000; image = 380; scale_factor = 1.175730; x = 961; y = 225
p = 0.109600; confidence = 0.590000; image = 380; scale_factor = 1.410880; x = 968; y = 222
p = 0.109600; confidence = 0.580000; image = 380; scale_factor = 1.410880; x = 964; y = 222
p = 0.870700; confidence = 0.910000; image = 380; scale_factor = 1.410880; x = 562; y = 251
p = 0.550800; confidence = 0.700000; image = 380; scale_factor = 1.410880; x = 963; y = 245
p = 0.707300; confidence = 0.740000; image = 380; scale_factor = 1.410880; x = 962; y = 247
p = 0.550800; confidence = 0.670000; image = 380; scale_factor = 1.693050; x = 567; y = 247
p = 0.109600; confidence = 0.590000; image = 380; scale_factor = 1.693050; x = 562; y = 245
p = 0.550800; confidence = 0.690000; image = 380; scale_factor = 1.693050; x = 962; y = 241
p = 0.550800; confidence = 0.680000; image = 380; scale_factor = 1.693050; x = 959; y = 248
p = 0.550800; confidence = 0.680000; image = 380; scale_factor = 1.693050; x = 561; y = 256
p = 0.550800; confidence = 0.650000; image = 380; scale_factor = 1.693050; x = 568; y = 253
p = 0.109600; confidence = 0.560000; image = 380; scale_factor = 2.031660; x = 565; y = 244
p = 0.109600; confidence = 0.550000; image = 380; scale_factor = 2.031660; x = 959; y = 250
p = 0.109600; confidence = 0.540000; image = 380; scale_factor = 2.031660; x = 958; y = 249
p = 0.550800; confidence = 0.630000; image = 380; scale_factor = 2.031660; x = 565; y = 256
p = 0.550800; confidence = 0.630000; image = 380; scale_factor = 2.031660; x = 566; y = 256
p = 0.109600; confidence = 0.570000; image = 380; scale_factor = 2.031660; x = 959; y = 251
p = 0.109600; confidence = 0.500000; image = 381; scale_factor = 1.175730; x = 1316; y = 442
p = 0.109600; confidence = 0.580000; image = 381; scale_factor = 1.410880; x = 1029; y = 237
p = 0.109600; confidence = 0.530000; image = 381; scale_factor = 1.410880; x = 1025; y = 238
p = 0.109600; confidence = 0.580000; image = 381; scale_factor = 1.693050; x = 1286; y = 359
p = 0.109600; confidence = 0.540000; image = 381; scale_factor = 1.693050; x = 1286; y = 358
p = 0.109600; confidence = 0.510000; image = 381; scale_factor = 1.693050; x = 1349; y = 453
p = 0.109600; confidence = 0.520000; image = 382; scale_factor = 0.567000; x = 1228; y = 240
p = 0.109600; confidence = 0.540000; image = 382; scale_factor = 0.680400; x = 469; y = 251
p = 0.722200; confidence = 0.880000; image = 382; scale_factor = 0.680400; x = 1232; y = 248
p = 0.722200; confidence = 0.890000; image = 382; scale_factor = 0.680400; x = 1229; y = 248
p = 0.550800; confidence = 0.700000; image = 382; scale_factor = 0.680400; x = 465; y = 294
p = 0.109600; confidence = 0.500000; image = 382; scale_factor = 0.680400; x = 1230; y = 294
p = 0.722200; confidence = 0.860000; image = 382; scale_factor = 0.816480; x = 463; y = 291
p = 0.707300; confidence = 0.710000; image = 382; scale_factor = 0.816480; x = 466; y = 296
p = 0.550800; confidence = 0.700000; image = 382; scale_factor = 0.816480; x = 1235; y = 254
p = 0.109600; confidence = 0.580000; image = 382; scale_factor = 0.816480; x = 1240; y = 250
p = 0.707300; confidence = 0.790000; image = 382; scale_factor = 0.816480; x = 462; y = 293
p = 0.722200; confidence = 0.800000; image = 382; scale_factor = 0.816480; x = 464; y = 290
p = 0.109600; confidence = 0.590000; image = 382; scale_factor = 0.816480; x = 1225; y = 283
p = 0.707300; confidence = 0.760000; image = 382; scale_factor = 0.979780; x = 464; y = 283
p = 0.722200; confidence = 0.840000; image = 382; scale_factor = 0.979780; x = 468; y = 285
p = 0.722200; confidence = 0.890000; image = 382; scale_factor = 0.979780; x = 1231; y = 279
p = 0.722200; confidence = 0.840000; image = 382; scale_factor = 0.979780; x = 471; y = 289
p = 0.707300; confidence = 0.760000; image = 382; scale_factor = 0.979780; x = 472; y = 289
p = 0.722200; confidence = 0.810000; image = 382; scale_factor = 0.979780; x = 1237; y = 284
p = 0.707300; confidence = 0.750000; image = 382; scale_factor = 0.979780; x = 1236; y = 282
p = 0.707300; confidence = 0.770000; image = 382; scale_factor = 1.175730; x = 472; y = 296
p = 0.550800; confidence = 0.700000; image = 382; scale_factor = 1.175730; x = 473; y = 295
p = 0.109600; confidence = 0.580000; image = 382; scale_factor = 1.175730; x = 1227; y = 277
p = 0.550800; confidence = 0.660000; image = 382; scale_factor = 1.175730; x = 1236; y = 290
p = 0.707300; confidence = 0.730000; image = 382; scale_factor = 1.175730; x = 473; y = 296
p = 0.550800; confidence = 0.660000; image = 382; scale_factor = 1.175730; x = 1217; y = 287
p = 0.109600; confidence = 0.540000; image = 382; scale_factor = 1.410880; x = 476; y = 297
p = 0.109600; confidence = 0.570000; image = 382; scale_factor = 1.410880; x = 457; y = 297
p = 0.109600; confidence = 0.550000; image = 382; scale_factor = 1.410880; x = 459; y = 298
p = 0.109600; confidence = 0.510000; image = 383; scale_factor = 1.175730; x = 124; y = 378
p = 0.109600; confidence = 0.530000; image = 383; scale_factor = 1.410880; x = 112; y = 360
p = 0.109600; confidence = 0.560000; image = 383; scale_factor = 1.410880; x = 1266; y = 374
p = 0.109600; confidence = 0.510000; image = 383; scale_factor = 1.693050; x = 1262; y = 371
p = 0.109600; confidence = 0.500000; image = 383; scale_factor = 2.031660; x = 1279; y = 243
p = 0.109600; confidence = 0.600000; image = 383; scale_factor = 2.031660; x = 987; y = 316
p = 0.109600; confidence = 0.560000; image = 383; scale_factor = 2.031660; x = 1250; y = 338
p = 0.109600; confidence = 0.520000; image = 383; scale_factor = 2.031660; x = 1251; y = 339
p = 0.109600; confidence = 0.530000; image = 384; scale_factor = 0.393750; x = 1234; y = 286
p = 0.109600; confidence = 0.570000; image = 384; scale_factor = 0.393750; x = 1228; y = 353
p = 0.550800; confidence = 0.640000; image = 384; scale_factor = 0.393750; x = 1219; y = 355
p = 0.109600; confidence = 0.600000; image = 384; scale_factor = 0.472500; x = 1225; y = 281
p = 0.707300; confidence = 0.740000; image = 384; scale_factor = 0.472500; x = 1236; y = 355
p = 0.707300; confidence = 0.720000; image = 384; scale_factor = 0.472500; x = 1244; y = 360
p = 0.109600; confidence = 0.520000; image = 384; scale_factor = 0.472500; x = 1276; y = 574
p = 0.707300; confidence = 0.770000; image = 384; scale_factor = 0.567000; x = 1219; y = 348
p = 0.722200; confidence = 0.810000; image = 384; scale_factor = 0.567000; x = 1228; y = 341
p = 0.707300; confidence = 0.730000; image = 384; scale_factor = 0.567000; x = 1221; y = 346
p = 0.109600; confidence = 0.590000; image = 384; scale_factor = 0.680400; x = 1219; y = 345
p = 0.550800; confidence = 0.700000; image = 384; scale_factor = 0.680400; x = 1223; y = 366
p = 0.707300; confidence = 0.760000; image = 384; scale_factor = 0.680400; x = 1241; y = 363
p = 0.550800; confidence = 0.610000; image = 384; scale_factor = 0.816480; x = 1244; y = 365
p = 0.109600; confidence = 0.510000; image = 384; scale_factor = 0.979780; x = 1216; y = 366
p = 0.109600; confidence = 0.520000; image = 384; scale_factor = 1.410880; x = 425; y = 386
p = 0.109600; confidence = 0.530000; image = 385; scale_factor = 0.567000; x = 999; y = 255
p = 0.109600; confidence = 0.520000; image = 385; scale_factor = 0.680400; x = 294; y = 247
p = 0.109600; confidence = 0.570000; image = 385; scale_factor = 0.680400; x = 998; y = 248
p = 0.550800; confidence = 0.620000; image = 385; scale_factor = 0.680400; x = 995; y = 247
p = 0.707300; confidence = 0.720000; image = 385; scale_factor = 0.816480; x = 291; y = 243
p = 0.707300; confidence = 0.740000; image = 385; scale_factor = 0.816480; x = 296; y = 245
p = 0.550800; confidence = 0.650000; image = 385; scale_factor = 0.816480; x = 1000; y = 247
p = 0.707300; confidence = 0.780000; image = 385; scale_factor = 0.816480; x = 999; y = 249
p = 0.109600; confidence = 0.540000; image = 385; scale_factor = 0.816480; x = 288; y = 252
p = 0.550800; confidence = 0.610000; image = 385; scale_factor = 0.816480; x = 297; y = 253
p = 0.550800; confidence = 0.640000; image = 385; scale_factor = 0.816480; x = 1000; y = 250
p = 0.707300; confidence = 0.710000; image = 385; scale_factor = 0.979780; x = 282; y = 246
p = 0.707300; confidence = 0.760000; image = 385; scale_factor = 0.979780; x = 294; y = 246
p = 0.722200; confidence = 0.830000; image = 385; scale_factor = 0.979780; x = 993; y = 251
p = 0.707300; confidence = 0.740000; image = 385; scale_factor = 0.979780; x = 1003; y = 251
p = 0.707300; confidence = 0.760000; image = 385; scale_factor = 0.979780; x = 286; y = 252
p = 0.550800; confidence = 0.640000; image = 385; scale_factor = 0.979780; x = 295; y = 251
p = 0.722200; confidence = 0.830000; image = 385; scale_factor = 0.979780; x = 997; y = 247
p = 0.707300; confidence = 0.730000; image = 385; scale_factor = 0.979780; x = 1003; y = 256
p = 0.109600; confidence = 0.520000; image = 385; scale_factor = 1.175730; x = 290; y = 239
p = 0.109600; confidence = 0.600000; image = 385; scale_factor = 1.175730; x = 296; y = 239
p = 0.550800; confidence = 0.610000; image = 385; scale_factor = 1.175730; x = 997; y = 242
p = 0.707300; confidence = 0.770000; image = 385; scale_factor = 1.175730; x = 1004; y = 248
p = 0.109600; confidence = 0.600000; image = 385; scale_factor = 1.175730; x = 281; y = 255
p = 0.109600; confidence = 0.540000; image = 385; scale_factor = 1.175730; x = 280; y = 254
p = 0.707300; confidence = 0.750000; image = 385; scale_factor = 1.175730; x = 1004; y = 257
p = 0.707300; confidence = 0.770000; image = 385; scale_factor = 1.175730; x = 1004; y = 254
p = 0.550800; confidence = 0.650000; image = 386; scale_factor = 1.175730; x = 567; y = 226
p = 0.550800; confidence = 0.680000; image = 386; scale_factor = 1.175730; x = 565; y = 227
p = 0.109600; confidence = 0.510000; image = 386; scale_factor = 1.175730; x = 987; y = 233
p = 0.550800; confidence = 0.650000; image = 386; scale_factor = 1.175730; x = 567; y = 226
p = 0.550800; confidence = 0.650000; image = 386; scale_factor = 1.175730; x = 568; y = 228
p = 0.550800; confidence = 0.610000; image = 386; scale_factor = 1.175730; x = 992; y = 238
p = 0.109600; confidence = 0.600000; image = 386; scale_factor = 1.175730; x = 986; y = 237
p = 0.550800; confidence = 0.680000; image = 386; scale_factor = 1.410880; x = 990; y = 237
p = 0.550800; confidence = 0.610000; image = 386; scale_factor = 1.410880; x = 564; y = 225
p = 0.707300; confidence = 0.730000; image = 386; scale_factor = 1.410880; x = 986; y = 239
p = 0.550800; confidence = 0.650000; image = 386; scale_factor = 1.410880; x = 985; y = 239
p = 0.109600; confidence = 0.550000; image = 386; scale_factor = 1.693050; x = 995; y = 239
p = 0.109600; confidence = 0.580000; image = 386; scale_factor = 1.693050; x = 993; y = 241
p = 0.109600; confidence = 0.500000; image = 386; scale_factor = 2.031660; x = 568; y = 296
p = 0.109600; confidence = 0.500000; image = 386; scale_factor = 2.031660; x = 195; y = 353
p = 0.109600; confidence = 0.500000; image = 387; scale_factor = 1.693050; x = 406; y = 160
p = 0.109600; confidence = 0.510000; image = 389; scale_factor = 0.680400; x = 923; y = 158
p = 0.109600; confidence = 0.510000; image = 389; scale_factor = 0.816480; x = 1247; y = 408
p = 0.109600; confidence = 0.600000; image = 390; scale_factor = 0.567000; x = 474; y = 271
p = 0.109600; confidence = 0.580000; image = 390; scale_factor = 0.567000; x = 476; y = 280
p = 0.707300; confidence = 0.770000; image = 390; scale_factor = 0.680400; x = 478; y = 279
p = 0.722200; confidence = 0.830000; image = 390; scale_factor = 0.680400; x = 482; y = 276
p = 0.109600; confidence = 0.560000; image = 390; scale_factor = 0.680400; x = 1239; y = 289
p = 0.707300; confidence = 0.780000; image = 390; scale_factor = 0.680400; x = 478; y = 273
p = 0.550800; confidence = 0.650000; image = 390; scale_factor = 0.816480; x = 474; y = 272
p = 0.550800; confidence = 0.700000; image = 390; scale_factor = 0.816480; x = 477; y = 265
p = 0.550800; confidence = 0.680000; image = 390; scale_factor = 0.816480; x = 1250; y = 288
p = 0.550800; confidence = 0.670000; image = 390; scale_factor = 0.816480; x = 1253; y = 279
p = 0.707300; confidence = 0.720000; image = 390; scale_factor = 0.816480; x = 472; y = 278
p = 0.707300; confidence = 0.780000; image = 390; scale_factor = 0.816480; x = 487; y = 279
p = 0.550800; confidence = 0.660000; image = 390; scale_factor = 0.816480; x = 1246; y = 277
p = 0.550800; confidence = 0.640000; image = 390; scale_factor = 0.816480; x = 1249; y = 294
p = 0.550800; confidence = 0.640000; image = 390; scale_factor = 0.979780; x = 489; y = 264
p = 0.550800; confidence = 0.660000; image = 390; scale_factor = 0.979780; x = 1235; y = 274
p = 0.550800; confidence = 0.660000; image = 390; scale_factor = 0.979780; x = 1254; y = 273
p = 0.550800; confidence = 0.650000; image = 390; scale_factor = 0.979780; x = 470; y = 285
p = 0.550800; confidence = 0.660000; image = 390; scale_factor = 0.979780; x = 491; y = 280
p = 0.550800; confidence = 0.640000; image = 390; scale_factor = 0.979780; x = 1236; y = 294
p = 0.550800; confidence = 0.670000; image = 390; scale_factor = 0.979780; x = 1234; y = 274
p = 0.109600; confidence = 0.570000; image = 390; scale_factor = 1.175730; x = 1011; y = 459
p = 0.109600; confidence = 0.570000; image = 390; scale_factor = 1.410880; x = 949; y = 431
p = 0.109600; confidence = 0.520000; image = 390; scale_factor = 1.410880; x = 1003; y = 452
p = 0.109600; confidence = 0.560000; image = 391; scale_factor = 0.472500; x = 1287; y = 272
p = 0.109600; confidence = 0.570000; image = 391; scale_factor = 0.472500; x = 1287; y = 266
p = 0.109600; confidence = 0.540000; image = 391; scale_factor = 1.693050; x = 441; y = 168
p = 0.707300; confidence = 0.740000; image = 392; scale_factor = 0.393750; x = 387; y = 326
p = 0.550800; confidence = 0.700000; image = 392; scale_factor = 0.393750; x = 398; y = 326
p = 0.707300; confidence = 0.760000; image = 392; scale_factor = 0.393750; x = 387; y = 330
p = 0.707300; confidence = 0.720000; image = 392; scale_factor = 0.393750; x = 386; y = 322
p = 0.707300; confidence = 0.790000; image = 392; scale_factor = 0.472500; x = 394; y = 310
p = 0.870700; confidence = 0.920000; image = 392; scale_factor = 0.472500; x = 388; y = 324
p = 0.870700; confidence = 0.920000; image = 392; scale_factor = 0.472500; x = 388; y = 321
p = 0.550800; confidence = 0.680000; image = 392; scale_factor = 0.567000; x = 402; y = 317
p = 0.550800; confidence = 0.670000; image = 392; scale_factor = 0.567000; x = 406; y = 327
p = 0.109600; confidence = 0.520000; image = 392; scale_factor = 0.567000; x = 388; y = 314
p = 0.550800; confidence = 0.640000; image = 392; scale_factor = 0.680400; x = 379; y = 320
p = 0.109600; confidence = 0.590000; image = 392; scale_factor = 0.680400; x = 378; y = 316
p = 0.550800; confidence = 0.670000; image = 392; scale_factor = 0.680400; x = 379; y = 326
p = 0.109600; confidence = 0.500000; image = 392; scale_factor = 0.816480; x = 405; y = 339
