p = 0.991600; confidence = 0.850000; image = 5; scale_factor = 0.816480; x = 187; y = 269
p = 1.000000; confidence = 0.920000; image = 117; scale_factor = 1.410880; x = 848; y = 352
p = 0.993300; confidence = 0.790000; image = 119; scale_factor = 0.816480; x = 953; y = 388
p = 0.993700; confidence = 0.820000; image = 119; scale_factor = 0.816480; x = 952; y = 392
p = 0.989200; confidence = 0.780000; image = 119; scale_factor = 0.816480; x = 950; y = 392
p = 0.989200; confidence = 0.780000; image = 119; scale_factor = 0.816480; x = 950; y = 387
p = 0.993700; confidence = 0.860000; image = 119; scale_factor = 0.979780; x = 954; y = 386
p = 0.993300; confidence = 0.780000; image = 119; scale_factor = 0.979780; x = 954; y = 384
p = 1.000000; confidence = 0.920000; image = 119; scale_factor = 0.979780; x = 950; y = 389
p = 0.971400; confidence = 0.800000; image = 120; scale_factor = 1.693050; x = 748; y = 361
p = 0.971400; confidence = 0.810000; image = 120; scale_factor = 1.693050; x = 747; y = 359
p = 0.969400; confidence = 0.730000; image = 120; scale_factor = 2.031660; x = 748; y = 359
p = 0.969400; confidence = 0.720000; image = 120; scale_factor = 2.031660; x = 747; y = 363
p = 0.969400; confidence = 0.760000; image = 123; scale_factor = 1.410880; x = 707; y = 364
p = 0.971400; confidence = 0.800000; image = 123; scale_factor = 1.410880; x = 705; y = 364
p = 0.977800; confidence = 0.850000; image = 129; scale_factor = 0.979780; x = 550; y = 292
p = 0.977800; confidence = 0.840000; image = 129; scale_factor = 0.979780; x = 554; y = 294
p = 0.977800; confidence = 0.890000; image = 129; scale_factor = 0.979780; x = 552; y = 293
p = 1.000000; confidence = 0.910000; image = 130; scale_factor = 0.680400; x = 492; y = 333
p = 1.000000; confidence = 0.920000; image = 130; scale_factor = 0.680400; x = 491; y = 335
p = 1.000000; confidence = 0.900000; image = 130; scale_factor = 0.680400; x = 491; y = 333
p = 0.992900; confidence = 0.740000; image = 130; scale_factor = 0.816480; x = 492; y = 344
p = 0.993700; confidence = 0.800000; image = 130; scale_factor = 0.979780; x = 1070; y = 267
p = 0.993300; confidence = 0.740000; image = 130; scale_factor = 0.979780; x = 1073; y = 267
p = 0.993700; confidence = 0.830000; image = 130; scale_factor = 1.175730; x = 1064; y = 262
p = 0.993700; confidence = 0.870000; image = 130; scale_factor = 1.175730; x = 1073; y = 264
p = 1.000000; confidence = 0.900000; image = 130; scale_factor = 1.175730; x = 1065; y = 266
p = 1.000000; confidence = 0.920000; image = 130; scale_factor = 1.175730; x = 1068; y = 267
p = 0.992900; confidence = 0.770000; image = 133; scale_factor = 0.816480; x = 525; y = 360
p = 0.992900; confidence = 0.790000; image = 133; scale_factor = 0.816480; x = 524; y = 356
p = 0.992900; confidence = 0.780000; image = 133; scale_factor = 0.816480; x = 524; y = 360
p = 0.993400; confidence = 0.890000; image = 133; scale_factor = 0.979780; x = 524; y = 354
p = 0.993400; confidence = 0.840000; image = 133; scale_factor = 0.979780; x = 528; y = 352
p = 0.989200; confidence = 0.740000; image = 133; scale_factor = 0.979780; x = 951; y = 264
p = 1.000000; confidence = 0.900000; image = 133; scale_factor = 0.979780; x = 525; y = 354
p = 1.000000; confidence = 0.930000; image = 133; scale_factor = 1.175730; x = 951; y = 261
p = 1.000000; confidence = 0.940000; image = 133; scale_factor = 1.175730; x = 950; y = 261
p = 1.000000; confidence = 0.930000; image = 133; scale_factor = 1.175730; x = 951; y = 261
p = 0.993300; confidence = 0.720000; image = 133; scale_factor = 1.410880; x = 959; y = 262
p = 0.989200; confidence = 0.720000; image = 133; scale_factor = 1.410880; x = 949; y = 267
p = 0.989100; confidence = 0.750000; image = 134; scale_factor = 0.393750; x = 1129; y = 316
p = 0.989100; confidence = 0.760000; image = 134; scale_factor = 0.393750; x = 1129; y = 312
p = 0.989100; confidence = 0.730000; image = 134; scale_factor = 0.393750; x = 1135; y = 312
p = 0.989100; confidence = 0.730000; image = 134; scale_factor = 0.472500; x = 1141; y = 309
p = 0.989200; confidence = 0.710000; image = 134; scale_factor = 0.979780; x = 944; y = 543
p = 0.993400; confidence = 0.800000; image = 140; scale_factor = 0.567000; x = 519; y = 261
p = 0.989800; confidence = 0.860000; image = 140; scale_factor = 0.567000; x = 1184; y = 260
p = 0.992900; confidence = 0.760000; image = 140; scale_factor = 0.567000; x = 515; y = 259
p = 0.989800; confidence = 0.840000; image = 140; scale_factor = 0.567000; x = 1187; y = 262
p = 0.989800; confidence = 0.860000; image = 140; scale_factor = 0.567000; x = 1188; y = 266
p = 1.000000; confidence = 0.930000; image = 140; scale_factor = 0.680400; x = 513; y = 267
p = 1.000000; confidence = 0.970000; image = 140; scale_factor = 0.680400; x = 512; y = 263
p = 1.000000; confidence = 0.940000; image = 140; scale_factor = 0.680400; x = 1188; y = 260
p = 0.989800; confidence = 0.840000; image = 140; scale_factor = 0.680400; x = 1197; y = 264
p = 0.993400; confidence = 0.800000; image = 140; scale_factor = 0.680400; x = 506; y = 272
p = 1.000000; confidence = 0.950000; image = 140; scale_factor = 0.680400; x = 1189; y = 263
p = 0.993400; confidence = 0.890000; image = 140; scale_factor = 0.816480; x = 514; y = 258
p = 0.992900; confidence = 0.770000; image = 140; scale_factor = 0.816480; x = 517; y = 261
p = 0.993400; confidence = 0.830000; image = 140; scale_factor = 0.816480; x = 516; y = 261
p = 0.992900; confidence = 0.740000; image = 141; scale_factor = 1.175730; x = 456; y = 227
p = 0.993300; confidence = 0.780000; image = 141; scale_factor = 1.175730; x = 982; y = 232
p = 0.992900; confidence = 0.730000; image = 141; scale_factor = 1.175730; x = 456; y = 230
p = 0.993300; confidence = 0.760000; image = 141; scale_factor = 1.175730; x = 987; y = 232
p = 0.993700; confidence = 0.850000; image = 142; scale_factor = 0.816480; x = 978; y = 230
p = 0.993100; confidence = 0.880000; image = 142; scale_factor = 0.979780; x = 351; y = 220
p = 0.993100; confidence = 0.870000; image = 142; scale_factor = 0.979780; x = 350; y = 221
p = 0.993700; confidence = 0.870000; image = 142; scale_factor = 0.979780; x = 979; y = 226
p = 1.000000; confidence = 0.920000; image = 142; scale_factor = 0.979780; x = 980; y = 229
p = 0.993100; confidence = 0.880000; image = 142; scale_factor = 0.979780; x = 349; y = 222
p = 0.992600; confidence = 0.790000; image = 142; scale_factor = 0.979780; x = 353; y = 224
p = 1.000000; confidence = 0.900000; image = 142; scale_factor = 0.979780; x = 979; y = 228
p = 1.000000; confidence = 0.900000; image = 142; scale_factor = 0.979780; x = 981; y = 229
p = 0.993300; confidence = 0.760000; image = 142; scale_factor = 1.175730; x = 970; y = 227
p = 0.993300; confidence = 0.730000; image = 142; scale_factor = 1.175730; x = 983; y = 225
p = 0.993300; confidence = 0.730000; image = 142; scale_factor = 1.175730; x = 972; y = 234
p = 0.993300; confidence = 0.790000; image = 142; scale_factor = 1.175730; x = 983; y = 227
p = 0.989100; confidence = 0.730000; image = 146; scale_factor = 0.567000; x = 1168; y = 240
p = 0.989100; confidence = 0.780000; image = 146; scale_factor = 0.567000; x = 1161; y = 240
p = 0.991000; confidence = 0.730000; image = 146; scale_factor = 0.567000; x = 263; y = 264
p = 0.991000; confidence = 0.750000; image = 146; scale_factor = 0.567000; x = 264; y = 262
p = 0.989100; confidence = 0.730000; image = 146; scale_factor = 0.567000; x = 1163; y = 246
p = 0.989100; confidence = 0.780000; image = 146; scale_factor = 0.567000; x = 1163; y = 243
p = 0.989100; confidence = 0.740000; image = 146; scale_factor = 0.680400; x = 1155; y = 233
p = 0.991600; confidence = 0.890000; image = 146; scale_factor = 0.680400; x = 259; y = 311
p = 1.000000; confidence = 0.920000; image = 146; scale_factor = 0.680400; x = 259; y = 308
p = 0.989800; confidence = 0.830000; image = 146; scale_factor = 0.680400; x = 1157; y = 241
p = 0.989800; confidence = 0.810000; image = 146; scale_factor = 0.680400; x = 1166; y = 245
p = 0.991600; confidence = 0.850000; image = 146; scale_factor = 0.680400; x = 260; y = 313
p = 1.000000; confidence = 0.900000; image = 146; scale_factor = 0.680400; x = 257; y = 310
p = 0.989100; confidence = 0.710000; image = 146; scale_factor = 0.680400; x = 1160; y = 286
p = 0.992600; confidence = 0.710000; image = 148; scale_factor = 1.410880; x = 376; y = 516
p = 0.989800; confidence = 0.860000; image = 149; scale_factor = 0.567000; x = 1175; y = 233
p = 0.989800; confidence = 0.850000; image = 149; scale_factor = 0.567000; x = 1176; y = 231
p = 0.989800; confidence = 0.860000; image = 149; scale_factor = 0.567000; x = 1177; y = 232
p = 0.989800; confidence = 0.870000; image = 149; scale_factor = 0.567000; x = 1177; y = 232
p = 1.000000; confidence = 0.930000; image = 149; scale_factor = 0.680400; x = 322; y = 226
p = 0.989800; confidence = 0.820000; image = 149; scale_factor = 0.680400; x = 1188; y = 229
p = 1.000000; confidence = 0.950000; image = 149; scale_factor = 0.680400; x = 323; y = 224
p = 1.000000; confidence = 0.900000; image = 149; scale_factor = 0.680400; x = 328; y = 227
p = 0.992600; confidence = 0.780000; image = 149; scale_factor = 0.816480; x = 329; y = 226
p = 0.993100; confidence = 0.820000; image = 149; scale_factor = 0.816480; x = 327; y = 216
p = 0.989100; confidence = 0.770000; image = 149; scale_factor = 0.816480; x = 1173; y = 221
p = 0.989100; confidence = 0.770000; image = 149; scale_factor = 0.816480; x = 1185; y = 223
p = 0.993300; confidence = 0.710000; image = 152; scale_factor = 0.567000; x = 959; y = 326
p = 0.993300; confidence = 0.730000; image = 152; scale_factor = 0.567000; x = 958; y = 327
p = 0.993300; confidence = 0.720000; image = 152; scale_factor = 0.567000; x = 956; y = 326
p = 0.993300; confidence = 0.720000; image = 152; scale_factor = 0.567000; x = 958; y = 331
p = 0.993700; confidence = 0.880000; image = 152; scale_factor = 0.680400; x = 957; y = 330
p = 0.993700; confidence = 0.850000; image = 152; scale_factor = 0.680400; x = 960; y = 326
p = 0.993700; confidence = 0.830000; image = 152; scale_factor = 0.680400; x = 958; y = 332
p = 0.993700; confidence = 0.860000; image = 152; scale_factor = 0.680400; x = 958; y = 327
p = 0.993700; confidence = 0.830000; image = 152; scale_factor = 0.816480; x = 962; y = 325
p = 0.993700; confidence = 0.800000; image = 152; scale_factor = 0.816480; x = 955; y = 321
p = 0.993700; confidence = 0.810000; image = 152; scale_factor = 0.816480; x = 962; y = 322
p = 0.989200; confidence = 0.740000; image = 155; scale_factor = 0.816480; x = 868; y = 267
p = 0.989900; confidence = 0.880000; image = 155; scale_factor = 0.979780; x = 867; y = 265
p = 0.989900; confidence = 0.890000; image = 155; scale_factor = 0.979780; x = 868; y = 265
p = 0.989900; confidence = 0.890000; image = 155; scale_factor = 0.979780; x = 869; y = 265
p = 0.989900; confidence = 0.870000; image = 155; scale_factor = 0.979780; x = 866; y = 265
p = 1.000000; confidence = 0.950000; image = 155; scale_factor = 1.175730; x = 867; y = 265
p = 0.989900; confidence = 0.880000; image = 155; scale_factor = 1.175730; x = 868; y = 271
p = 1.000000; confidence = 0.940000; image = 155; scale_factor = 1.175730; x = 865; y = 265
p = 0.989100; confidence = 0.720000; image = 155; scale_factor = 1.693050; x = 1191; y = 203
p = 0.989800; confidence = 0.820000; image = 155; scale_factor = 2.031660; x = 1191; y = 201
p = 0.969400; confidence = 0.760000; image = 155; scale_factor = 2.031660; x = 706; y = 385
p = 0.992600; confidence = 0.730000; image = 158; scale_factor = 0.816480; x = 389; y = 238
p = 0.992600; confidence = 0.740000; image = 158; scale_factor = 0.816480; x = 393; y = 241
p = 0.993700; confidence = 0.830000; image = 158; scale_factor = 0.816480; x = 999; y = 231
p = 0.993300; confidence = 0.760000; image = 158; scale_factor = 0.816480; x = 1002; y = 234
p = 0.992600; confidence = 0.720000; image = 158; scale_factor = 0.816480; x = 391; y = 269
p = 0.993300; confidence = 0.780000; image = 158; scale_factor = 0.816480; x = 997; y = 263
p = 0.993100; confidence = 0.890000; image = 158; scale_factor = 0.979780; x = 389; y = 236
p = 0.993100; confidence = 0.830000; image = 158; scale_factor = 0.979780; x = 392; y = 241
p = 0.993700; confidence = 0.870000; image = 158; scale_factor = 0.979780; x = 997; y = 234
p = 1.000000; confidence = 0.900000; image = 158; scale_factor = 0.979780; x = 999; y = 231
p = 0.993100; confidence = 0.860000; image = 158; scale_factor = 0.979780; x = 387; y = 266
p = 0.993100; confidence = 0.840000; image = 158; scale_factor = 0.979780; x = 388; y = 269
p = 0.993700; confidence = 0.860000; image = 158; scale_factor = 0.979780; x = 996; y = 261
p = 1.000000; confidence = 0.900000; image = 158; scale_factor = 0.979780; x = 999; y = 262
p = 0.993300; confidence = 0.760000; image = 158; scale_factor = 1.175730; x = 1000; y = 260
p = 0.991000; confidence = 0.750000; image = 159; scale_factor = 2.031660; x = 212; y = 285
p = 0.977800; confidence = 0.810000; image = 160; scale_factor = 1.175730; x = 604; y = 226
p = 0.993300; confidence = 0.760000; image = 160; scale_factor = 1.175730; x = 1034; y = 221
p = 0.976300; confidence = 0.790000; image = 160; scale_factor = 1.175730; x = 603; y = 226
p = 0.993700; confidence = 0.880000; image = 160; scale_factor = 1.175730; x = 1035; y = 246
p = 0.993700; confidence = 0.830000; image = 160; scale_factor = 1.175730; x = 1039; y = 243
p = 0.977800; confidence = 0.830000; image = 160; scale_factor = 1.410880; x = 601; y = 226
p = 0.977800; confidence = 0.850000; image = 160; scale_factor = 1.410880; x = 604; y = 224
p = 0.993700; confidence = 0.870000; image = 160; scale_factor = 1.410880; x = 1037; y = 221
p = 0.993700; confidence = 0.850000; image = 160; scale_factor = 1.410880; x = 1033; y = 219
p = 0.977800; confidence = 0.890000; image = 160; scale_factor = 1.410880; x = 603; y = 226
p = 0.977800; confidence = 0.880000; image = 160; scale_factor = 1.410880; x = 603; y = 225
p = 0.993700; confidence = 0.850000; image = 160; scale_factor = 1.410880; x = 1035; y = 221
p = 0.993700; confidence = 0.840000; image = 160; scale_factor = 1.410880; x = 1033; y = 220
p = 0.993300; confidence = 0.770000; image = 160; scale_factor = 1.693050; x = 1033; y = 240
p = 0.982900; confidence = 0.720000; image = 162; scale_factor = 0.979780; x = 1273; y = 530
p = 0.982900; confidence = 0.720000; image = 162; scale_factor = 0.979780; x = 1275; y = 527
p = 0.982900; confidence = 0.740000; image = 162; scale_factor = 0.979780; x = 1276; y = 527
p = 0.982900; confidence = 0.720000; image = 162; scale_factor = 1.410880; x = 1273; y = 527
p = 0.991000; confidence = 0.710000; image = 163; scale_factor = 1.693050; x = 146; y = 345
p = 0.991000; confidence = 0.710000; image = 166; scale_factor = 0.816480; x = 270; y = 279
p = 0.989100; confidence = 0.750000; image = 167; scale_factor = 0.680400; x = 1155; y = 593
p = 0.982900; confidence = 0.770000; image = 167; scale_factor = 2.031660; x = 1241; y = 208
p = 0.989200; confidence = 0.720000; image = 173; scale_factor = 1.175730; x = 891; y = 272
p = 0.989900; confidence = 0.810000; image = 173; scale_factor = 1.175730; x = 892; y = 272
p = 0.989900; confidence = 0.820000; image = 173; scale_factor = 1.410880; x = 891; y = 273
p = 0.989900; confidence = 0.800000; image = 173; scale_factor = 1.410880; x = 893; y = 273
p = 0.989900; confidence = 0.880000; image = 173; scale_factor = 1.410880; x = 891; y = 271
p = 0.989900; confidence = 0.810000; image = 173; scale_factor = 1.410880; x = 892; y = 274
p = 0.993300; confidence = 0.740000; image = 173; scale_factor = 1.693050; x = 974; y = 288
p = 0.989900; confidence = 0.810000; image = 174; scale_factor = 0.816480; x = 945; y = 267
p = 1.000000; confidence = 0.940000; image = 174; scale_factor = 0.979780; x = 947; y = 265
p = 1.000000; confidence = 0.940000; image = 174; scale_factor = 0.979780; x = 947; y = 265
p = 1.000000; confidence = 0.970000; image = 174; scale_factor = 0.979780; x = 944; y = 267
p = 1.000000; confidence = 0.960000; image = 174; scale_factor = 0.979780; x = 944; y = 268
p = 0.989200; confidence = 0.780000; image = 174; scale_factor = 1.175730; x = 947; y = 262
p = 0.989900; confidence = 0.880000; image = 174; scale_factor = 1.175730; x = 942; y = 272
p = 0.989900; confidence = 0.810000; image = 175; scale_factor = 0.680400; x = 903; y = 295
p = 0.989900; confidence = 0.820000; image = 175; scale_factor = 0.680400; x = 911; y = 297
p = 0.989900; confidence = 0.810000; image = 175; scale_factor = 0.680400; x = 906; y = 294
p = 0.989200; confidence = 0.720000; image = 175; scale_factor = 0.816480; x = 907; y = 287
p = 0.989900; confidence = 0.860000; image = 176; scale_factor = 0.979780; x = 877; y = 279
p = 0.989900; confidence = 0.820000; image = 176; scale_factor = 0.979780; x = 879; y = 278
p = 0.989900; confidence = 0.850000; image = 176; scale_factor = 0.979780; x = 877; y = 281
p = 0.989900; confidence = 0.860000; image = 176; scale_factor = 0.979780; x = 878; y = 278
p = 0.989900; confidence = 0.800000; image = 176; scale_factor = 1.175730; x = 878; y = 274
p = 0.989900; confidence = 0.840000; image = 176; scale_factor = 1.175730; x = 878; y = 277
p = 0.989200; confidence = 0.710000; image = 176; scale_factor = 1.175730; x = 872; y = 285
p = 0.989900; confidence = 0.860000; image = 177; scale_factor = 1.410880; x = 845; y = 264
p = 0.989900; confidence = 0.870000; image = 177; scale_factor = 1.410880; x = 844; y = 261
p = 0.989900; confidence = 0.800000; image = 177; scale_factor = 1.410880; x = 842; y = 263
p = 0.991000; confidence = 0.750000; image = 178; scale_factor = 1.410880; x = 139; y = 562
p = 0.991000; confidence = 0.740000; image = 178; scale_factor = 1.410880; x = 181; y = 524
p = 0.992900; confidence = 0.740000; image = 180; scale_factor = 0.472500; x = 411; y = 207
p = 0.989800; confidence = 0.860000; image = 180; scale_factor = 0.472500; x = 1193; y = 194
p = 0.989800; confidence = 0.820000; image = 180; scale_factor = 0.472500; x = 1202; y = 190
p = 0.992900; confidence = 0.780000; image = 180; scale_factor = 0.472500; x = 413; y = 213
p = 0.989800; confidence = 0.860000; image = 180; scale_factor = 0.472500; x = 1191; y = 190
p = 0.989800; confidence = 0.830000; image = 180; scale_factor = 0.472500; x = 1200; y = 192
p = 0.989800; confidence = 0.840000; image = 180; scale_factor = 0.567000; x = 1196; y = 184
p = 0.989800; confidence = 0.860000; image = 180; scale_factor = 0.567000; x = 1198; y = 187
p = 0.989800; confidence = 0.850000; image = 180; scale_factor = 0.567000; x = 1198; y = 186
p = 0.989800; confidence = 0.840000; image = 180; scale_factor = 0.567000; x = 1205; y = 192
p = 0.992600; confidence = 0.750000; image = 181; scale_factor = 0.472500; x = 358; y = 686
p = 0.992600; confidence = 0.770000; image = 181; scale_factor = 0.472500; x = 352; y = 686
p = 0.992600; confidence = 0.750000; image = 181; scale_factor = 0.567000; x = 342; y = 688
p = 0.992600; confidence = 0.770000; image = 181; scale_factor = 0.816480; x = 340; y = 693
p = 0.992600; confidence = 0.780000; image = 181; scale_factor = 0.979780; x = 337; y = 694
p = 0.989200; confidence = 0.720000; image = 183; scale_factor = 1.410880; x = 889; y = 300
p = 0.993300; confidence = 0.730000; image = 183; scale_factor = 1.410880; x = 1023; y = 335
p = 0.982900; confidence = 0.720000; image = 189; scale_factor = 0.816480; x = 1258; y = 34
p = 0.993300; confidence = 0.750000; image = 189; scale_factor = 1.693050; x = 1054; y = 280
p = 0.993300; confidence = 0.730000; image = 189; scale_factor = 2.031660; x = 1041; y = 307
p = 0.993700; confidence = 0.820000; image = 189; scale_factor = 2.031660; x = 1053; y = 342
p = 0.993300; confidence = 0.750000; image = 191; scale_factor = 0.328120; x = 1019; y = 352
p = 0.993300; confidence = 0.730000; image = 191; scale_factor = 0.328120; x = 1026; y = 352
p = 0.993700; confidence = 0.810000; image = 191; scale_factor = 0.328120; x = 1022; y = 350
p = 0.993300; confidence = 0.750000; image = 191; scale_factor = 0.328120; x = 1026; y = 353
p = 0.993700; confidence = 0.860000; image = 191; scale_factor = 0.393750; x = 1040; y = 347
p = 1.000000; confidence = 0.910000; image = 191; scale_factor = 0.393750; x = 1028; y = 353
p = 0.993300; confidence = 0.750000; image = 191; scale_factor = 0.393750; x = 1049; y = 350
p = 0.993700; confidence = 0.840000; image = 191; scale_factor = 0.472500; x = 1032; y = 345
p = 0.969400; confidence = 0.730000; image = 193; scale_factor = 0.328120; x = 770; y = 309
p = 0.971400; confidence = 0.870000; image = 198; scale_factor = 1.693050; x = 795; y = 245
p = 0.971400; confidence = 0.860000; image = 198; scale_factor = 1.693050; x = 796; y = 244
p = 0.971400; confidence = 0.810000; image = 198; scale_factor = 2.031660; x = 796; y = 242
p = 0.969400; confidence = 0.780000; image = 198; scale_factor = 2.031660; x = 798; y = 243
p = 0.977800; confidence = 0.880000; image = 202; scale_factor = 0.393750; x = 650; y = 495
p = 0.976300; confidence = 0.740000; image = 202; scale_factor = 0.393750; x = 656; y = 498
p = 0.977800; confidence = 0.840000; image = 202; scale_factor = 0.393750; x = 645; y = 499
p = 0.977800; confidence = 0.860000; image = 202; scale_factor = 0.393750; x = 648; y = 499
p = 0.977800; confidence = 0.870000; image = 202; scale_factor = 0.472500; x = 653; y = 499
p = 0.977800; confidence = 0.860000; image = 202; scale_factor = 0.472500; x = 649; y = 491
p = 0.989200; confidence = 0.760000; image = 202; scale_factor = 1.175730; x = 898; y = 457
p = 0.989900; confidence = 0.800000; image = 202; scale_factor = 1.693050; x = 902; y = 459
p = 0.989200; confidence = 0.780000; image = 202; scale_factor = 1.693050; x = 901; y = 459
p = 0.969400; confidence = 0.740000; image = 203; scale_factor = 0.472500; x = 805; y = 442
p = 0.969400; confidence = 0.760000; image = 203; scale_factor = 0.472500; x = 804; y = 438
p = 0.971400; confidence = 0.860000; image = 203; scale_factor = 0.472500; x = 803; y = 536
p = 0.971400; confidence = 0.830000; image = 203; scale_factor = 0.472500; x = 806; y = 536
p = 0.971400; confidence = 0.890000; image = 203; scale_factor = 0.567000; x = 800; y = 540
p = 0.971400; confidence = 0.820000; image = 203; scale_factor = 0.567000; x = 809; y = 536
p = 0.969400; confidence = 0.740000; image = 203; scale_factor = 0.567000; x = 801; y = 537
p = 0.971400; confidence = 0.880000; image = 203; scale_factor = 0.567000; x = 799; y = 531
p = 0.989100; confidence = 0.720000; image = 205; scale_factor = 1.410880; x = 1143; y = 369
p = 0.989100; confidence = 0.720000; image = 205; scale_factor = 1.410880; x = 1149; y = 364
p = 0.989800; confidence = 0.810000; image = 205; scale_factor = 1.693050; x = 1145; y = 368
p = 0.982900; confidence = 0.780000; image = 205; scale_factor = 2.031660; x = 1271; y = 256
p = 0.982900; confidence = 0.760000; image = 205; scale_factor = 2.031660; x = 1269; y = 282
p = 0.989800; confidence = 0.800000; image = 205; scale_factor = 2.031660; x = 1145; y = 367
p = 0.989900; confidence = 0.800000; image = 206; scale_factor = 1.175730; x = 822; y = 382
p = 0.989200; confidence = 0.790000; image = 206; scale_factor = 1.175730; x = 823; y = 380
p = 0.989200; confidence = 0.790000; image = 206; scale_factor = 1.175730; x = 822; y = 380
p = 1.000000; confidence = 0.900000; image = 206; scale_factor = 1.410880; x = 818; y = 379
p = 1.000000; confidence = 0.930000; image = 206; scale_factor = 1.410880; x = 819; y = 381
p = 1.000000; confidence = 0.910000; image = 206; scale_factor = 1.410880; x = 820; y = 379
p = 1.000000; confidence = 0.910000; image = 206; scale_factor = 1.410880; x = 819; y = 379
p = 0.989100; confidence = 0.760000; image = 211; scale_factor = 2.031660; x = 1117; y = 216
p = 0.989800; confidence = 0.830000; image = 211; scale_factor = 2.031660; x = 1121; y = 215
p = 0.989800; confidence = 0.860000; image = 211; scale_factor = 2.031660; x = 1120; y = 216
p = 0.989200; confidence = 0.710000; image = 213; scale_factor = 2.031660; x = 886; y = 413
p = 0.982900; confidence = 0.720000; image = 214; scale_factor = 1.410880; x = 1336; y = 207
p = 0.982900; confidence = 0.710000; image = 214; scale_factor = 1.410880; x = 1308; y = 349
p = 0.982900; confidence = 0.740000; image = 214; scale_factor = 1.693050; x = 1343; y = 208
p = 0.982900; confidence = 0.790000; image = 214; scale_factor = 1.693050; x = 1309; y = 349
p = 0.984100; confidence = 0.800000; image = 214; scale_factor = 1.693050; x = 1313; y = 349
p = 0.982900; confidence = 0.770000; image = 214; scale_factor = 2.031660; x = 1347; y = 210
p = 0.984100; confidence = 0.800000; image = 214; scale_factor = 2.031660; x = 1310; y = 348
p = 0.984100; confidence = 0.800000; image = 214; scale_factor = 2.031660; x = 1309; y = 348
p = 0.982900; confidence = 0.730000; image = 215; scale_factor = 0.979780; x = 1258; y = 461
p = 0.982900; confidence = 0.750000; image = 215; scale_factor = 1.175730; x = 1255; y = 470
p = 0.984100; confidence = 0.860000; image = 215; scale_factor = 1.410880; x = 1259; y = 455
p = 0.989100; confidence = 0.710000; image = 215; scale_factor = 1.693050; x = 1140; y = 316
p = 0.982900; confidence = 0.760000; image = 217; scale_factor = 0.979780; x = 1292; y = 586
p = 0.982900; confidence = 0.730000; image = 217; scale_factor = 0.979780; x = 1290; y = 591
p = 0.993300; confidence = 0.740000; image = 217; scale_factor = 1.175730; x = 1057; y = 316
p = 0.992600; confidence = 0.760000; image = 221; scale_factor = 1.175730; x = 345; y = 347
p = 0.989900; confidence = 0.800000; image = 221; scale_factor = 1.175730; x = 872; y = 347
p = 0.989200; confidence = 0.730000; image = 221; scale_factor = 1.175730; x = 870; y = 343
p = 0.993100; confidence = 0.870000; image = 221; scale_factor = 1.410880; x = 343; y = 346
p = 0.993100; confidence = 0.860000; image = 221; scale_factor = 1.410880; x = 345; y = 344
p = 0.989900; confidence = 0.890000; image = 221; scale_factor = 1.410880; x = 871; y = 342
p = 1.000000; confidence = 0.920000; image = 221; scale_factor = 1.410880; x = 871; y = 344
p = 1.000000; confidence = 0.920000; image = 221; scale_factor = 1.410880; x = 344; y = 345
p = 1.000000; confidence = 0.900000; image = 221; scale_factor = 1.410880; x = 870; y = 347
p = 0.989900; confidence = 0.810000; image = 221; scale_factor = 1.693050; x = 874; y = 345
p = 0.992600; confidence = 0.730000; image = 221; scale_factor = 1.693050; x = 349; y = 344
p = 0.989200; confidence = 0.770000; image = 221; scale_factor = 1.693050; x = 873; y = 341
p = 0.993300; confidence = 0.710000; image = 224; scale_factor = 1.410880; x = 962; y = 374
p = 0.993700; confidence = 0.820000; image = 224; scale_factor = 1.693050; x = 957; y = 372
p = 0.993300; confidence = 0.710000; image = 224; scale_factor = 2.031660; x = 953; y = 373
p = 0.993300; confidence = 0.720000; image = 224; scale_factor = 2.031660; x = 953; y = 397
p = 0.989800; confidence = 0.860000; image = 225; scale_factor = 1.175730; x = 1094; y = 410
p = 0.989800; confidence = 0.850000; image = 225; scale_factor = 1.175730; x = 1093; y = 409
p = 0.989800; confidence = 0.850000; image = 225; scale_factor = 1.175730; x = 1093; y = 409
p = 0.989800; confidence = 0.830000; image = 225; scale_factor = 1.410880; x = 1095; y = 412
p = 0.989100; confidence = 0.730000; image = 225; scale_factor = 1.410880; x = 1095; y = 408
p = 0.989800; confidence = 0.800000; image = 225; scale_factor = 1.410880; x = 1095; y = 411
p = 0.989100; confidence = 0.730000; image = 225; scale_factor = 1.410880; x = 1098; y = 413
p = 0.992600; confidence = 0.730000; image = 227; scale_factor = 2.031660; x = 319; y = 344
p = 0.993100; confidence = 0.820000; image = 227; scale_factor = 2.031660; x = 321; y = 341
p = 0.977800; confidence = 0.800000; image = 229; scale_factor = 1.410880; x = 566; y = 388
p = 0.993300; confidence = 0.770000; image = 231; scale_factor = 0.680400; x = 992; y = 410
p = 0.993300; confidence = 0.730000; image = 231; scale_factor = 0.680400; x = 995; y = 413
p = 0.993300; confidence = 0.760000; image = 231; scale_factor = 0.680400; x = 992; y = 414
p = 1.000000; confidence = 0.900000; image = 231; scale_factor = 0.816480; x = 995; y = 410
p = 1.000000; confidence = 0.900000; image = 231; scale_factor = 0.816480; x = 994; y = 411
p = 0.993300; confidence = 0.780000; image = 231; scale_factor = 0.979780; x = 999; y = 411
