p = 0.399800; confidence = 0.710000; image = 1; scale_factor = 0.567000; x = 124; y = 315
p = 0.113500; confidence = 0.510000; image = 91; scale_factor = 1.693050; x = 427; y = 331
p = 0.941100; confidence = 0.900000; image = 91; scale_factor = 1.693050; x = 479; y = 298
p = 0.941100; confidence = 0.920000; image = 91; scale_factor = 1.693050; x = 480; y = 298
p = 0.912100; confidence = 0.930000; image = 91; scale_factor = 1.693050; x = 896; y = 295
p = 0.800200; confidence = 0.860000; image = 91; scale_factor = 1.693050; x = 896; y = 298
p = 0.145900; confidence = 0.560000; image = 91; scale_factor = 2.031660; x = 476; y = 294
p = 0.630000; confidence = 0.630000; image = 91; scale_factor = 2.031660; x = 483; y = 294
p = 0.525300; confidence = 0.670000; image = 91; scale_factor = 2.031660; x = 894; y = 293
p = 0.631500; confidence = 0.730000; image = 92; scale_factor = 0.680400; x = 1073; y = 423
p = 0.465100; confidence = 0.700000; image = 92; scale_factor = 0.680400; x = 1075; y = 421
p = 0.631500; confidence = 0.730000; image = 92; scale_factor = 0.680400; x = 1073; y = 423
p = 0.572600; confidence = 0.630000; image = 92; scale_factor = 0.816480; x = 1065; y = 422
p = 0.572600; confidence = 0.670000; image = 92; scale_factor = 0.816480; x = 1079; y = 422
p = 0.572600; confidence = 0.660000; image = 92; scale_factor = 0.816480; x = 1080; y = 422
p = 0.101400; confidence = 0.530000; image = 92; scale_factor = 0.979780; x = 1080; y = 420
p = 0.145400; confidence = 0.510000; image = 92; scale_factor = 1.175730; x = 835; y = 167
p = 0.102600; confidence = 0.510000; image = 92; scale_factor = 1.693050; x = 340; y = 328
p = 0.102600; confidence = 0.510000; image = 92; scale_factor = 1.693050; x = 397; y = 327
p = 0.896400; confidence = 0.740000; image = 93; scale_factor = 0.680400; x = 1004; y = 395
p = 0.814400; confidence = 0.680000; image = 93; scale_factor = 0.680400; x = 1007; y = 391
p = 0.973800; confidence = 0.920000; image = 93; scale_factor = 0.816480; x = 1002; y = 395
p = 0.934800; confidence = 0.860000; image = 93; scale_factor = 0.816480; x = 1008; y = 393
p = 0.934800; confidence = 0.870000; image = 93; scale_factor = 0.816480; x = 1005; y = 396
p = 0.871200; confidence = 0.670000; image = 93; scale_factor = 0.816480; x = 1014; y = 398
p = 0.918000; confidence = 0.760000; image = 93; scale_factor = 0.979780; x = 1002; y = 391
p = 0.850200; confidence = 0.650000; image = 93; scale_factor = 0.979780; x = 995; y = 397
p = 0.529400; confidence = 0.670000; image = 93; scale_factor = 0.979780; x = 1007; y = 404
p = 0.275500; confidence = 0.500000; image = 94; scale_factor = 0.979780; x = 210; y = 369
p = 0.154600; confidence = 0.500000; image = 94; scale_factor = 2.031660; x = 1050; y = 264
p = 0.154600; confidence = 0.500000; image = 94; scale_factor = 2.031660; x = 1049; y = 263
p = 0.120100; confidence = 0.510000; image = 95; scale_factor = 1.410880; x = 540; y = 208
p = 0.207500; confidence = 0.510000; image = 96; scale_factor = 1.175730; x = 514; y = 198
p = 0.120100; confidence = 0.530000; image = 96; scale_factor = 1.410880; x = 506; y = 189
p = 0.174700; confidence = 0.510000; image = 97; scale_factor = 0.393750; x = 1035; y = 299
p = 0.587900; confidence = 0.670000; image = 98; scale_factor = 0.979780; x = 754; y = 370
p = 0.587900; confidence = 0.620000; image = 98; scale_factor = 0.979780; x = 754; y = 373
p = 0.125200; confidence = 0.600000; image = 98; scale_factor = 0.979780; x = 752; y = 371
p = 0.587900; confidence = 0.680000; image = 98; scale_factor = 0.979780; x = 751; y = 375
p = 0.845700; confidence = 0.920000; image = 98; scale_factor = 1.175730; x = 753; y = 373
p = 0.845700; confidence = 0.970000; image = 98; scale_factor = 1.175730; x = 751; y = 370
p = 0.845700; confidence = 0.920000; image = 98; scale_factor = 1.175730; x = 754; y = 372
p = 0.162600; confidence = 0.500000; image = 98; scale_factor = 1.410880; x = 502; y = 340
p = 0.506300; confidence = 0.760000; image = 98; scale_factor = 1.410880; x = 750; y = 370
p = 0.506300; confidence = 0.780000; image = 98; scale_factor = 1.410880; x = 753; y = 370
p = 0.524600; confidence = 0.860000; image = 98; scale_factor = 1.410880; x = 753; y = 369
p = 0.172400; confidence = 0.510000; image = 98; scale_factor = 1.693050; x = 231; y = 270
p = 0.108800; confidence = 0.560000; image = 98; scale_factor = 2.031660; x = 232; y = 270
p = 0.108800; confidence = 0.540000; image = 98; scale_factor = 2.031660; x = 230; y = 271
p = 0.145700; confidence = 0.560000; image = 99; scale_factor = 0.816480; x = 737; y = 373
p = 0.587900; confidence = 0.660000; image = 99; scale_factor = 0.979780; x = 744; y = 371
p = 0.587900; confidence = 0.690000; image = 99; scale_factor = 0.979780; x = 743; y = 367
p = 0.737700; confidence = 0.770000; image = 99; scale_factor = 0.979780; x = 743; y = 371
p = 0.737700; confidence = 0.740000; image = 99; scale_factor = 0.979780; x = 744; y = 372
p = 0.845700; confidence = 0.940000; image = 99; scale_factor = 1.175730; x = 743; y = 371
p = 0.679000; confidence = 0.870000; image = 99; scale_factor = 1.175730; x = 744; y = 372
p = 0.237900; confidence = 0.560000; image = 100; scale_factor = 1.693050; x = 1079; y = 316
p = 0.237900; confidence = 0.530000; image = 100; scale_factor = 1.693050; x = 1078; y = 315
p = 0.237900; confidence = 0.530000; image = 100; scale_factor = 1.693050; x = 1079; y = 318
p = 0.960200; confidence = 0.900000; image = 101; scale_factor = 0.680400; x = 1067; y = 377
p = 0.903000; confidence = 0.850000; image = 101; scale_factor = 0.680400; x = 1067; y = 385
p = 0.903000; confidence = 0.870000; image = 101; scale_factor = 0.680400; x = 1067; y = 382
p = 0.930200; confidence = 0.760000; image = 101; scale_factor = 0.816480; x = 1069; y = 377
p = 0.930200; confidence = 0.760000; image = 101; scale_factor = 0.816480; x = 1070; y = 384
p = 0.271300; confidence = 0.520000; image = 101; scale_factor = 1.175730; x = 503; y = 320
p = 0.271300; confidence = 0.520000; image = 101; scale_factor = 1.175730; x = 504; y = 320
p = 0.194900; confidence = 0.500000; image = 101; scale_factor = 1.175730; x = 825; y = 358
p = 0.162600; confidence = 0.500000; image = 101; scale_factor = 1.410880; x = 503; y = 320
p = 0.109500; confidence = 0.550000; image = 102; scale_factor = 1.410880; x = 1165; y = 386
p = 0.631500; confidence = 0.710000; image = 103; scale_factor = 0.680400; x = 1014; y = 420
p = 0.631500; confidence = 0.710000; image = 103; scale_factor = 0.680400; x = 1023; y = 421
p = 0.631500; confidence = 0.740000; image = 103; scale_factor = 0.680400; x = 1019; y = 421
p = 0.880400; confidence = 0.910000; image = 103; scale_factor = 0.816480; x = 1023; y = 417
p = 0.739600; confidence = 0.850000; image = 103; scale_factor = 0.816480; x = 1022; y = 416
p = 0.880400; confidence = 0.900000; image = 103; scale_factor = 0.816480; x = 1023; y = 419
p = 0.739600; confidence = 0.870000; image = 103; scale_factor = 0.816480; x = 1019; y = 418
p = 0.689100; confidence = 0.710000; image = 103; scale_factor = 0.979780; x = 1023; y = 412
p = 0.689100; confidence = 0.770000; image = 103; scale_factor = 0.979780; x = 1028; y = 420
p = 0.127500; confidence = 0.500000; image = 103; scale_factor = 1.410880; x = 1069; y = 237
p = 0.102900; confidence = 0.520000; image = 103; scale_factor = 1.693050; x = 1297; y = 306
p = 0.587900; confidence = 0.640000; image = 104; scale_factor = 0.979780; x = 779; y = 376
p = 0.125200; confidence = 0.590000; image = 104; scale_factor = 0.979780; x = 781; y = 372
p = 0.125200; confidence = 0.560000; image = 104; scale_factor = 0.979780; x = 780; y = 375
p = 0.125200; confidence = 0.560000; image = 104; scale_factor = 0.979780; x = 780; y = 375
p = 0.679000; confidence = 0.860000; image = 104; scale_factor = 1.175730; x = 779; y = 373
p = 0.679000; confidence = 0.870000; image = 104; scale_factor = 1.175730; x = 781; y = 373
p = 0.679000; confidence = 0.870000; image = 104; scale_factor = 1.175730; x = 781; y = 376
p = 0.506300; confidence = 0.780000; image = 104; scale_factor = 1.410880; x = 777; y = 374
p = 0.725300; confidence = 0.710000; image = 105; scale_factor = 0.816480; x = 975; y = 441
p = 0.725300; confidence = 0.740000; image = 105; scale_factor = 0.816480; x = 970; y = 440
p = 0.739600; confidence = 0.830000; image = 105; scale_factor = 0.816480; x = 972; y = 438
p = 0.689100; confidence = 0.780000; image = 105; scale_factor = 0.979780; x = 977; y = 435
p = 0.704500; confidence = 0.850000; image = 105; scale_factor = 0.979780; x = 974; y = 441
p = 0.704500; confidence = 0.830000; image = 105; scale_factor = 0.979780; x = 974; y = 440
p = 0.704500; confidence = 0.890000; image = 105; scale_factor = 0.979780; x = 972; y = 440
p = 0.102900; confidence = 0.560000; image = 105; scale_factor = 1.693050; x = 1279; y = 267
p = 0.448700; confidence = 0.670000; image = 106; scale_factor = 0.816480; x = 882; y = 416
p = 0.100800; confidence = 0.520000; image = 106; scale_factor = 0.816480; x = 338; y = 414
p = 0.448700; confidence = 0.630000; image = 106; scale_factor = 0.816480; x = 884; y = 414
p = 0.591600; confidence = 0.840000; image = 106; scale_factor = 0.979780; x = 885; y = 415
p = 0.591600; confidence = 0.820000; image = 106; scale_factor = 0.979780; x = 887; y = 414
p = 0.323300; confidence = 0.630000; image = 106; scale_factor = 1.175730; x = 882; y = 420
p = 0.120500; confidence = 0.500000; image = 106; scale_factor = 1.693050; x = 998; y = 322
p = 0.211100; confidence = 0.580000; image = 107; scale_factor = 0.680400; x = 925; y = 395
p = 0.957600; confidence = 0.920000; image = 107; scale_factor = 0.816480; x = 925; y = 398
p = 0.897000; confidence = 0.860000; image = 107; scale_factor = 0.816480; x = 929; y = 399
p = 0.897000; confidence = 0.850000; image = 107; scale_factor = 0.816480; x = 926; y = 396
p = 0.897000; confidence = 0.860000; image = 107; scale_factor = 0.816480; x = 928; y = 396
p = 0.879700; confidence = 0.820000; image = 107; scale_factor = 0.979780; x = 926; y = 393
p = 0.789600; confidence = 0.900000; image = 107; scale_factor = 0.979780; x = 926; y = 402
p = 0.591600; confidence = 0.820000; image = 107; scale_factor = 0.979780; x = 932; y = 401
p = 0.323300; confidence = 0.640000; image = 107; scale_factor = 1.175730; x = 925; y = 408
p = 0.172400; confidence = 0.520000; image = 107; scale_factor = 1.693050; x = 206; y = 280
p = 0.159400; confidence = 0.500000; image = 108; scale_factor = 1.693050; x = 868; y = 284
p = 0.185700; confidence = 0.530000; image = 109; scale_factor = 1.175730; x = 693; y = 259
p = 0.108900; confidence = 0.870000; image = 110; scale_factor = 0.393750; x = 1124; y = 564
p = 0.108900; confidence = 0.860000; image = 110; scale_factor = 0.393750; x = 1120; y = 564
p = 0.108900; confidence = 0.870000; image = 110; scale_factor = 0.393750; x = 1124; y = 560
p = 0.108900; confidence = 0.880000; image = 110; scale_factor = 0.393750; x = 1128; y = 565
p = 0.223300; confidence = 0.500000; image = 110; scale_factor = 1.410880; x = 875; y = 275
p = 0.172100; confidence = 0.510000; image = 111; scale_factor = 1.410880; x = 1064; y = 341
p = 0.120500; confidence = 0.540000; image = 111; scale_factor = 1.693050; x = 1066; y = 342
p = 0.120500; confidence = 0.570000; image = 111; scale_factor = 1.693050; x = 1064; y = 339
p = 0.330800; confidence = 0.700000; image = 112; scale_factor = 0.472500; x = 958; y = 415
p = 0.330800; confidence = 0.680000; image = 112; scale_factor = 0.472500; x = 954; y = 402
p = 0.330800; confidence = 0.700000; image = 112; scale_factor = 0.472500; x = 958; y = 409
p = 0.493500; confidence = 0.730000; image = 112; scale_factor = 0.472500; x = 956; y = 415
p = 0.586700; confidence = 0.860000; image = 112; scale_factor = 0.567000; x = 954; y = 416
p = 0.586700; confidence = 0.830000; image = 112; scale_factor = 0.567000; x = 963; y = 412
p = 0.786300; confidence = 0.910000; image = 112; scale_factor = 0.567000; x = 957; y = 411
p = 0.586700; confidence = 0.840000; image = 112; scale_factor = 0.567000; x = 961; y = 414
p = 0.510000; confidence = 0.750000; image = 112; scale_factor = 0.680400; x = 950; y = 413
p = 0.510000; confidence = 0.750000; image = 112; scale_factor = 0.680400; x = 947; y = 411
p = 0.465100; confidence = 0.680000; image = 112; scale_factor = 0.680400; x = 955; y = 423
p = 0.465100; confidence = 0.620000; image = 112; scale_factor = 0.680400; x = 966; y = 419
p = 0.159400; confidence = 0.570000; image = 113; scale_factor = 1.693050; x = 896; y = 295
p = 0.145900; confidence = 0.530000; image = 113; scale_factor = 2.031660; x = 442; y = 259
p = 0.316600; confidence = 0.830000; image = 114; scale_factor = 0.680400; x = 798; y = 466
p = 0.316600; confidence = 0.870000; image = 114; scale_factor = 0.680400; x = 807; y = 468
p = 0.316600; confidence = 0.870000; image = 114; scale_factor = 0.680400; x = 806; y = 466
p = 0.316600; confidence = 0.840000; image = 114; scale_factor = 0.680400; x = 807; y = 470
p = 0.398900; confidence = 0.760000; image = 114; scale_factor = 0.816480; x = 812; y = 462
p = 0.220400; confidence = 0.680000; image = 114; scale_factor = 0.979780; x = 806; y = 474
p = 0.220400; confidence = 0.640000; image = 114; scale_factor = 0.979780; x = 801; y = 474
p = 0.111800; confidence = 0.510000; image = 115; scale_factor = 1.410880; x = 589; y = 285
p = 0.106300; confidence = 0.510000; image = 115; scale_factor = 1.410880; x = 682; y = 308
p = 0.237900; confidence = 0.530000; image = 115; scale_factor = 1.693050; x = 1063; y = 303
p = 0.445000; confidence = 0.720000; image = 116; scale_factor = 0.567000; x = 851; y = 442
p = 0.445000; confidence = 0.770000; image = 116; scale_factor = 0.567000; x = 846; y = 437
p = 0.445000; confidence = 0.760000; image = 116; scale_factor = 0.567000; x = 844; y = 443
p = 0.743700; confidence = 0.920000; image = 116; scale_factor = 0.680400; x = 844; y = 439
p = 0.743700; confidence = 0.920000; image = 116; scale_factor = 0.680400; x = 842; y = 441
p = 0.510000; confidence = 0.790000; image = 116; scale_factor = 0.680400; x = 836; y = 445
p = 0.528200; confidence = 0.870000; image = 116; scale_factor = 0.680400; x = 845; y = 439
p = 0.826200; confidence = 0.730000; image = 117; scale_factor = 1.175730; x = 848; y = 351
p = 0.826200; confidence = 0.710000; image = 117; scale_factor = 1.175730; x = 847; y = 356
p = 0.727300; confidence = 0.830000; image = 117; scale_factor = 1.410880; x = 844; y = 352
p = 0.873600; confidence = 0.950000; image = 117; scale_factor = 1.410880; x = 848; y = 353
p = 0.873600; confidence = 0.920000; image = 117; scale_factor = 1.410880; x = 848; y = 352
p = 0.453500; confidence = 0.680000; image = 117; scale_factor = 1.693050; x = 846; y = 349
p = 0.147700; confidence = 0.500000; image = 118; scale_factor = 1.410880; x = 382; y = 337
p = 0.211100; confidence = 0.580000; image = 119; scale_factor = 0.680400; x = 947; y = 399
p = 0.930200; confidence = 0.790000; image = 119; scale_factor = 0.816480; x = 953; y = 388
p = 0.934800; confidence = 0.820000; image = 119; scale_factor = 0.816480; x = 952; y = 392
p = 0.890100; confidence = 0.780000; image = 119; scale_factor = 0.816480; x = 950; y = 392
p = 0.890100; confidence = 0.780000; image = 119; scale_factor = 0.816480; x = 950; y = 387
p = 0.923300; confidence = 0.860000; image = 119; scale_factor = 0.979780; x = 954; y = 386
p = 0.918000; confidence = 0.780000; image = 119; scale_factor = 0.979780; x = 954; y = 384
p = 0.949900; confidence = 0.920000; image = 119; scale_factor = 0.979780; x = 950; y = 389
p = 0.189400; confidence = 0.530000; image = 119; scale_factor = 1.175730; x = 389; y = 164
p = 0.768600; confidence = 0.630000; image = 119; scale_factor = 1.175730; x = 1298; y = 317
p = 0.706900; confidence = 0.610000; image = 119; scale_factor = 1.175730; x = 944; y = 385
p = 0.127500; confidence = 0.500000; image = 119; scale_factor = 1.410880; x = 1056; y = 193
p = 0.148100; confidence = 0.590000; image = 119; scale_factor = 1.410880; x = 1295; y = 312
p = 0.125200; confidence = 0.500000; image = 120; scale_factor = 0.979780; x = 748; y = 360
p = 0.148100; confidence = 0.500000; image = 120; scale_factor = 1.410880; x = 1256; y = 283
p = 0.421200; confidence = 0.800000; image = 120; scale_factor = 1.693050; x = 748; y = 361
p = 0.421200; confidence = 0.810000; image = 120; scale_factor = 1.693050; x = 747; y = 359
p = 0.167400; confidence = 0.640000; image = 120; scale_factor = 2.031660; x = 747; y = 359
p = 0.283800; confidence = 0.730000; image = 120; scale_factor = 2.031660; x = 748; y = 359
p = 0.283800; confidence = 0.720000; image = 120; scale_factor = 2.031660; x = 747; y = 363
p = 0.114600; confidence = 0.420000; image = 121; scale_factor = 0.816480; x = 1074; y = 279
p = 0.564700; confidence = 0.500000; image = 121; scale_factor = 0.979780; x = 1075; y = 282
p = 0.475700; confidence = 0.510000; image = 121; scale_factor = 1.175730; x = 1076; y = 280
p = 0.240000; confidence = 0.510000; image = 121; scale_factor = 1.410880; x = 149; y = 271
p = 0.211000; confidence = 0.520000; image = 122; scale_factor = 0.979780; x = 257; y = 228
p = 0.120500; confidence = 0.580000; image = 122; scale_factor = 1.693050; x = 1009; y = 342
p = 0.120500; confidence = 0.500000; image = 122; scale_factor = 1.693050; x = 1009; y = 344
p = 0.145700; confidence = 0.520000; image = 123; scale_factor = 0.816480; x = 776; y = 398
p = 0.256500; confidence = 0.510000; image = 123; scale_factor = 0.979780; x = 631; y = 285
p = 0.506300; confidence = 0.760000; image = 123; scale_factor = 1.410880; x = 707; y = 364
p = 0.524600; confidence = 0.800000; image = 123; scale_factor = 1.410880; x = 705; y = 364
p = 0.255500; confidence = 0.640000; image = 123; scale_factor = 1.693050; x = 708; y = 362
p = 0.279700; confidence = 0.530000; image = 124; scale_factor = 0.816480; x = 805; y = 253
p = 0.279700; confidence = 0.500000; image = 124; scale_factor = 0.816480; x = 802; y = 250
p = 0.311800; confidence = 0.510000; image = 124; scale_factor = 0.816480; x = 170; y = 380
p = 0.257300; confidence = 0.500000; image = 125; scale_factor = 0.472500; x = 931; y = 258
p = 0.257300; confidence = 0.530000; image = 125; scale_factor = 0.472500; x = 935; y = 252
p = 0.107900; confidence = 0.440000; image = 126; scale_factor = 0.816480; x = 529; y = 244
p = 0.458800; confidence = 0.570000; image = 126; scale_factor = 1.175730; x = 458; y = 252
p = 0.458800; confidence = 0.570000; image = 126; scale_factor = 1.175730; x = 461; y = 244
p = 0.172400; confidence = 0.560000; image = 127; scale_factor = 1.693050; x = 161; y = 290
p = 0.108800; confidence = 0.540000; image = 127; scale_factor = 2.031660; x = 159; y = 293
p = 0.108800; confidence = 0.550000; image = 127; scale_factor = 2.031660; x = 159; y = 292
p = 0.803800; confidence = 0.670000; image = 129; scale_factor = 0.816480; x = 550; y = 293
p = 0.803800; confidence = 0.650000; image = 129; scale_factor = 0.816480; x = 555; y = 297
p = 0.803800; confidence = 0.680000; image = 129; scale_factor = 0.816480; x = 552; y = 294
p = 0.803800; confidence = 0.680000; image = 129; scale_factor = 0.816480; x = 556; y = 294
p = 0.879400; confidence = 0.850000; image = 129; scale_factor = 0.979780; x = 550; y = 292
p = 0.879400; confidence = 0.840000; image = 129; scale_factor = 0.979780; x = 554; y = 294
p = 0.879400; confidence = 0.890000; image = 129; scale_factor = 0.979780; x = 552; y = 293
p = 0.173100; confidence = 0.580000; image = 129; scale_factor = 0.979780; x = 1256; y = 390
p = 0.173100; confidence = 0.580000; image = 129; scale_factor = 0.979780; x = 1256; y = 389
p = 0.194400; confidence = 0.600000; image = 129; scale_factor = 1.175730; x = 547; y = 290
p = 0.194400; confidence = 0.530000; image = 129; scale_factor = 1.175730; x = 560; y = 291
p = 0.162600; confidence = 0.510000; image = 129; scale_factor = 1.410880; x = 525; y = 353
p = 0.162600; confidence = 0.510000; image = 129; scale_factor = 1.410880; x = 524; y = 354
p = 0.154600; confidence = 0.520000; image = 129; scale_factor = 2.031660; x = 1004; y = 272
p = 0.154600; confidence = 0.510000; image = 129; scale_factor = 2.031660; x = 1005; y = 272
p = 0.240700; confidence = 0.560000; image = 130; scale_factor = 0.567000; x = 486; y = 329
p = 0.759500; confidence = 0.630000; image = 130; scale_factor = 0.567000; x = 483; y = 340
p = 0.759500; confidence = 0.660000; image = 130; scale_factor = 0.567000; x = 494; y = 337
p = 0.957500; confidence = 0.910000; image = 130; scale_factor = 0.680400; x = 492; y = 333
p = 0.957500; confidence = 0.920000; image = 130; scale_factor = 0.680400; x = 491; y = 335
p = 0.957500; confidence = 0.900000; image = 130; scale_factor = 0.680400; x = 491; y = 333
p = 0.114600; confidence = 0.490000; image = 130; scale_factor = 0.816480; x = 1071; y = 266
p = 0.925700; confidence = 0.740000; image = 130; scale_factor = 0.816480; x = 492; y = 344
p = 0.114600; confidence = 0.400000; image = 130; scale_factor = 0.816480; x = 1068; y = 267
p = 0.928200; confidence = 0.660000; image = 130; scale_factor = 0.979780; x = 1066; y = 268
p = 0.928200; confidence = 0.680000; image = 130; scale_factor = 0.979780; x = 1066; y = 265
p = 0.347400; confidence = 0.550000; image = 130; scale_factor = 0.979780; x = 480; y = 323
p = 0.964800; confidence = 0.800000; image = 130; scale_factor = 0.979780; x = 1070; y = 267
p = 0.962200; confidence = 0.740000; image = 130; scale_factor = 0.979780; x = 1073; y = 267
p = 0.950400; confidence = 0.830000; image = 130; scale_factor = 1.175730; x = 1064; y = 262
p = 0.950400; confidence = 0.870000; image = 130; scale_factor = 1.175730; x = 1073; y = 264
p = 0.980300; confidence = 0.900000; image = 130; scale_factor = 1.175730; x = 1065; y = 266
p = 0.980300; confidence = 0.920000; image = 130; scale_factor = 1.175730; x = 1068; y = 267
p = 0.825000; confidence = 0.640000; image = 130; scale_factor = 1.410880; x = 1071; y = 261
p = 0.825000; confidence = 0.640000; image = 130; scale_factor = 1.410880; x = 1071; y = 262
p = 0.237900; confidence = 0.520000; image = 130; scale_factor = 1.693050; x = 1071; y = 262
p = 0.237900; confidence = 0.520000; image = 130; scale_factor = 1.693050; x = 1072; y = 261
p = 0.102900; confidence = 0.510000; image = 131; scale_factor = 1.693050; x = 1227; y = 268
p = 0.114600; confidence = 0.400000; image = 132; scale_factor = 0.816480; x = 977; y = 260
p = 0.148100; confidence = 0.520000; image = 132; scale_factor = 1.410880; x = 1227; y = 266
p = 0.102900; confidence = 0.530000; image = 132; scale_factor = 1.693050; x = 1227; y = 267
p = 0.925700; confidence = 0.770000; image = 133; scale_factor = 0.816480; x = 525; y = 360
p = 0.925700; confidence = 0.790000; image = 133; scale_factor = 0.816480; x = 524; y = 356
p = 0.114600; confidence = 0.410000; image = 133; scale_factor = 0.816480; x = 961; y = 261
p = 0.925700; confidence = 0.780000; image = 133; scale_factor = 0.816480; x = 524; y = 360
p = 0.928200; confidence = 0.670000; image = 133; scale_factor = 0.979780; x = 954; y = 261
p = 0.918300; confidence = 0.890000; image = 133; scale_factor = 0.979780; x = 524; y = 354
p = 0.918300; confidence = 0.840000; image = 133; scale_factor = 0.979780; x = 528; y = 352
p = 0.939300; confidence = 0.740000; image = 133; scale_factor = 0.979780; x = 951; y = 264
p = 0.928200; confidence = 0.660000; image = 133; scale_factor = 0.979780; x = 953; y = 261
p = 0.966800; confidence = 0.900000; image = 133; scale_factor = 0.979780; x = 525; y = 354
p = 0.967900; confidence = 0.930000; image = 133; scale_factor = 1.175730; x = 951; y = 261
p = 0.967900; confidence = 0.940000; image = 133; scale_factor = 1.175730; x = 950; y = 261
p = 0.967900; confidence = 0.930000; image = 133; scale_factor = 1.175730; x = 951; y = 261
p = 0.787700; confidence = 0.630000; image = 133; scale_factor = 1.175730; x = 519; y = 362
p = 0.787700; confidence = 0.610000; image = 133; scale_factor = 1.175730; x = 535; y = 359
p = 0.741200; confidence = 0.700000; image = 133; scale_factor = 1.410880; x = 950; y = 259
p = 0.902900; confidence = 0.720000; image = 133; scale_factor = 1.410880; x = 959; y = 262
p = 0.659300; confidence = 0.610000; image = 133; scale_factor = 1.410880; x = 530; y = 364
p = 0.849500; confidence = 0.720000; image = 133; scale_factor = 1.410880; x = 949; y = 267
p = 0.162600; confidence = 0.570000; image = 133; scale_factor = 1.410880; x = 520; y = 364
p = 0.162600; confidence = 0.600000; image = 133; scale_factor = 1.410880; x = 532; y = 362
p = 0.711000; confidence = 0.750000; image = 134; scale_factor = 0.393750; x = 1129; y = 316
p = 0.555200; confidence = 0.700000; image = 134; scale_factor = 0.393750; x = 1133; y = 319
p = 0.711000; confidence = 0.760000; image = 134; scale_factor = 0.393750; x = 1129; y = 312
p = 0.711000; confidence = 0.730000; image = 134; scale_factor = 0.393750; x = 1135; y = 312
p = 0.770800; confidence = 0.690000; image = 134; scale_factor = 0.472500; x = 1138; y = 298
p = 0.770800; confidence = 0.700000; image = 134; scale_factor = 0.472500; x = 1136; y = 304
p = 0.868900; confidence = 0.730000; image = 134; scale_factor = 0.472500; x = 1141; y = 309
p = 0.313800; confidence = 0.570000; image = 134; scale_factor = 0.567000; x = 1145; y = 296
p = 0.313800; confidence = 0.580000; image = 134; scale_factor = 0.567000; x = 1146; y = 297
p = 0.372500; confidence = 0.510000; image = 134; scale_factor = 0.680400; x = 1142; y = 294
p = 0.372500; confidence = 0.520000; image = 134; scale_factor = 0.680400; x = 1148; y = 297
p = 0.245400; confidence = 0.710000; image = 134; scale_factor = 0.979780; x = 944; y = 543
p = 0.108800; confidence = 0.500000; image = 136; scale_factor = 2.031660; x = 139; y = 263
p = 0.132300; confidence = 0.530000; image = 136; scale_factor = 2.031660; x = 356; y = 296
p = 0.361400; confidence = 0.510000; image = 138; scale_factor = 0.816480; x = 274; y = 335
p = 0.306600; confidence = 0.500000; image = 138; scale_factor = 1.410880; x = 457; y = 313
p = 0.147700; confidence = 0.500000; image = 138; scale_factor = 1.410880; x = 384; y = 376
p = 0.112100; confidence = 0.540000; image = 138; scale_factor = 1.410880; x = 834; y = 394
p = 0.172100; confidence = 0.560000; image = 138; scale_factor = 1.410880; x = 1000; y = 397
p = 0.290900; confidence = 0.620000; image = 138; scale_factor = 1.410880; x = 968; y = 467
p = 0.225800; confidence = 0.540000; image = 138; scale_factor = 1.693050; x = 423; y = 312
p = 0.105700; confidence = 0.720000; image = 138; scale_factor = 1.693050; x = 37; y = 354
p = 0.102600; confidence = 0.510000; image = 138; scale_factor = 1.693050; x = 330; y = 361
p = 0.286000; confidence = 0.520000; image = 139; scale_factor = 0.979780; x = 1037; y = 160
p = 0.125200; confidence = 0.500000; image = 139; scale_factor = 0.979780; x = 680; y = 379
p = 0.218900; confidence = 0.590000; image = 139; scale_factor = 1.175730; x = 1038; y = 160
p = 0.347600; confidence = 0.510000; image = 140; scale_factor = 0.472500; x = 511; y = 260
p = 0.252400; confidence = 0.540000; image = 140; scale_factor = 0.472500; x = 1189; y = 271
p = 0.252400; confidence = 0.560000; image = 140; scale_factor = 0.472500; x = 1187; y = 260
p = 0.938500; confidence = 0.800000; image = 140; scale_factor = 0.567000; x = 519; y = 261
p = 0.906200; confidence = 0.860000; image = 140; scale_factor = 0.567000; x = 1184; y = 260
p = 0.934100; confidence = 0.760000; image = 140; scale_factor = 0.567000; x = 515; y = 259
p = 0.906200; confidence = 0.840000; image = 140; scale_factor = 0.567000; x = 1187; y = 262
p = 0.906200; confidence = 0.860000; image = 140; scale_factor = 0.567000; x = 1188; y = 266
p = 0.980900; confidence = 0.930000; image = 140; scale_factor = 0.680400; x = 513; y = 267
p = 0.980900; confidence = 0.970000; image = 140; scale_factor = 0.680400; x = 512; y = 263
p = 0.970100; confidence = 0.940000; image = 140; scale_factor = 0.680400; x = 1188; y = 260
p = 0.926200; confidence = 0.840000; image = 140; scale_factor = 0.680400; x = 1197; y = 264
p = 0.951900; confidence = 0.800000; image = 140; scale_factor = 0.680400; x = 506; y = 272
p = 0.970100; confidence = 0.950000; image = 140; scale_factor = 0.680400; x = 1189; y = 263
p = 0.968300; confidence = 0.890000; image = 140; scale_factor = 0.816480; x = 514; y = 258
p = 0.965900; confidence = 0.770000; image = 140; scale_factor = 0.816480; x = 517; y = 261
