Image file name: /home/alberto/TIAGO/haar_competition/test_full/00254.ppm
scale_factor = 0.50; x =  165; y =  57; confidence = 0.60; MISS
scale_factor = 0.50; x = 1273; y = 557; confidence = 0.43; MISS
scale_factor = 0.50; x =  113; y = 697; confidence = 0.54; MISS
scale_factor = 0.50; x =  179; y = 737; confidence = 0.71; MISS
scale_factor = 0.50; x =  265; y = 659; confidence = 0.37; MISS
scale_factor = 0.50; x =  645; y = 777; confidence = 0.36; MISS
scale_factor = 0.50; x =  679; y = 717; confidence = 0.19; MISS
scale_factor = 0.50; x =  901; y = 579; confidence = 0.68; MISS
scale_factor = 0.50; x =  985; y = 691; confidence = 0.32; MISS
scale_factor = 0.50; x = 1095; y = 685; confidence = 0.30; MISS
scale_factor = 0.50; x = 1287; y = 571; confidence = 0.45; MISS
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00404.ppm
scale_factor = 0.50; x =  127; y = 135; confidence = 0.43; MISS
scale_factor = 0.50; x =  287; y =  37; confidence = 0.70; MISS
scale_factor = 0.50; x =  429; y = 137; confidence = 0.43; MISS
scale_factor = 0.50; x =  425; y = 135; confidence = 0.36; MISS
scale_factor = 0.50; x =  679; y = 205; confidence = 0.34; MISS
scale_factor = 0.50; x =  943; y = 163; confidence = 0.53; MISS
scale_factor = 0.50; x =  975; y = 179; confidence = 0.43; MISS
scale_factor = 0.50; x = 1163; y = 139; confidence = 0.26; MISS
scale_factor = 0.50; x = 1281; y = 213; confidence = 0.54; MISS
scale_factor = 0.50; x =  111; y = 297; confidence = 0.24; MISS
scale_factor = 0.50; x =  237; y = 371; confidence = 0.68; MISS
scale_factor = 0.50; x =  367; y = 355; confidence = 0.59; HIT ***
scale_factor = 0.50; x =  629; y = 209; confidence = 0.36; MISS
scale_factor = 0.50; x =  679; y = 201; confidence = 0.44; MISS
scale_factor = 0.50; x =  943; y = 163; confidence = 0.52; MISS
scale_factor = 0.50; x = 1045; y = 241; confidence = 0.53; MISS
scale_factor = 0.50; x = 1085; y = 323; confidence = 0.27; MISS
scale_factor = 0.50; x = 1291; y = 349; confidence = 0.64; MISS
scale_factor = 0.50; x =  233; y = 373; confidence = 0.67; MISS
scale_factor = 0.50; x =  273; y = 373; confidence = 0.51; MISS
scale_factor = 0.50; x =  369; y = 355; confidence = 0.61; HIT ***
scale_factor = 0.50; x =  459; y = 403; confidence = 0.33; MISS
scale_factor = 0.50; x =  547; y = 333; confidence = 0.07; MISS
scale_factor = 0.50; x =  821; y = 291; confidence = 0.01; MISS
scale_factor = 0.50; x = 1081; y = 323; confidence = 0.43; MISS
scale_factor = 0.50; x = 1153; y = 457; confidence = 0.62; MISS
scale_factor = 0.50; x = 1305; y = 387; confidence = 0.64; MISS
scale_factor = 0.50; x =  129; y = 553; confidence = 0.37; MISS
scale_factor = 0.50; x =  227; y = 493; confidence = 0.49; MISS
scale_factor = 0.50; x =  347; y = 663; confidence = 0.40; MISS
scale_factor = 0.50; x =  651; y = 675; confidence = 0.36; MISS
scale_factor = 0.50; x =  739; y = 677; confidence = 0.61; MISS
scale_factor = 0.50; x =  709; y = 671; confidence = 0.63; MISS
scale_factor = 0.50; x = 1045; y = 531; confidence = 0.63; MISS
scale_factor = 0.50; x = 1149; y = 643; confidence = 0.61; MISS
scale_factor = 0.50; x = 1257; y = 517; confidence = 0.55; MISS
scale_factor = 0.50; x =  187; y = 653; confidence = 0.35; MISS
scale_factor = 0.50; x =  267; y = 713; confidence = 0.03; MISS
scale_factor = 0.50; x =  347; y = 663; confidence = 0.40; MISS
scale_factor = 0.50; x =  603; y = 705; confidence = 0.18; MISS
scale_factor = 0.50; x =  747; y = 675; confidence = 0.46; MISS
scale_factor = 0.50; x =  745; y = 675; confidence = 0.59; MISS
scale_factor = 0.50; x = 1049; y = 739; confidence = 0.43; MISS
scale_factor = 0.50; x = 1079; y = 643; confidence = 0.64; MISS
scale_factor = 0.50; x = 1149; y = 643; confidence = 0.62; MISS
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00475.ppm
scale_factor = 0.50; x =  149; y = 139; confidence = 0.50; MISS
scale_factor = 0.50; x =  261; y = 149; confidence = 0.41; MISS
scale_factor = 0.50; x =  457; y = 121; confidence = 0.20; MISS
scale_factor = 0.50; x =  569; y = 143; confidence = 0.29; MISS
scale_factor = 0.50; x =  643; y = 175; confidence = 0.45; MISS
scale_factor = 0.50; x =  949; y = 139; confidence = 0.60; MISS
scale_factor = 0.50; x =  953; y = 139; confidence = 0.61; MISS
scale_factor = 0.50; x = 1075; y = 183; confidence = 0.74; MISS
scale_factor = 0.50; x = 1289; y = 285; confidence = 0.94; HIT ***
scale_factor = 0.50; x =  191; y = 297; confidence = 0.18; MISS
scale_factor = 0.50; x =  331; y = 179; confidence = 0.16; MISS
scale_factor = 0.50; x =  377; y = 371; confidence = 0.48; MISS
scale_factor = 0.50; x =  575; y = 187; confidence = 0.58; MISS
scale_factor = 0.50; x =  675; y = 411; confidence = 0.12; MISS
scale_factor = 0.50; x =  873; y = 389; confidence = 0.10; MISS
scale_factor = 0.50; x =  947; y = 201; confidence = 0.44; MISS
scale_factor = 0.50; x = 1263; y = 287; confidence = 0.98; HIT ***
scale_factor = 0.50; x = 1259; y = 283; confidence = 0.96; HIT ***
scale_factor = 0.50; x =  223; y = 559; confidence = 0.18; MISS
scale_factor = 0.50; x =  267; y = 411; confidence = 0.16; MISS
scale_factor = 0.50; x =  373; y = 369; confidence = 0.32; MISS
scale_factor = 0.50; x =  519; y = 391; confidence = 0.63; MISS
scale_factor = 0.50; x =  689; y = 503; confidence = 0.32; MISS
scale_factor = 0.50; x =  843; y = 423; confidence = 0.06; MISS
scale_factor = 0.50; x =  967; y = 423; confidence = 0.06; MISS
scale_factor = 0.50; x = 1263; y = 315; confidence = 0.94; HIT ***
scale_factor = 0.50; x = 1247; y = 299; confidence = 0.92; HIT ***
scale_factor = 0.50; x =   97; y = 571; confidence = 0.12; MISS
scale_factor = 0.50; x =  309; y = 627; confidence = 0.13; MISS
scale_factor = 0.50; x =  399; y = 563; confidence = 0.33; MISS
scale_factor = 0.50; x =  553; y = 627; confidence = 0.64; MISS
scale_factor = 0.50; x =  713; y = 623; confidence = 0.02; MISS
scale_factor = 0.50; x =  839; y = 559; confidence = 0.06; MISS
scale_factor = 0.50; x = 1057; y = 509; confidence = 0.37; MISS
scale_factor = 0.50; x = 1179; y = 569; confidence = 0.12; MISS
scale_factor = 0.50; x = 1179; y = 569; confidence = 0.13; MISS
scale_factor = 0.50; x =  139; y = 699; confidence = 0.42; MISS
scale_factor = 0.50; x =  273; y = 699; confidence = 0.22; MISS
scale_factor = 0.50; x =  385; y = 715; confidence = 0.17; MISS
scale_factor = 0.50; x =  495; y = 713; confidence = 0.47; MISS
scale_factor = 0.50; x =  731; y = 651; confidence = 0.24; MISS
scale_factor = 0.50; x =  865; y = 699; confidence = 0.41; MISS
scale_factor = 0.50; x =  977; y = 689; confidence = 0.11; MISS
scale_factor = 0.50; x = 1179; y = 781; confidence = 0.56; MISS
scale_factor = 0.50; x = 1291; y = 691; confidence = 0.48; MISS
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00485.ppm
scale_factor = 0.50; x =   67; y = 137; confidence = 0.57; MISS
scale_factor = 0.50; x =  301; y = 147; confidence = 0.55; MISS
scale_factor = 0.50; x =  339; y = 155; confidence = 0.59; MISS
scale_factor = 0.50; x =  565; y = 137; confidence = 0.22; MISS
scale_factor = 0.50; x =  643; y = 151; confidence = 0.49; MISS
scale_factor = 0.50; x =  883; y = 171; confidence = 0.61; MISS
scale_factor = 0.50; x =  977; y = 137; confidence = 0.36; MISS
scale_factor = 0.50; x = 1117; y = 153; confidence = 0.44; MISS
scale_factor = 0.50; x = 1247; y =  99; confidence = 0.69; MISS
scale_factor = 0.50; x =  241; y = 387; confidence = 0.96; HIT ***
scale_factor = 0.50; x =  243; y = 379; confidence = 0.99; HIT ***
scale_factor = 0.50; x =  253; y = 367; confidence = 0.86; HIT ***
scale_factor = 0.50; x =  505; y = 177; confidence = 0.55; MISS
scale_factor = 0.50; x =  637; y = 149; confidence = 0.44; MISS
scale_factor = 0.50; x =  885; y = 177; confidence = 0.65; MISS
scale_factor = 0.50; x =  993; y = 285; confidence = 0.38; MISS
scale_factor = 0.50; x = 1109; y = 279; confidence = 0.05; MISS
scale_factor = 0.50; x = 1211; y = 105; confidence = 0.71; MISS
scale_factor = 0.50; x =  245; y = 379; confidence = 0.98; HIT ***
scale_factor = 0.50; x =  253; y = 381; confidence = 0.89; HIT ***
scale_factor = 0.50; x =  243; y = 381; confidence = 1.00; HIT ***
scale_factor = 0.50; x =  715; y = 499; confidence = 0.41; MISS
scale_factor = 0.50; x =  713; y = 503; confidence = 0.37; MISS
scale_factor = 0.50; x =  819; y = 437; confidence = 0.40; MISS
scale_factor = 0.50; x = 1003; y = 447; confidence = 0.27; MISS
scale_factor = 0.50; x = 1131; y = 427; confidence = 0.29; MISS
scale_factor = 0.50; x = 1317; y = 365; confidence = 0.52; MISS
scale_factor = 0.50; x =  241; y = 395; confidence = 0.88; HIT ***
scale_factor = 0.50; x =  239; y = 389; confidence = 0.94; HIT ***
scale_factor = 0.50; x =  321; y = 591; confidence = 0.35; MISS
scale_factor = 0.50; x =  395; y = 637; confidence = 0.53; MISS
scale_factor = 0.50; x =  713; y = 499; confidence = 0.43; MISS
scale_factor = 0.50; x =  859; y = 559; confidence = 0.00; MISS
scale_factor = 0.50; x =  999; y = 551; confidence = 0.01; MISS
scale_factor = 0.50; x = 1117; y = 595; confidence = 0.20; MISS
scale_factor = 0.50; x = 1265; y = 579; confidence = 0.27; MISS
scale_factor = 0.50; x =  135; y = 707; confidence = 0.19; MISS
scale_factor = 0.50; x =  313; y = 643; confidence = 0.25; MISS
scale_factor = 0.50; x =  287; y = 633; confidence = 0.48; MISS
scale_factor = 0.50; x =  391; y = 631; confidence = 0.55; MISS
scale_factor = 0.50; x =  753; y = 581; confidence = 0.20; MISS
scale_factor = 0.50; x =  847; y = 657; confidence = 0.03; MISS
scale_factor = 0.50; x =  937; y = 621; confidence = 0.03; MISS
scale_factor = 0.50; x = 1119; y = 699; confidence = 0.06; MISS
scale_factor = 0.50; x = 1217; y = 767; confidence = 0.30; MISS
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00515.ppm
scale_factor = 0.50; x =   71; y = 113; confidence = 0.02; MISS
scale_factor = 0.50; x =  283; y = 143; confidence = 0.02; MISS
scale_factor = 0.50; x =  491; y =  35; confidence = 0.54; MISS
scale_factor = 0.50; x =  485; y =  35; confidence = 0.53; MISS
scale_factor = 0.50; x =  785; y = 185; confidence = 0.52; MISS
scale_factor = 0.50; x =  785; y = 183; confidence = 0.53; MISS
scale_factor = 0.50; x = 1039; y = 133; confidence = 0.63; MISS
scale_factor = 0.50; x = 1135; y = 139; confidence = 0.69; MISS
scale_factor = 0.50; x = 1245; y = 129; confidence = 0.74; MISS
scale_factor = 0.50; x =  287; y = 391; confidence = 0.92; HIT ***
scale_factor = 0.50; x =  297; y = 393; confidence = 0.94; HIT ***
scale_factor = 0.50; x =  289; y = 391; confidence = 0.93; HIT ***
scale_factor = 0.50; x =  549; y = 385; confidence = 0.28; MISS
scale_factor = 0.50; x =  735; y = 211; confidence = 0.46; MISS
scale_factor = 0.50; x =  783; y = 185; confidence = 0.54; MISS
scale_factor = 0.50; x = 1117; y = 337; confidence = 0.44; MISS
scale_factor = 0.50; x = 1111; y = 335; confidence = 0.56; MISS
scale_factor = 0.50; x = 1257; y = 311; confidence = 0.28; MISS
scale_factor = 0.50; x =  301; y = 393; confidence = 0.91; HIT ***
scale_factor = 0.50; x =  305; y = 391; confidence = 0.85; HIT ***
scale_factor = 0.50; x =  301; y = 401; confidence = 0.88; HIT ***
scale_factor = 0.50; x =  553; y = 385; confidence = 0.27; MISS
scale_factor = 0.50; x =  685; y = 399; confidence = 0.36; MISS
scale_factor = 0.50; x =  757; y = 439; confidence = 0.54; MISS
scale_factor = 0.50; x = 1011; y = 379; confidence = 0.09; MISS
scale_factor = 0.50; x = 1177; y = 481; confidence = 0.47; MISS
scale_factor = 0.50; x = 1279; y = 439; confidence = 0.37; MISS
scale_factor = 0.50; x =  151; y = 577; confidence = 0.58; MISS
scale_factor = 0.50; x =  299; y = 395; confidence = 0.93; HIT ***
scale_factor = 0.50; x =  351; y = 509; confidence = 0.49; MISS
scale_factor = 0.50; x =  517; y = 487; confidence = 0.56; MISS
scale_factor = 0.50; x =  721; y = 645; confidence = 0.49; MISS
scale_factor = 0.50; x =  855; y = 599; confidence = 0.39; MISS
scale_factor = 0.50; x = 1059; y = 679; confidence = 0.66; MISS
scale_factor = 0.50; x = 1177; y = 483; confidence = 0.48; MISS
scale_factor = 0.50; x = 1253; y = 553; confidence = 0.42; MISS
scale_factor = 0.50; x =  145; y = 691; confidence = 0.25; MISS
scale_factor = 0.50; x =  283; y = 699; confidence = 0.57; MISS
scale_factor = 0.50; x =  297; y = 679; confidence = 0.53; MISS
scale_factor = 0.50; x =  569; y = 693; confidence = 0.07; MISS
scale_factor = 0.50; x =  679; y = 655; confidence = 0.45; MISS
scale_factor = 0.50; x =  853; y = 597; confidence = 0.40; MISS
scale_factor = 0.50; x =  971; y = 693; confidence = 0.25; MISS
scale_factor = 0.50; x = 1045; y = 685; confidence = 0.59; MISS
scale_factor = 0.50; x = 1291; y = 697; confidence = 0.41; MISS
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00517.ppm
scale_factor = 0.50; x =  125; y = 159; confidence = 0.47; MISS
scale_factor = 0.50; x =  275; y = 139; confidence = 0.30; MISS
scale_factor = 0.50; x =  481; y =  77; confidence = 0.31; MISS
scale_factor = 0.50; x =  673; y = 155; confidence = 0.68; MISS
scale_factor = 0.50; x =  669; y = 151; confidence = 0.68; MISS
scale_factor = 0.50; x =  825; y = 147; confidence = 0.48; MISS
scale_factor = 0.50; x =  909; y = 211; confidence = 0.42; MISS
scale_factor = 0.50; x = 1155; y =  97; confidence = 0.58; MISS
scale_factor = 0.50; x = 1321; y =  97; confidence = 0.62; MISS
scale_factor = 0.50; x =  311; y = 333; confidence = 0.87; HIT ***
scale_factor = 0.50; x =  315; y = 333; confidence = 0.86; HIT ***
scale_factor = 0.50; x =  309; y = 339; confidence = 0.84; HIT ***
scale_factor = 0.50; x =  669; y = 155; confidence = 0.68; MISS
scale_factor = 0.50; x =  671; y = 153; confidence = 0.67; MISS
scale_factor = 0.50; x =  883; y = 319; confidence = 0.30; MISS
scale_factor = 0.50; x = 1131; y = 375; confidence = 0.56; MISS
scale_factor = 0.50; x = 1139; y = 303; confidence = 0.56; MISS
scale_factor = 0.50; x = 1293; y = 299; confidence = 0.45; MISS
scale_factor = 0.50; x =  309; y = 335; confidence = 0.86; HIT ***
scale_factor = 0.50; x =  309; y = 335; confidence = 0.86; HIT ***
scale_factor = 0.50; x =  313; y = 339; confidence = 0.83; HIT ***
scale_factor = 0.50; x =  631; y = 527; confidence = 0.44; MISS
scale_factor = 0.50; x =  629; y = 531; confidence = 0.43; MISS
scale_factor = 0.50; x =  879; y = 319; confidence = 0.22; MISS
scale_factor = 0.50; x =  973; y = 417; confidence = 0.32; MISS
scale_factor = 0.50; x = 1129; y = 377; confidence = 0.59; MISS
scale_factor = 0.50; x = 1249; y = 399; confidence = 0.53; MISS
scale_factor = 0.50; x =   37; y = 403; confidence = 0.50; MISS
scale_factor = 0.50; x =  137; y = 501; confidence = 0.31; MISS
scale_factor = 0.50; x =  609; y = 511; confidence = 0.04; MISS
scale_factor = 0.50; x =  633; y = 529; confidence = 0.39; MISS
scale_factor = 0.50; x =  631; y = 525; confidence = 0.48; MISS
scale_factor = 0.50; x = 1001; y = 627; confidence = 0.48; MISS
scale_factor = 0.50; x =  963; y = 603; confidence = 0.35; MISS
scale_factor = 0.50; x = 1207; y = 547; confidence = 0.66; MISS
scale_factor = 0.50; x = 1203; y = 545; confidence = 0.66; MISS
scale_factor = 0.50; x =   91; y = 663; confidence = 0.14; MISS
scale_factor = 0.50; x =  277; y = 501; confidence = 0.00; MISS
scale_factor = 0.50; x =  409; y = 507; confidence = 0.00; MISS
scale_factor = 0.50; x =  629; y = 525; confidence = 0.46; MISS
scale_factor = 0.50; x =  731; y = 659; confidence = 0.39; MISS
scale_factor = 0.50; x =  837; y = 671; confidence = 0.28; MISS
scale_factor = 0.50; x = 1011; y = 633; confidence = 0.48; MISS
scale_factor = 0.50; x = 1095; y = 725; confidence = 0.46; MISS
scale_factor = 0.50; x = 1265; y = 687; confidence = 0.45; MISS
